TRACK,LABEL,METHOD,CURVE
1,feature.Area.og1.CWHvm_DR_HW_M,,0
1,feature.Area.og1.total,,0
1,feature.Area.og2.CWHvm_DR_HW_M,,1
1,feature.Area.og2.total,,1
1,feature.Area.unmanaged,,2
1,feature.Height.unmanaged.CWHvm_DR_HW_M,,3
1,feature.QMD.unmanaged.CWHvm_DR_HW_M,,4
1,feature.Seral.CWHvm_DR_HW_M.immature,,5
1,feature.Seral.CWHvm_DR_HW_M.mature,,6
1,feature.Seral.CWHvm_DR_HW_M.overmature,,7
1,feature.Seral.CWHvm_DR_HW_M.regenerating,,8
1,feature.Seral.CWHvm_DR_HW_M.young,,9
1,feature.Seral.immature,,5
1,feature.Seral.mature,,6
1,feature.Seral.overmature,,7
1,feature.Seral.regenerating,,8
1,feature.Seral.young,,9
1,feature.SpeciesProp.unmanaged.CW,,10
1,feature.SpeciesProp.unmanaged.FDC,,11
1,feature.SpeciesProp.unmanaged.HW,,12
1,feature.Yield.unmanaged.CW,,13
1,feature.Yield.unmanaged.FDC,,14
1,feature.Yield.unmanaged.HW,,15
1,feature.Yield.unmanaged.Total,,16
2,feature.Area.managed,,17
2,feature.Area.og1.CWHvm_DR_HW_M,,18
2,feature.Area.og1.total,,18
2,feature.Area.og2.CWHvm_DR_HW_M,,19
2,feature.Area.og2.total,,19
2,feature.Height.managed.CWHvm_DR_HW_M,,20
2,feature.QMD.managed.CWHvm_DR_HW_M,,4
2,feature.Seral.CWHvm_DR_HW_M.immature,,21
2,feature.Seral.CWHvm_DR_HW_M.mature,,22
2,feature.Seral.CWHvm_DR_HW_M.overmature,,23
2,feature.Seral.CWHvm_DR_HW_M.regenerating,,24
2,feature.Seral.CWHvm_DR_HW_M.young,,25
2,feature.Seral.immature,,21
2,feature.Seral.mature,,22
2,feature.Seral.overmature,,23
2,feature.Seral.regenerating,,24
2,feature.Seral.young,,25
2,feature.SpeciesProp.managed.CW,,10
2,feature.SpeciesProp.managed.FDC,,26
2,feature.SpeciesProp.managed.HW,,12
2,feature.Yield.managed.CW,,27
2,feature.Yield.managed.FDC,,28
2,feature.Yield.managed.HW,,29
2,feature.Yield.managed.Total,,30
3,feature.Area.og1.CWHvm_FDC_HW_H,,43
3,feature.Area.og1.total,,43
3,feature.Area.og2.CWHvm_FDC_HW_H,,19
3,feature.Area.og2.total,,19
3,feature.Area.unmanaged,,17
3,feature.Height.unmanaged.CWHvm_FDC_HW_H,,44
3,feature.QMD.unmanaged.CWHvm_FDC_HW_H,,4
3,feature.Seral.CWHvm_FDC_HW_H.immature,,45
3,feature.Seral.CWHvm_FDC_HW_H.mature,,46
3,feature.Seral.CWHvm_FDC_HW_H.overmature,,47
3,feature.Seral.CWHvm_FDC_HW_H.regenerating,,24
3,feature.Seral.CWHvm_FDC_HW_H.young,,25
3,feature.Seral.immature,,45
3,feature.Seral.mature,,46
3,feature.Seral.overmature,,47
3,feature.Seral.regenerating,,24
3,feature.Seral.young,,25
3,feature.SpeciesProp.unmanaged.CW,,48
3,feature.SpeciesProp.unmanaged.FDC,,49
3,feature.SpeciesProp.unmanaged.HW,,50
3,feature.Yield.unmanaged.CW,,51
3,feature.Yield.unmanaged.FDC,,52
3,feature.Yield.unmanaged.HW,,53
3,feature.Yield.unmanaged.Total,,54
4,feature.Area.managed,,2
4,feature.Area.og1.CWHvm_FDC_HW_H,,55
4,feature.Area.og1.total,,55
4,feature.Area.og2.CWHvm_FDC_HW_H,,1
4,feature.Area.og2.total,,1
4,feature.Height.managed.CWHvm_FDC_HW_H,,56
4,feature.QMD.managed.CWHvm_FDC_HW_H,,4
4,feature.Seral.CWHvm_FDC_HW_H.immature,,57
4,feature.Seral.CWHvm_FDC_HW_H.mature,,58
4,feature.Seral.CWHvm_FDC_HW_H.overmature,,59
4,feature.Seral.CWHvm_FDC_HW_H.regenerating,,8
4,feature.Seral.CWHvm_FDC_HW_H.young,,9
4,feature.Seral.immature,,57
4,feature.Seral.mature,,58
4,feature.Seral.overmature,,59
4,feature.Seral.regenerating,,8
4,feature.Seral.young,,9
4,feature.SpeciesProp.managed.CW,,60
4,feature.SpeciesProp.managed.FDC,,61
4,feature.SpeciesProp.managed.HW,,62
4,feature.Yield.managed.CW,,63
4,feature.Yield.managed.FDC,,64
4,feature.Yield.managed.HW,,65
4,feature.Yield.managed.Total,,66
5,feature.Area.managed,,2
5,feature.Area.og1.CWHvm_FDC_HW_H,,55
5,feature.Area.og1.total,,55
5,feature.Area.og2.CWHvm_FDC_HW_H,,1
5,feature.Area.og2.total,,1
5,feature.Height.managed.CWHvm_FDC_HW_H,,56
5,feature.QMD.managed.CWHvm_FDC_HW_H,,4
5,feature.SpeciesProp.managed.CW,,12
5,feature.SpeciesProp.managed.FDC,,81
5,feature.Yield.managed.CW,,82
5,feature.Yield.managed.FDC,,83
5,feature.Yield.managed.Total,,66
6,feature.Area.og1.CWHvm_HW_CW_M,,88
6,feature.Area.og1.total,,88
6,feature.Area.og2.CWHvm_HW_CW_M,,1
6,feature.Area.og2.total,,1
6,feature.Area.unmanaged,,2
6,feature.Height.unmanaged.CWHvm_HW_CW_M,,3
6,feature.QMD.unmanaged.CWHvm_HW_CW_M,,4
6,feature.Seral.CWHvm_HW_CW_M.immature,,89
6,feature.Seral.CWHvm_HW_CW_M.mature,,90
6,feature.Seral.CWHvm_HW_CW_M.overmature,,91
6,feature.Seral.CWHvm_HW_CW_M.regenerating,,8
6,feature.Seral.CWHvm_HW_CW_M.young,,9
6,feature.Seral.immature,,89
6,feature.Seral.mature,,90
6,feature.Seral.overmature,,91
6,feature.Seral.regenerating,,8
6,feature.Seral.young,,9
6,feature.SpeciesProp.unmanaged.CW,,92
6,feature.SpeciesProp.unmanaged.FDC,,93
6,feature.SpeciesProp.unmanaged.HW,,11
6,feature.Yield.unmanaged.CW,,94
6,feature.Yield.unmanaged.FDC,,95
6,feature.Yield.unmanaged.HW,,96
6,feature.Yield.unmanaged.Total,,97
7,feature.Area.managed,,2
7,feature.Area.og1.CWHvm_HW_CW_M,,88
7,feature.Area.og1.total,,88
7,feature.Area.og2.CWHvm_HW_CW_M,,1
7,feature.Area.og2.total,,1
7,feature.Height.managed.CWHvm_HW_CW_M,,20
7,feature.QMD.managed.CWHvm_HW_CW_M,,4
7,feature.Seral.CWHvm_HW_CW_M.immature,,89
7,feature.Seral.CWHvm_HW_CW_M.mature,,90
7,feature.Seral.CWHvm_HW_CW_M.overmature,,91
7,feature.Seral.CWHvm_HW_CW_M.regenerating,,8
7,feature.Seral.CWHvm_HW_CW_M.young,,9
7,feature.Seral.immature,,89
7,feature.Seral.mature,,90
7,feature.Seral.overmature,,91
7,feature.Seral.regenerating,,8
7,feature.Seral.young,,9
7,feature.SpeciesProp.managed.CW,,12
7,feature.SpeciesProp.managed.FDC,,10
7,feature.SpeciesProp.managed.HW,,11
7,feature.Yield.managed.CW,,98
7,feature.Yield.managed.FDC,,99
7,feature.Yield.managed.HW,,100
7,feature.Yield.managed.Total,,101
8,feature.Area.og1.CWHvm_HW_FDC_H,,114
8,feature.Area.og1.total,,114
8,feature.Area.og2.CWHvm_HW_FDC_H,,1
8,feature.Area.og2.total,,1
8,feature.Area.unmanaged,,2
8,feature.Height.unmanaged.CWHvm_HW_FDC_H,,44
8,feature.QMD.unmanaged.CWHvm_HW_FDC_H,,4
8,feature.Seral.CWHvm_HW_FDC_H.immature,,57
8,feature.Seral.CWHvm_HW_FDC_H.mature,,58
8,feature.Seral.CWHvm_HW_FDC_H.overmature,,59
8,feature.Seral.CWHvm_HW_FDC_H.regenerating,,8
8,feature.Seral.CWHvm_HW_FDC_H.young,,9
8,feature.Seral.immature,,57
8,feature.Seral.mature,,58
8,feature.Seral.overmature,,59
8,feature.Seral.regenerating,,8
8,feature.Seral.young,,9
8,feature.SpeciesProp.unmanaged.CW,,92
8,feature.SpeciesProp.unmanaged.FDC,,93
8,feature.SpeciesProp.unmanaged.HW,,11
8,feature.Yield.unmanaged.CW,,115
8,feature.Yield.unmanaged.FDC,,116
8,feature.Yield.unmanaged.HW,,117
8,feature.Yield.unmanaged.Total,,118
9,feature.Area.managed,,17
9,feature.Area.og1.CWHvm_HW_FDC_H,,119
9,feature.Area.og1.total,,119
9,feature.Area.og2.CWHvm_HW_FDC_H,,19
9,feature.Area.og2.total,,19
9,feature.Height.managed.CWHvm_HW_FDC_H,,120
9,feature.QMD.managed.CWHvm_HW_FDC_H,,4
9,feature.Seral.CWHvm_HW_FDC_H.immature,,45
9,feature.Seral.CWHvm_HW_FDC_H.mature,,46
9,feature.Seral.CWHvm_HW_FDC_H.overmature,,47
