TRACK,OFFSET,NEXTAGE,CYCLE,AU,IFM,ORIGIN,SILV_STATE,RETENTION
69,0,0,0,985502002,unmanaged,natural,baseline,0.490986850145847
70,0,0,0,985502002,managed,natural,baseline,0.490986850145847
71,0,0,0,985502002,managed,planted,cc_pl,0.490986850145847
72,0,0,0,985501001,unmanaged,natural,baseline,0.035
73,0,0,0,985501001,managed,natural,baseline,0.035
74,0,0,0,985501001,managed,planted,cc_pl,0.035
75,0,0,0,985501003,unmanaged,natural,baseline,0.535334836591549
76,0,0,0,985501003,managed,natural,baseline,0.535334836591549
77,0,0,0,985501003,managed,planted,cc_pl,0.535334836591549
78,0,0,0,985502003,unmanaged,natural,baseline,0.035
79,0,0,0,985502003,managed,natural,baseline,0.035
80,0,0,0,985502003,managed,planted,cc_pl,0.035
81,0,0,0,985502002,unmanaged,planted,cc_pl,0.035
82,0,0,0,985501000,unmanaged,natural,baseline,0.035
83,0,0,0,985501000,managed,natural,baseline,0.035
84,0,0,0,985501001,unmanaged,planted,cc_pl,0.035
85,0,0,0,985502004,unmanaged,planted,cc_pl,0.078474297399292
86,0,0,0,985502004,managed,planted,cc_pl,0.078474297399292
87,0,0,0,985501001,unmanaged,planted,cc_pl,0.11179494433963
88,0,0,0,985501001,managed,planted,cc_pl,0.11179494433963
89,0,0,0,985502002,unmanaged,natural,baseline,0.523769336687171
90,0,0,0,985502002,managed,natural,baseline,0.523769336687171
91,0,0,0,985502002,managed,planted,cc_pl,0.523769336687171
92,0,0,0,985502002,unmanaged,natural,baseline,0.622292565815335
93,0,0,0,985502002,managed,natural,baseline,0.622292565815335
94,0,0,0,985502002,managed,planted,cc_pl,0.622292565815335
95,0,0,0,985502004,unmanaged,planted,cc_pl,0.669361150172804
96,0,0,0,985502004,managed,planted,cc_pl,0.669361150172804
97,0,0,0,985502002,unmanaged,natural,baseline,0.59882051002807
98,0,0,0,985502002,managed,natural,baseline,0.59882051002807
99,0,0,0,985502002,managed,planted,cc_pl,0.59882051002807
100,0,0,0,985502004,unmanaged,planted,cc_pl,0.323276472158959
101,0,0,0,985502004,managed,planted,cc_pl,0.323276472158959
102,0,0,0,985501001,unmanaged,planted,cc_pl,0.118241893782031
103,0,0,0,985501001,managed,planted,cc_pl,0.118241893782031
104,0,0,0,985502002,unmanaged,natural,baseline,0.059011950135026
105,0,0,0,985502002,managed,natural,baseline,0.059011950135026
106,0,0,0,985502002,managed,planted,cc_pl,0.059011950135026
107,0,0,0,985502002,unmanaged,natural,baseline,0.97270876174974
108,0,0,0,985502002,managed,natural,baseline,0.97270876174974
109,0,0,0,985502002,managed,planted,cc_pl,0.97270876174974
110,0,0,0,985502008,unmanaged,natural,baseline,1.0
111,0,0,0,985503000,unmanaged,natural,baseline,0.035
112,0,0,0,985503000,managed,natural,baseline,0.035
113,0,0,0,985503000,unmanaged,planted,cc_pl,0.378050340492666
114,0,0,0,985503000,managed,planted,cc_pl,0.378050340492666
115,0,0,0,985503000,managed,planted,cc_pl_pct,0.378050340492666
116,0,0,0,985503000,unmanaged,planted,cc_pl,0.301059835672027
117,0,0,0,985503000,managed,planted,cc_pl,0.301059835672027
118,0,0,0,985503000,managed,planted,cc_pl_pct,0.301059835672027
119,0,0,0,985501000,unmanaged,planted,cc_pl,0.065632558964644
120,0,0,0,985501000,managed,planted,cc_pl,0.065632558964644
121,0,0,0,985502001,unmanaged,natural,baseline,0.185306554436728
122,0,0,0,985502001,managed,natural,baseline,0.185306554436728
123,0,0,0,985502001,managed,planted,cc_pl,0.185306554436728
124,0,0,0,985502001,managed,planted,cc_pl_pct,0.185306554436728
125,0,0,0,985503000,unmanaged,planted,cc_pl,0.41288601639131
126,0,0,0,985503000,managed,planted,cc_pl,0.41288601639131
127,0,0,0,985503000,managed,planted,cc_pl_pct,0.41288601639131
128,0,0,0,985502002,unmanaged,planted,cc_pl,0.131060267267658
129,0,0,0,985502002,managed,planted,cc_pl,0.131060267267658
130,0,0,0,985503000,unmanaged,planted,cc_pl,0.501503848659411
131,0,0,0,985503000,managed,planted,cc_pl,0.501503848659411
132,0,0,0,985503000,managed,planted,cc_pl_pct,0.501503848659411
133,0,0,0,985503003,unmanaged,natural,baseline,0.415776127353262
134,0,0,0,985503003,managed,natural,baseline,0.415776127353262
135,0,0,0,985503003,managed,planted,cc_pl,0.415776127353262
136,0,0,0,985502002,unmanaged,natural,baseline,0.496524458468802
137,0,0,0,985502002,managed,natural,baseline,0.496524458468802
138,0,0,0,985502002,managed,planted,cc_pl,0.496524458468802
139,0,0,0,985502002,unmanaged,natural,baseline,0.228717654601718
140,0,0,0,985502002,managed,natural,baseline,0.228717654601718
141,0,0,0,985502002,managed,planted,cc_pl,0.228717654601718
142,0,0,0,985503003,unmanaged,planted,cc_pl,0.035
143,0,0,0,985502003,unmanaged,natural,baseline,0.114577176477186
144,0,0,0,985502003,managed,natural,baseline,0.114577176477186
145,0,0,0,985502003,managed,planted,cc_pl,0.114577176477186
146,0,0,0,985503000,unmanaged,planted,cc_pl,0.137471942902333
147,0,0,0,985503000,managed,planted,cc_pl,0.137471942902333
148,0,0,0,985503000,managed,planted,cc_pl_pct,0.137471942902333
149,0,0,0,985503000,unmanaged,natural,baseline,0.244660419235857
150,0,0,0,985503000,managed,natural,baseline,0.244660419235857
151,0,0,0,985503000,managed,planted,cc_pl,0.244660419235857
152,0,0,0,985503000,managed,planted,cc_pl_pct,0.244660419235857
153,0,0,0,985502007,unmanaged,natural,baseline,0.059921188131959
154,0,0,0,985502007,managed,natural,baseline,0.059921188131959
155,0,0,0,985502007,managed,planted,cc_pl,0.059921188131959
156,0,0,0,985502002,unmanaged,natural,baseline,0.064614576451589
157,0,0,0,985502002,managed,natural,baseline,0.064614576451589
158,0,0,0,985502002,managed,planted,cc_pl,0.064614576451589
159,0,0,0,985502002,unmanaged,natural,baseline,0.087049107163384
160,0,0,0,985502002,managed,natural,baseline,0.087049107163384
161,0,0,0,985502002,managed,planted,cc_pl,0.087049107163384
162,0,0,0,985503001,unmanaged,planted,cc_pl,0.139985476889985
163,0,0,0,985503001,managed,planted,cc_pl,0.139985476889985
164,0,0,0,985503001,managed,planted,cc_pl_pct,0.139985476889985
165,0,0,0,985501003,unmanaged,natural,baseline,0.523371135591495
166,0,0,0,985501003,managed,natural,baseline,0.523371135591495
167,0,0,0,985501003,managed,planted,cc_pl,0.523371135591495
168,0,0,0,985502002,unmanaged,natural,baseline,0.145812436284451
169,0,0,0,985502002,managed,natural,baseline,0.145812436284451
170,0,0,0,985502002,managed,planted,cc_pl,0.145812436284451
171,0,0,0,985502008,unmanaged,natural,baseline,0.99
172,0,0,0,985502008,managed,natural,baseline,0.99
173,0,0,0,985502008,managed,planted,cc_pl,0.99
174,0,0,0,985502004,unmanaged,planted,cc_pl,0.677860332629727
175,0,0,0,985502004,managed,planted,cc_pl,0.677860332629727
176,0,0,0,985503000,unmanaged,natural,baseline,0.218430287710131
177,0,0,0,985503000,managed,natural,baseline,0.218430287710131
178,0,0,0,985503000,managed,planted,cc_pl,0.218430287710131
179,0,0,0,985503000,managed,planted,cc_pl_pct,0.218430287710131
180,0,0,0,985502002,unmanaged,natural,baseline,0.687491243418782
181,0,0,0,985502002,managed,natural,baseline,0.687491243418782
182,0,0,0,985502002,managed,planted,cc_pl,0.687491243418782
183,0,0,0,985501000,unmanaged,planted,cc_pl,0.432191476042894
184,0,0,0,985501000,managed,planted,cc_pl,0.432191476042894
185,0,0,0,985503001,unmanaged,planted,cc_pl,0.085236950619986
186,0,0,0,985503001,managed,planted,cc_pl,0.085236950619986
187,0,0,0,985503001,managed,planted,cc_pl_pct,0.085236950619986
188,0,0,0,985502003,unmanaged,natural,baseline,0.404335644977407
189,0,0,0,985502003,managed,natural,baseline,0.404335644977407
190,0,0,0,985502003,managed,planted,cc_pl,0.404335644977407
191,0,0,0,985501003,unmanaged,natural,baseline,0.683310616766297
192,0,0,0,985501003,managed,natural,baseline,0.683310616766297
193,0,0,0,985501003,managed,planted,cc_pl,0.683310616766297
194,0,0,0,985502002,unmanaged,natural,baseline,0.694542066239038
195,0,0,0,985502002,managed,natural,baseline,0.694542066239038
196,0,0,0,985502002,managed,planted,cc_pl,0.694542066239038
197,0,0,0,985503000,unmanaged,planted,cc_pl,0.08373073687963
198,0,0,0,985503000,managed,planted,cc_pl,0.08373073687963
199,0,0,0,985503000,managed,planted,cc_pl_pct,0.08373073687963
200,0,0,0,985502001,unmanaged,planted,cc_pl,0.046376978165406
201,0,0,0,985502001,managed,planted,cc_pl,0.046376978165406
202,0,0,0,985502001,managed,planted,cc_pl_pct,0.046376978165406
203,0,0,0,985502004,unmanaged,planted,cc_pl,0.375194142761891
204,0,0,0,985502004,managed,planted,cc_pl,0.375194142761891
205,0,0,0,985503003,unmanaged,natural,baseline,0.133357011514986
206,0,0,0,985503003,managed,natural,baseline,0.133357011514986
207,0,0,0,985503003,managed,planted,cc_pl,0.133357011514986
208,0,0,0,985503000,unmanaged,planted,cc_pl,0.937094606722601
209,0,0,0,985503000,managed,planted,cc_pl,0.937094606722601
210,0,0,0,985503000,managed,planted,cc_pl_pct,0.937094606722601
211,0,0,0,985502002,unmanaged,natural,baseline,0.428340786138985
212,0,0,0,985502002,managed,natural,baseline,0.428340786138985
213,0,0,0,985502002,managed,planted,cc_pl,0.428340786138985
214,0,0,0,985503003,unmanaged,planted,cc_pl,0.039957673040953
215,0,0,0,985503003,managed,planted,cc_pl,0.039957673040953
216,0,0,0,985503001,unmanaged,planted,cc_pl,0.03971471004851
217,0,0,0,985503001,managed,planted,cc_pl,0.03971471004851
218,0,0,0,985503001,managed,planted,cc_pl_pct,0.03971471004851
219,0,0,0,985503000,unmanaged,planted,cc_pl,0.249311084931426
220,0,0,0,985503000,managed,planted,cc_pl,0.249311084931426
221,0,0,0,985503000,managed,planted,cc_pl_pct,0.249311084931426
222,0,0,0,985503000,unmanaged,natural,baseline,0.074732509230207
223,0,0,0,985503000,managed,natural,baseline,0.074732509230207
224,0,0,0,985503000,managed,planted,cc_pl,0.074732509230207
225,0,0,0,985503000,managed,planted,cc_pl_pct,0.074732509230207
226,0,0,0,985502004,unmanaged,planted,cc_pl,0.419612325936125
227,0,0,0,985502004,managed,planted,cc_pl,0.419612325936125
228,0,0,0,985503001,unmanaged,planted,cc_pl,0.191414978727145
229,0,0,0,985503001,managed,planted,cc_pl,0.191414978727145
230,0,0,0,985503001,managed,planted,cc_pl_pct,0.191414978727145
231,0,0,0,985503000,unmanaged,planted,cc_pl,0.089687730389158
232,0,0,0,985503000,managed,planted,cc_pl,0.089687730389158
233,0,0,0,985503000,managed,planted,cc_pl_pct,0.089687730389158
234,0,0,0,985502003,unmanaged,planted,cc_pl,0.314062835092469
235,0,0,0,985502003,managed,planted,cc_pl,0.314062835092469
236,0,0,0,985502004,unmanaged,planted,cc_pl,0.270071285180665
237,0,0,0,985502004,managed,planted,cc_pl,0.270071285180665
238,0,0,0,985502002,unmanaged,natural,baseline,0.811866701682445
239,0,0,0,985502002,managed,natural,baseline,0.811866701682445
240,0,0,0,985502002,managed,planted,cc_pl,0.811866701682445
241,0,0,0,985503003,unmanaged,natural,baseline,0.044682016055736
242,0,0,0,985503003,managed,natural,baseline,0.044682016055736
243,0,0,0,985503003,managed,planted,cc_pl,0.044682016055736
244,0,0,0,985502004,unmanaged,planted,cc_pl,0.369814299778091
245,0,0,0,985502004,managed,planted,cc_pl,0.369814299778091
246,0,0,0,985502005,unmanaged,natural,baseline,0.172814281134377
247,0,0,0,985502005,managed,natural,baseline,0.172814281134377
248,0,0,0,985502005,managed,planted,cc_pl,0.172814281134377
249,0,0,0,985503003,unmanaged,natural,baseline,0.122764280757499
250,0,0,0,985503003,managed,natural,baseline,0.122764280757499
251,0,0,0,985503003,managed,planted,cc_pl,0.122764280757499
252,0,0,0,985501003,unmanaged,natural,baseline,0.567323380876795
253,0,0,0,985501003,managed,natural,baseline,0.567323380876795
254,0,0,0,985501003,managed,planted,cc_pl,0.567323380876795
255,0,0,0,985502007,unmanaged,natural,baseline,0.035
256,0,0,0,985502007,managed,natural,baseline,0.035
257,0,0,0,985502007,managed,planted,cc_pl,0.035
258,0,0,0,985502006,unmanaged,natural,baseline,0.99
259,0,0,0,985502006,managed,natural,baseline,0.99
260,0,0,0,985502006,managed,planted,cc_pl,0.99
261,0,0,0,985502007,unmanaged,natural,baseline,0.042340852815625
262,0,0,0,985502007,managed,natural,baseline,0.042340852815625
263,0,0,0,985502007,managed,planted,cc_pl,0.042340852815625
264,0,0,0,985501000,unmanaged,planted,cc_pl,0.319242936675441
265,0,0,0,985501000,managed,planted,cc_pl,0.319242936675441
266,0,0,0,985501000,unmanaged,natural,baseline,0.112373765353201
267,0,0,0,985501000,managed,natural,baseline,0.112373765353201
268,0,0,0,985501000,managed,planted,cc_pl,0.112373765353201
269,0,0,0,985501001,unmanaged,natural,baseline,0.040181059940855
270,0,0,0,985501001,managed,natural,baseline,0.040181059940855
271,0,0,0,985501001,managed,planted,cc_pl,0.040181059940855
272,0,0,0,985502005,unmanaged,planted,cc_pl,0.035
273,0,0,0,985502005,managed,planted,cc_pl,0.035
274,0,0,0,985501003,unmanaged,natural,baseline,0.663036036562254
275,0,0,0,985501003,managed,natural,baseline,0.663036036562254
276,0,0,0,985501003,managed,planted,cc_pl,0.663036036562254
277,0,0,0,985502003,unmanaged,natural,baseline,0.100229114225268
278,0,0,0,985502003,managed,natural,baseline,0.100229114225268
279,0,0,0,985502003,managed,planted,cc_pl,0.100229114225268
280,0,0,0,985502002,unmanaged,natural,baseline,0.362698705039515
281,0,0,0,985502002,managed,natural,baseline,0.362698705039515
282,0,0,0,985502002,managed,planted,cc_pl,0.362698705039515
283,0,0,0,985501000,unmanaged,planted,cc_pl,0.064092521749371
284,0,0,0,985501000,managed,planted,cc_pl,0.064092521749371
285,0,0,0,985501003,unmanaged,natural,baseline,0.908707447275633
286,0,0,0,985501003,managed,natural,baseline,0.908707447275633
287,0,0,0,985501003,managed,planted,cc_pl,0.908707447275633
288,0,0,0,985502004,unmanaged,planted,cc_pl,0.035
289,0,0,0,985502004,managed,planted,cc_pl,0.035
290,0,0,0,985501000,unmanaged,natural,baseline,0.062234775980037
291,0,0,0,985501000,managed,natural,baseline,0.062234775980037
292,0,0,0,985501000,managed,planted,cc_pl,0.062234775980037
293,0,0,0,985503000,unmanaged,planted,cc_pl,0.04131046374401
294,0,0,0,985503000,managed,planted,cc_pl,0.04131046374401
295,0,0,0,985503000,managed,planted,cc_pl_pct,0.04131046374401
296,0,0,0,985502002,unmanaged,natural,baseline,0.942179868617942
297,0,0,0,985502002,managed,natural,baseline,0.942179868617942
298,0,0,0,985502002,managed,planted,cc_pl,0.942179868617942
299,0,0,0,985501000,unmanaged,natural,baseline,0.133074487743581
300,0,0,0,985501000,managed,natural,baseline,0.133074487743581
301,0,0,0,985501000,managed,planted,cc_pl,0.133074487743581
302,0,0,0,985502005,unmanaged,planted,cc_pl,0.329204220556323
303,0,0,0,985502005,managed,planted,cc_pl,0.329204220556323
304,0,0,0,985502001,unmanaged,planted,cc_pl,0.074271464456203
305,0,0,0,985502001,managed,planted,cc_pl,0.074271464456203
306,0,0,0,985502001,managed,planted,cc_pl_pct,0.074271464456203
307,0,0,0,985503000,unmanaged,planted,cc_pl,0.038472568384978
308,0,0,0,985503000,managed,planted,cc_pl,0.038472568384978
309,0,0,0,985503000,managed,planted,cc_pl_pct,0.038472568384978
310,0,0,0,985503000,unmanaged,planted,cc_pl,0.105302211224196
311,0,0,0,985503000,managed,planted,cc_pl,0.105302211224196
312,0,0,0,985503000,managed,planted,cc_pl_pct,0.105302211224196
313,0,0,0,985502002,unmanaged,natural,baseline,0.68329804194573
314,0,0,0,985502002,managed,natural,baseline,0.68329804194573
315,0,0,0,985502002,managed,planted,cc_pl,0.68329804194573
316,0,0,0,985503001,unmanaged,natural,baseline,0.035
317,0,0,0,985503001,managed,natural,baseline,0.035
318,0,0,0,985503000,unmanaged,natural,baseline,0.132667036229986
319,0,0,0,985503000,managed,natural,baseline,0.132667036229986
320,0,0,0,985503000,managed,planted,cc_pl,0.132667036229986
321,0,0,0,985503000,managed,planted,cc_pl_pct,0.132667036229986
322,0,0,0,985501001,unmanaged,planted,cc_pl,0.3588162728196
323,0,0,0,985501001,managed,planted,cc_pl,0.3588162728196
324,0,0,0,985503001,unmanaged,planted,cc_pl,0.27592970905729
325,0,0,0,985503001,managed,planted,cc_pl,0.27592970905729
326,0,0,0,985503001,managed,planted,cc_pl_pct,0.27592970905729
327,0,0,0,985502003,unmanaged,natural,baseline,0.21717875398537
328,0,0,0,985502003,managed,natural,baseline,0.21717875398537
329,0,0,0,985502003,managed,planted,cc_pl,0.21717875398537
330,0,0,0,985503003,unmanaged,natural,baseline,0.049260753847382
331,0,0,0,985503003,managed,natural,baseline,0.049260753847382
332,0,0,0,985503003,managed,planted,cc_pl,0.049260753847382
333,0,0,0,985502001,unmanaged,natural,baseline,0.254595566004923
334,0,0,0,985502001,managed,natural,baseline,0.254595566004923
335,0,0,0,985502001,managed,planted,cc_pl,0.254595566004923
336,0,0,0,985502001,managed,planted,cc_pl_pct,0.254595566004923
