TRACK,TREATMENT,LABEL,FUTURE,ADJUST,METHOD,CURVE
6,CC,product.Seral.area.immature.CWHvm_HW_FDC_H.CC,0,R,,61
6,CC,product.Seral.area.mature.CWHvm_HW_FDC_H.CC,0,R,,62
6,CC,product.Seral.area.overmature.CWHvm_HW_FDC_H.CC,0,R,,63
6,CC,product.Seral.area.regenerating.CWHvm_HW_FDC_H.CC,0,R,,64
6,CC,product.Seral.area.young.CWHvm_HW_FDC_H.CC,0,R,,64
6,CC,product.SpeciesProp.managed.CW,0,R,,112
6,CC,product.SpeciesProp.managed.FDC,0,R,,113
6,CC,product.SpeciesProp.managed.HW,0,R,,114
6,CC,product.Treated.managed.CC,0,R,,68
6,CC,product.Treated.managed.CWHvm_HW_FDC_H.CC,0,R,,68
6,CC,product.Yield.managed.CW,0,R,,107
6,CC,product.Yield.managed.FDC,0,R,,108
6,CC,product.Yield.managed.HW,0,R,,109
6,CC,product.Yield.managed.Total,0,R,,110
8,CC,product.HarvestedVolume.managed.CW.CC,0,R,,127
8,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,128
8,CC,product.HarvestedVolume.managed.HW.CC,0,R,,129
8,CC,product.HarvestedVolume.managed.Total.CC,0,R,,130
8,CC,product.QMDNumerator.managed.CWHvm_DR_HW_M.CC,0,R,,131
8,CC,product.Seral.area.immature.CWHvm_DR_HW_M.CC,0,R,,132
8,CC,product.Seral.area.mature.CWHvm_DR_HW_M.CC,0,R,,133
8,CC,product.Seral.area.overmature.CWHvm_DR_HW_M.CC,0,R,,134
8,CC,product.Seral.area.regenerating.CWHvm_DR_HW_M.CC,0,R,,39
8,CC,product.Seral.area.young.CWHvm_DR_HW_M.CC,0,R,,39
8,CC,product.SpeciesProp.managed.CW,0,R,,135
8,CC,product.SpeciesProp.managed.FDC,0,R,,41
8,CC,product.SpeciesProp.managed.HW,0,R,,136
8,CC,product.Treated.managed.CC,0,R,,137
8,CC,product.Treated.managed.CWHvm_DR_HW_M.CC,0,R,,137
8,CC,product.Yield.managed.CW,0,R,,127
8,CC,product.Yield.managed.FDC,0,R,,128
8,CC,product.Yield.managed.HW,0,R,,129
8,CC,product.Yield.managed.Total,0,R,,130
9,CC,product.HarvestedVolume.managed.CW.CC,0,R,,146
9,CC,product.HarvestedVolume.managed.HW.CC,0,R,,147
9,CC,product.HarvestedVolume.managed.Total.CC,0,R,,148
9,CC,product.QMDNumerator.managed.CWHvm_HW_CW_L.CC,0,R,,149
9,CC,product.Seral.area.immature.CWHvm_HW_CW_L.CC,0,R,,132
9,CC,product.Seral.area.mature.CWHvm_HW_CW_L.CC,0,R,,150
9,CC,product.Seral.area.overmature.CWHvm_HW_CW_L.CC,0,R,,151
9,CC,product.Seral.area.regenerating.CWHvm_HW_CW_L.CC,0,R,,39
9,CC,product.Seral.area.young.CWHvm_HW_CW_L.CC,0,R,,39
9,CC,product.SpeciesProp.managed.CW,0,R,,152
9,CC,product.SpeciesProp.managed.HW,0,R,,153
9,CC,product.Treated.managed.CC,0,R,,137
9,CC,product.Treated.managed.CWHvm_HW_CW_L.CC,0,R,,137
9,CC,product.Yield.managed.CW,0,R,,146
9,CC,product.Yield.managed.HW,0,R,,147
9,CC,product.Yield.managed.Total,0,R,,148
10,CC,product.HarvestedVolume.managed.CW.CC,0,R,,158
10,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,159
10,CC,product.HarvestedVolume.managed.HW.CC,0,R,,160
10,CC,product.HarvestedVolume.managed.Total.CC,0,R,,148
10,CC,product.QMDNumerator.managed.CWHvm_HW_CW_L.CC,0,R,,149
10,CC,product.Seral.area.immature.CWHvm_HW_CW_L.CC,0,R,,132
10,CC,product.Seral.area.mature.CWHvm_HW_CW_L.CC,0,R,,150
10,CC,product.Seral.area.overmature.CWHvm_HW_CW_L.CC,0,R,,151
10,CC,product.Seral.area.regenerating.CWHvm_HW_CW_L.CC,0,R,,39
10,CC,product.Seral.area.young.CWHvm_HW_CW_L.CC,0,R,,39
10,CC,product.SpeciesProp.managed.CW,0,R,,161
10,CC,product.SpeciesProp.managed.FDC,0,R,,162
10,CC,product.SpeciesProp.managed.HW,0,R,,163
10,CC,product.Treated.managed.CC,0,R,,137
10,CC,product.Treated.managed.CWHvm_HW_CW_L.CC,0,R,,137
10,CC,product.Yield.managed.CW,0,R,,158
10,CC,product.Yield.managed.FDC,0,R,,159
10,CC,product.Yield.managed.HW,0,R,,160
10,CC,product.Yield.managed.Total,0,R,,148
12,CC,product.HarvestedVolume.managed.CW.CC,0,R,,176
12,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,177
12,CC,product.HarvestedVolume.managed.HW.CC,0,R,,178
12,CC,product.HarvestedVolume.managed.Total.CC,0,R,,179
12,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_L.CC,0,R,,180
12,CC,product.Seral.area.immature.CWHvm_FDC_HW_L.CC,0,R,,181
12,CC,product.Seral.area.mature.CWHvm_FDC_HW_L.CC,0,R,,182
12,CC,product.Seral.area.overmature.CWHvm_FDC_HW_L.CC,0,R,,183
12,CC,product.Seral.area.regenerating.CWHvm_FDC_HW_L.CC,0,R,,96
12,CC,product.Seral.area.young.CWHvm_FDC_HW_L.CC,0,R,,96
12,CC,product.SpeciesProp.managed.CW,0,R,,184
12,CC,product.SpeciesProp.managed.FDC,0,R,,185
12,CC,product.SpeciesProp.managed.HW,0,R,,186
12,CC,product.Treated.managed.CC,0,R,,187
12,CC,product.Treated.managed.CWHvm_FDC_HW_L.CC,0,R,,187
12,CC,product.Yield.managed.CW,0,R,,176
12,CC,product.Yield.managed.FDC,0,R,,177
12,CC,product.Yield.managed.HW,0,R,,178
12,CC,product.Yield.managed.Total,0,R,,179
13,CC,product.HarvestedVolume.managed.CW.CC,0,R,,195
13,CC,product.HarvestedVolume.managed.HW.CC,0,R,,196
13,CC,product.HarvestedVolume.managed.Total.CC,0,R,,197
13,CC,product.QMDNumerator.managed.CWHvm_CW_HW_M.CC,0,R,,198
13,CC,product.Seral.area.immature.CWHvm_CW_HW_M.CC,0,R,,132
13,CC,product.Seral.area.mature.CWHvm_CW_HW_M.CC,0,R,,150
13,CC,product.Seral.area.overmature.CWHvm_CW_HW_M.CC,0,R,,151
13,CC,product.Seral.area.regenerating.CWHvm_CW_HW_M.CC,0,R,,39
13,CC,product.Seral.area.young.CWHvm_CW_HW_M.CC,0,R,,39
13,CC,product.SpeciesProp.managed.CW,0,R,,199
13,CC,product.SpeciesProp.managed.HW,0,R,,200
13,CC,product.Treated.managed.CC,0,R,,137
13,CC,product.Treated.managed.CWHvm_CW_HW_M.CC,0,R,,137
13,CC,product.Yield.managed.CW,0,R,,195
13,CC,product.Yield.managed.HW,0,R,,196
13,CC,product.Yield.managed.Total,0,R,,197
14,CC,product.HarvestedVolume.managed.CW.CC,0,R,,204
14,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,205
14,CC,product.HarvestedVolume.managed.HW.CC,0,R,,206
14,CC,product.HarvestedVolume.managed.Total.CC,0,R,,197
14,CC,product.QMDNumerator.managed.CWHvm_CW_HW_M.CC,0,R,,198
14,CC,product.Seral.area.immature.CWHvm_CW_HW_M.CC,0,R,,132
14,CC,product.Seral.area.mature.CWHvm_CW_HW_M.CC,0,R,,150
14,CC,product.Seral.area.overmature.CWHvm_CW_HW_M.CC,0,R,,151
14,CC,product.Seral.area.regenerating.CWHvm_CW_HW_M.CC,0,R,,39
14,CC,product.Seral.area.young.CWHvm_CW_HW_M.CC,0,R,,39
14,CC,product.SpeciesProp.managed.CW,0,R,,161
14,CC,product.SpeciesProp.managed.FDC,0,R,,162
14,CC,product.SpeciesProp.managed.HW,0,R,,41
14,CC,product.Treated.managed.CC,0,R,,137
14,CC,product.Treated.managed.CWHvm_CW_HW_M.CC,0,R,,137
14,CC,product.Yield.managed.CW,0,R,,204
14,CC,product.Yield.managed.FDC,0,R,,205
14,CC,product.Yield.managed.HW,0,R,,206
14,CC,product.Yield.managed.Total,0,R,,197
16,CC,product.HarvestedVolume.managed.CW.CC,0,R,,107
16,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,108
16,CC,product.HarvestedVolume.managed.HW.CC,0,R,,214
16,CC,product.HarvestedVolume.managed.Total.CC,0,R,,215
16,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_H.CC,0,R,,111
16,CC,product.Seral.area.immature.CWHvm_HW_FDC_H.CC,0,R,,61
16,CC,product.Seral.area.mature.CWHvm_HW_FDC_H.CC,0,R,,62
16,CC,product.Seral.area.overmature.CWHvm_HW_FDC_H.CC,0,R,,63
16,CC,product.Seral.area.regenerating.CWHvm_HW_FDC_H.CC,0,R,,64
16,CC,product.Seral.area.young.CWHvm_HW_FDC_H.CC,0,R,,64
16,CC,product.SpeciesProp.managed.CW,0,R,,112
16,CC,product.SpeciesProp.managed.FDC,0,R,,113
16,CC,product.SpeciesProp.managed.HW,0,R,,216
16,CC,product.Treated.managed.CC,0,R,,68
16,CC,product.Treated.managed.CWHvm_HW_FDC_H.CC,0,R,,68
16,CC,product.Yield.managed.CW,0,R,,107
16,CC,product.Yield.managed.FDC,0,R,,108
16,CC,product.Yield.managed.HW,0,R,,214
16,CC,product.Yield.managed.Total,0,R,,215
17,CC,product.HarvestedVolume.managed.CW.CC,0,R,,224
17,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,225
17,CC,product.HarvestedVolume.managed.HW.CC,0,R,,226
17,CC,product.HarvestedVolume.managed.Total.CC,0,R,,227
17,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_L.CC,0,R,,228
17,CC,product.Seral.area.immature.CWHvm_HW_FDC_L.CC,0,R,,229
17,CC,product.Seral.area.mature.CWHvm_HW_FDC_L.CC,0,R,,230
17,CC,product.Seral.area.overmature.CWHvm_HW_FDC_L.CC,0,R,,231
17,CC,product.Seral.area.regenerating.CWHvm_HW_FDC_L.CC,0,R,,232
17,CC,product.Seral.area.young.CWHvm_HW_FDC_L.CC,0,R,,232
17,CC,product.SpeciesProp.managed.CW,0,R,,233
17,CC,product.SpeciesProp.managed.FDC,0,R,,234
17,CC,product.SpeciesProp.managed.HW,0,R,,235
17,CC,product.Treated.managed.CC,0,R,,236
17,CC,product.Treated.managed.CWHvm_HW_FDC_L.CC,0,R,,236
17,CC,product.Yield.managed.CW,0,R,,224
17,CC,product.Yield.managed.FDC,0,R,,225
17,CC,product.Yield.managed.HW,0,R,,226
17,CC,product.Yield.managed.Total,0,R,,227
19,CC,product.HarvestedVolume.managed.CW.CC,0,R,,247
19,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,248
19,CC,product.HarvestedVolume.managed.HW.CC,0,R,,249
19,CC,product.HarvestedVolume.managed.Total.CC,0,R,,250
19,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_M.CC,0,R,,251
19,CC,product.Seral.area.immature.CWHvm_FDC_HW_M.CC,0,R,,61
19,CC,product.Seral.area.mature.CWHvm_FDC_HW_M.CC,0,R,,62
19,CC,product.Seral.area.overmature.CWHvm_FDC_HW_M.CC,0,R,,63
19,CC,product.Seral.area.regenerating.CWHvm_FDC_HW_M.CC,0,R,,64
19,CC,product.Seral.area.young.CWHvm_FDC_HW_M.CC,0,R,,64
19,CC,product.SpeciesProp.managed.CW,0,R,,65
19,CC,product.SpeciesProp.managed.FDC,0,R,,66
19,CC,product.SpeciesProp.managed.HW,0,R,,67
19,CC,product.Treated.managed.CC,0,R,,68
19,CC,product.Treated.managed.CWHvm_FDC_HW_M.CC,0,R,,68
19,CC,product.Yield.managed.CW,0,R,,247
19,CC,product.Yield.managed.FDC,0,R,,248
19,CC,product.Yield.managed.HW,0,R,,249
19,CC,product.Yield.managed.Total,0,R,,250
21,CC,product.HarvestedVolume.managed.CW.CC,0,R,,247
21,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,248
21,CC,product.HarvestedVolume.managed.HW.CC,0,R,,263
21,CC,product.HarvestedVolume.managed.Total.CC,0,R,,250
21,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_M.CC,0,R,,264
21,CC,product.Seral.area.immature.CWHvm_FDC_HW_M.CC,0,R,,61
21,CC,product.Seral.area.mature.CWHvm_FDC_HW_M.CC,0,R,,62
21,CC,product.Seral.area.overmature.CWHvm_FDC_HW_M.CC,0,R,,63
21,CC,product.Seral.area.regenerating.CWHvm_FDC_HW_M.CC,0,R,,64
21,CC,product.Seral.area.young.CWHvm_FDC_HW_M.CC,0,R,,64
21,CC,product.SpeciesProp.managed.CW,0,R,,265
21,CC,product.SpeciesProp.managed.FDC,0,R,,266
21,CC,product.SpeciesProp.managed.HW,0,R,,67
21,CC,product.Treated.managed.CC,0,R,,68
21,CC,product.Treated.managed.CWHvm_FDC_HW_M.CC,0,R,,68
21,CC,product.Yield.managed.CW,0,R,,247
21,CC,product.Yield.managed.FDC,0,R,,248
21,CC,product.Yield.managed.HW,0,R,,263
21,CC,product.Yield.managed.Total,0,R,,250
23,CC,product.HarvestedVolume.managed.CW.CC,0,R,,281
23,CC,product.HarvestedVolume.managed.HW.CC,0,R,,282
23,CC,product.HarvestedVolume.managed.Total.CC,0,R,,283
23,CC,product.QMDNumerator.managed.CWHvm_HW_CW_H.CC,0,R,,284
23,CC,product.Seral.area.immature.CWHvm_HW_CW_H.CC,0,R,,229
23,CC,product.Seral.area.mature.CWHvm_HW_CW_H.CC,0,R,,285
23,CC,product.Seral.area.overmature.CWHvm_HW_CW_H.CC,0,R,,286
23,CC,product.Seral.area.regenerating.CWHvm_HW_CW_H.CC,0,R,,232
23,CC,product.Seral.area.young.CWHvm_HW_CW_H.CC,0,R,,232
23,CC,product.SpeciesProp.managed.CW,0,R,,287
23,CC,product.SpeciesProp.managed.HW,0,R,,288
23,CC,product.Treated.managed.CC,0,R,,236
23,CC,product.Treated.managed.CWHvm_HW_CW_H.CC,0,R,,236
23,CC,product.Yield.managed.CW,0,R,,281
23,CC,product.Yield.managed.HW,0,R,,282
23,CC,product.Yield.managed.Total,0,R,,283
24,CC,product.HarvestedVolume.managed.CW.CC,0,R,,292
24,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,293
24,CC,product.HarvestedVolume.managed.HW.CC,0,R,,294
24,CC,product.HarvestedVolume.managed.Total.CC,0,R,,283
24,CC,product.QMDNumerator.managed.CWHvm_HW_CW_H.CC,0,R,,284
24,CC,product.Seral.area.immature.CWHvm_HW_CW_H.CC,0,R,,229
24,CC,product.Seral.area.mature.CWHvm_HW_CW_H.CC,0,R,,285
24,CC,product.Seral.area.overmature.CWHvm_HW_CW_H.CC,0,R,,286
24,CC,product.Seral.area.regenerating.CWHvm_HW_CW_H.CC,0,R,,232
24,CC,product.Seral.area.young.CWHvm_HW_CW_H.CC,0,R,,232
24,CC,product.SpeciesProp.managed.CW,0,R,,295
24,CC,product.SpeciesProp.managed.FDC,0,R,,296
24,CC,product.SpeciesProp.managed.HW,0,R,,297
24,CC,product.Treated.managed.CC,0,R,,236
24,CC,product.Treated.managed.CWHvm_HW_CW_H.CC,0,R,,236
24,CC,product.Yield.managed.CW,0,R,,292
24,CC,product.Yield.managed.FDC,0,R,,293
24,CC,product.Yield.managed.HW,0,R,,294
24,CC,product.Yield.managed.Total,0,R,,283
26,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,313
26,CC,product.HarvestedVolume.managed.HW.CC,0,R,,314
26,CC,product.HarvestedVolume.managed.Total.CC,0,R,,315
26,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_L.CC,0,R,,316
26,CC,product.Seral.area.immature.CWHvm_HW_FDC_L.CC,0,R,,317
26,CC,product.Seral.area.mature.CWHvm_HW_FDC_L.CC,0,R,,318
26,CC,product.Seral.area.overmature.CWHvm_HW_FDC_L.CC,0,R,,319
26,CC,product.Seral.area.regenerating.CWHvm_HW_FDC_L.CC,0,R,,232
26,CC,product.Seral.area.young.CWHvm_HW_FDC_L.CC,0,R,,232
26,CC,product.SpeciesProp.managed.FDC,0,R,,320
26,CC,product.SpeciesProp.managed.HW,0,R,,321
26,CC,product.Treated.managed.CC,0,R,,322
26,CC,product.Treated.managed.CWHvm_HW_FDC_L.CC,0,R,,322
26,CC,product.Yield.managed.FDC,0,R,,313
26,CC,product.Yield.managed.HW,0,R,,314
26,CC,product.Yield.managed.Total,0,R,,315
27,CC,product.HarvestedVolume.managed.CW.CC,0,R,,326
27,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,327
27,CC,product.HarvestedVolume.managed.HW.CC,0,R,,328
27,CC,product.HarvestedVolume.managed.Total.CC,0,R,,315
27,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_L.CC,0,R,,316
27,CC,product.Seral.area.immature.CWHvm_HW_FDC_L.CC,0,R,,317
27,CC,product.Seral.area.mature.CWHvm_HW_FDC_L.CC,0,R,,318
27,CC,product.Seral.area.overmature.CWHvm_HW_FDC_L.CC,0,R,,319
27,CC,product.Seral.area.regenerating.CWHvm_HW_FDC_L.CC,0,R,,232
27,CC,product.Seral.area.young.CWHvm_HW_FDC_L.CC,0,R,,232
27,CC,product.SpeciesProp.managed.CW,0,R,,233
27,CC,product.SpeciesProp.managed.FDC,0,R,,234
27,CC,product.SpeciesProp.managed.HW,0,R,,329
27,CC,product.Treated.managed.CC,0,R,,322
27,CC,product.Treated.managed.CWHvm_HW_FDC_L.CC,0,R,,322
27,CC,product.Yield.managed.CW,0,R,,326
27,CC,product.Yield.managed.FDC,0,R,,327
27,CC,product.Yield.managed.HW,0,R,,328
27,CC,product.Yield.managed.Total,0,R,,315
29,CC,product.HarvestedVolume.managed.CW.CC,0,R,,342
29,CC,product.HarvestedVolume.managed.HW.CC,0,R,,343
29,CC,product.HarvestedVolume.managed.Total.CC,0,R,,344
29,CC,product.QMDNumerator.managed.CWHvm_CW_HW_M.CC,0,R,,345
29,CC,product.Seral.area.immature.CWHvm_CW_HW_M.CC,0,R,,132
29,CC,product.Seral.area.mature.CWHvm_CW_HW_M.CC,0,R,,150
29,CC,product.Seral.area.overmature.CWHvm_CW_HW_M.CC,0,R,,151
29,CC,product.Seral.area.regenerating.CWHvm_CW_HW_M.CC,0,R,,39
29,CC,product.Seral.area.young.CWHvm_CW_HW_M.CC,0,R,,39
29,CC,product.SpeciesProp.managed.CW,0,R,,199
29,CC,product.SpeciesProp.managed.HW,0,R,,200
29,CC,product.Treated.managed.CC,0,R,,137
29,CC,product.Treated.managed.CWHvm_CW_HW_M.CC,0,R,,137
29,CC,product.Yield.managed.CW,0,R,,342
29,CC,product.Yield.managed.HW,0,R,,343
29,CC,product.Yield.managed.Total,0,R,,344
30,CC,product.HarvestedVolume.managed.CW.CC,0,R,,349
30,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,350
30,CC,product.HarvestedVolume.managed.HW.CC,0,R,,351
30,CC,product.HarvestedVolume.managed.Total.CC,0,R,,344
30,CC,product.QMDNumerator.managed.CWHvm_CW_HW_M.CC,0,R,,345
30,CC,product.Seral.area.immature.CWHvm_CW_HW_M.CC,0,R,,132
30,CC,product.Seral.area.mature.CWHvm_CW_HW_M.CC,0,R,,150
30,CC,product.Seral.area.overmature.CWHvm_CW_HW_M.CC,0,R,,151
30,CC,product.Seral.area.regenerating.CWHvm_CW_HW_M.CC,0,R,,39
30,CC,product.Seral.area.young.CWHvm_CW_HW_M.CC,0,R,,39
30,CC,product.SpeciesProp.managed.CW,0,R,,161
30,CC,product.SpeciesProp.managed.FDC,0,R,,162
30,CC,product.SpeciesProp.managed.HW,0,R,,163
30,CC,product.Treated.managed.CC,0,R,,137
30,CC,product.Treated.managed.CWHvm_CW_HW_M.CC,0,R,,137
30,CC,product.Yield.managed.CW,0,R,,349
30,CC,product.Yield.managed.FDC,0,R,,350
30,CC,product.Yield.managed.HW,0,R,,351
30,CC,product.Yield.managed.Total,0,R,,344
32,CC,product.HarvestedVolume.managed.CW.CC,0,R,,364
32,CC,product.HarvestedVolume.managed.HW.CC,0,R,,365
32,CC,product.HarvestedVolume.managed.Total.CC,0,R,,366
32,CC,product.QMDNumerator.managed.CWHvm_HW_CW_M.CC,0,R,,367
32,CC,product.Seral.area.immature.CWHvm_HW_CW_M.CC,0,R,,93
32,CC,product.Seral.area.mature.CWHvm_HW_CW_M.CC,0,R,,94
32,CC,product.Seral.area.overmature.CWHvm_HW_CW_M.CC,0,R,,95
32,CC,product.Seral.area.regenerating.CWHvm_HW_CW_M.CC,0,R,,96
32,CC,product.Seral.area.young.CWHvm_HW_CW_M.CC,0,R,,96
32,CC,product.SpeciesProp.managed.CW,0,R,,368
32,CC,product.SpeciesProp.managed.HW,0,R,,369
32,CC,product.Treated.managed.CC,0,R,,100
32,CC,product.Treated.managed.CWHvm_HW_CW_M.CC,0,R,,100
32,CC,product.Yield.managed.CW,0,R,,364
32,CC,product.Yield.managed.HW,0,R,,365
32,CC,product.Yield.managed.Total,0,R,,366
33,CC,product.HarvestedVolume.managed.CW.CC,0,R,,373
33,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,374
33,CC,product.HarvestedVolume.managed.HW.CC,0,R,,375
33,CC,product.HarvestedVolume.managed.Total.CC,0,R,,366
33,CC,product.QMDNumerator.managed.CWHvm_HW_CW_M.CC,0,R,,367
33,CC,product.Seral.area.immature.CWHvm_HW_CW_M.CC,0,R,,93
33,CC,product.Seral.area.mature.CWHvm_HW_CW_M.CC,0,R,,94
33,CC,product.Seral.area.overmature.CWHvm_HW_CW_M.CC,0,R,,95
33,CC,product.Seral.area.regenerating.CWHvm_HW_CW_M.CC,0,R,,96
33,CC,product.Seral.area.young.CWHvm_HW_CW_M.CC,0,R,,96
33,CC,product.SpeciesProp.managed.CW,0,R,,376
33,CC,product.SpeciesProp.managed.FDC,0,R,,377
33,CC,product.SpeciesProp.managed.HW,0,R,,99
33,CC,product.Treated.managed.CC,0,R,,100
33,CC,product.Treated.managed.CWHvm_HW_CW_M.CC,0,R,,100
33,CC,product.Yield.managed.CW,0,R,,373
33,CC,product.Yield.managed.FDC,0,R,,374
33,CC,product.Yield.managed.HW,0,R,,375
33,CC,product.Yield.managed.Total,0,R,,366
35,CC,product.HarvestedVolume.managed.CW.CC,0,R,,388
35,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,57
35,CC,product.HarvestedVolume.managed.HW.CC,0,R,,58
35,CC,product.HarvestedVolume.managed.Total.CC,0,R,,59
35,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_H.CC,0,R,,60
35,CC,product.Seral.area.immature.CWHvm_FDC_HW_H.CC,0,R,,61
35,CC,product.Seral.area.mature.CWHvm_FDC_HW_H.CC,0,R,,62
35,CC,product.Seral.area.overmature.CWHvm_FDC_HW_H.CC,0,R,,63
35,CC,product.Seral.area.regenerating.CWHvm_FDC_HW_H.CC,0,R,,64
35,CC,product.Seral.area.young.CWHvm_FDC_HW_H.CC,0,R,,64
35,CC,product.SpeciesProp.managed.CW,0,R,,65
35,CC,product.SpeciesProp.managed.FDC,0,R,,66
35,CC,product.SpeciesProp.managed.HW,0,R,,67
35,CC,product.Treated.managed.CC,0,R,,68
35,CC,product.Treated.managed.CWHvm_FDC_HW_H.CC,0,R,,68
35,CC,product.Yield.managed.CW,0,R,,388
35,CC,product.Yield.managed.FDC,0,R,,57
35,CC,product.Yield.managed.HW,0,R,,58
35,CC,product.Yield.managed.Total,0,R,,59
37,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,107
37,CC,product.HarvestedVolume.managed.HW.CC,0,R,,396
37,CC,product.HarvestedVolume.managed.Total.CC,0,R,,110
37,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_H.CC,0,R,,397
