TRACK,BEGIN,END,TREATMENT,MANUAL,NEWTRACK,ADJUST,OFFSET,RETAIN,CURVE,CYCLE,ELIGIBILITY
102,62,756,CC,false,102,A,0,0,,0,
103,66,756,CC,false,104,A,0,0,,0,
104,66,756,CC,false,104,A,0,0,,0,
105,58,756,CC,false,6,A,0,0,,0,
107,58,756,CC,false,107,A,0,0,,0,
109,58,756,CC,false,109,A,0,0,,0,
111,58,756,CC,false,111,A,0,0,,0,
113,62,756,CC,false,114,A,0,0,,0,
114,62,756,CC,false,114,A,0,0,,0,
116,58,756,CC,false,117,A,0,0,,0,
117,58,756,CC,false,117,A,0,0,,0,
119,58,756,CC,false,119,A,0,0,,0,
121,62,756,CC,false,121,A,0,0,,0,
123,58,756,CC,false,123,A,0,0,,0,
125,58,756,CC,false,125,A,0,0,,0,
127,78,756,CC,false,128,A,0,0,,0,
128,78,756,CC,false,128,A,0,0,,0,
130,62,756,CC,false,131,A,0,0,,0,
131,62,756,CC,false,131,A,0,0,,0,
133,62,756,CC,false,134,A,0,0,,0,
134,62,756,CC,false,134,A,0,0,,0,
136,78,756,CC,false,136,A,0,0,,0,
138,58,756,CC,false,138,A,0,0,,0,
140,58,756,CC,false,140,A,0,0,,0,
142,58,756,CC,false,143,A,0,0,,0,
143,58,756,CC,false,143,A,0,0,,0,
145,58,756,CC,false,145,A,0,0,,0,
147,66,756,CC,false,148,A,0,0,,0,
148,66,756,CC,false,148,A,0,0,,0,
150,62,756,CC,false,151,A,0,0,,0,
151,62,756,CC,false,151,A,0,0,,0,
153,62,756,CC,false,154,A,0,0,,0,
154,62,756,CC,false,154,A,0,0,,0,
156,54,756,CC,false,156,A,0,0,,0,
158,90,756,CC,false,159,A,0,0,,0,
159,90,756,CC,false,159,A,0,0,,0,
161,74,756,CC,false,162,A,0,0,,0,
162,74,756,CC,false,162,A,0,0,,0,
164,58,756,CC,false,164,A,0,0,,0,
166,62,756,CC,false,167,A,0,0,,0,
167,62,756,CC,false,167,A,0,0,,0,
169,66,756,CC,false,170,A,0,0,,0,
170,66,756,CC,false,170,A,0,0,,0,
172,30,756,CC,false,172,A,0,0,,0,
174,62,756,CC,false,175,A,0,0,,0,
175,62,756,CC,false,175,A,0,0,,0,
177,62,756,CC,false,178,A,0,0,,0,
178,62,756,CC,false,178,A,0,0,,0,
180,58,756,CC,false,180,A,0,0,,0,
182,58,756,CC,false,183,A,0,0,,0,
183,58,756,CC,false,183,A,0,0,,0,
185,62,756,CC,false,186,A,0,0,,0,
186,62,756,CC,false,186,A,0,0,,0,
188,58,756,CC,false,188,A,0,0,,0,
190,54,756,CC,false,190,A,0,0,,0,
192,90,756,CC,false,193,A,0,0,,0,
193,90,756,CC,false,193,A,0,0,,0,
195,62,756,CC,false,196,A,0,0,,0,
196,62,756,CC,false,196,A,0,0,,0,
198,58,756,CC,false,198,A,0,0,,0,
200,58,756,CC,false,200,A,0,0,,0,
202,30,756,CC,false,202,A,0,0,,0,
204,78,756,CC,false,205,A,0,0,,0,
205,78,756,CC,false,205,A,0,0,,0,
207,58,756,CC,false,207,A,0,0,,0,
209,62,756,CC,false,210,A,0,0,,0,
210,62,756,CC,false,210,A,0,0,,0,
212,54,756,CC,false,212,A,0,0,,0,
214,58,756,CC,false,214,A,0,0,,0,
216,94,756,CC,false,217,A,0,0,,0,
217,94,756,CC,false,217,A,0,0,,0,
219,58,756,CC,false,220,A,0,0,,0,
220,58,756,CC,false,220,A,0,0,,0,
222,30,756,CC,false,222,A,0,0,,0,
224,54,756,CC,false,224,A,0,0,,0,
226,58,756,CC,false,226,A,0,0,,0,
228,82,756,CC,false,228,A,0,0,,0,
229,30,756,CC,false,229,A,0,0,,0,
231,62,756,CC,false,232,A,0,0,,0,
232,62,756,CC,false,232,A,0,0,,0,
234,78,756,CC,false,235,A,0,0,,0,
235,78,756,CC,false,235,A,0,0,,0,
237,30,756,CC,false,237,A,0,0,,0,
239,58,756,CC,false,240,A,0,0,,0,
240,58,756,CC,false,240,A,0,0,,0,
242,58,756,CC,false,243,A,0,0,,0,
243,58,756,CC,false,243,A,0,0,,0,
245,78,756,CC,false,246,A,0,0,,0,
246,78,756,CC,false,246,A,0,0,,0,
248,66,756,CC,false,249,A,0,0,,0,
249,66,756,CC,false,249,A,0,0,,0,
251,90,756,CC,false,252,A,0,0,,0,
252,90,756,CC,false,252,A,0,0,,0,
254,66,756,CC,false,255,A,0,0,,0,
255,66,756,CC,false,255,A,0,0,,0,
257,66,756,CC,false,258,A,0,0,,0,
258,66,756,CC,false,258,A,0,0,,0,
260,54,756,CC,false,260,A,0,0,,0,
262,58,756,CC,false,262,A,0,0,,0,
264,94,756,CC,false,265,A,0,0,,0,
265,94,756,CC,false,265,A,0,0,,0,
267,58,756,CC,false,268,A,0,0,,0,
268,58,756,CC,false,268,A,0,0,,0,
269,58,756,CC,false,269,A,0,0,,0,
271,58,756,CC,false,272,A,0,0,,0,
272,58,756,CC,false,272,A,0,0,,0,
274,90,756,CC,false,275,A,0,0,,0,
275,90,756,CC,false,275,A,0,0,,0,
277,82,756,CC,false,278,A,0,0,,0,
278,82,756,CC,false,278,A,0,0,,0,
280,62,756,CC,false,281,A,0,0,,0,
281,62,756,CC,false,281,A,0,0,,0,
283,78,756,CC,false,284,A,0,0,,0,
284,78,756,CC,false,284,A,0,0,,0,
286,58,756,CC,false,286,A,0,0,,0,
288,58,756,CC,false,289,A,0,0,,0,
289,58,756,CC,false,289,A,0,0,,0,
291,58,756,CC,false,291,A,0,0,,0,
293,58,756,CC,false,293,A,0,0,,0,
295,58,756,CC,false,296,A,0,0,,0,
296,58,756,CC,false,296,A,0,0,,0,
298,58,756,CC,false,298,A,0,0,,0,
300,58,756,CC,false,300,A,0,0,,0,
302,58,756,CC,false,302,A,0,0,,0,
304,58,756,CC,false,304,A,0,0,,0,
306,58,756,CC,false,306,A,0,0,,0,
308,62,756,CC,false,309,A,0,0,,0,
309,62,756,CC,false,309,A,0,0,,0,
310,54,756,CC,false,3,A,0,0,,0,
312,58,756,CC,false,313,A,0,0,,0,
313,58,756,CC,false,313,A,0,0,,0,
315,94,756,CC,false,315,A,0,0,,0,
317,54,756,CC,false,317,A,0,0,,0,
319,58,756,CC,false,319,A,0,0,,0,
321,58,756,CC,false,321,A,0,0,,0,
323,82,756,CC,false,324,A,0,0,,0,
324,82,756,CC,false,324,A,0,0,,0,
326,78,756,CC,false,327,A,0,0,,0,
327,78,756,CC,false,327,A,0,0,,0,
329,58,756,CC,false,330,A,0,0,,0,
330,58,756,CC,false,330,A,0,0,,0,
332,58,756,CC,false,332,A,0,0,,0,
