CURVE,X,Y
554,290,94.5
554,299,97.5
526,0,0.3
526,1,0.3
526,10,3.3
526,20,6.5
526,30,9.8
526,40,13
526,60,19.6
526,70,22.8
526,80,26.1
526,90,29.3
526,110,35.9
526,120,39.1
526,130,42.4
526,140,45.6
526,160,52.2
526,170,55.4
526,180,58.7
526,190,61.9
526,210,68.5
526,220,71.7
526,230,75
526,240,78.2
526,260,84.8
526,270,88
526,280,91.3
526,290,94.5
526,299,97.5
843,0,0.3
843,1,0.3
843,10,3.2
843,290,92.8
843,299,95.7
745,0,0.3
745,1,0.3
745,10,3.2
745,290,92.8
745,299,95.7
551,0,0.3
551,1,0.3
551,10,3.2
551,290,92.8
551,299,95.7
742,0,0.3
742,1,0.3
742,10,3.2
742,290,92.8
742,299,95.7
684,0,0.3
684,1,0.3
684,10,3.2
684,290,92.8
684,299,95.7
175,0,0.3
175,1,0.3
175,10,3.2
175,290,92.8
175,299,95.7
1660,0,0.3
1660,1,0.3
1660,10,3.3
1660,20,6.5
1660,30,9.8
1660,40,13
1660,60,19.6
1660,70,22.8
1660,80,26.1
1660,90,29.3
1660,110,35.9
1660,120,39.1
1660,130,42.4
1660,140,45.6
1660,160,52.2
1660,170,55.4
1660,180,58.7
1660,190,61.9
1660,210,68.5
1660,220,71.7
1660,230,75
1660,240,78.2
1660,260,84.8
1660,270,88
1660,280,91.3
1660,290,94.5
1660,299,97.5
1097,0,0.3
1097,1,0.3
1097,10,3.3
1097,20,6.5
1097,30,9.8
1097,40,13
1097,60,19.6
1097,70,22.8
1097,80,26.1
1097,90,29.3
1097,110,35.9
1097,120,39.1
1097,130,42.4
1097,140,45.6
1097,160,52.2
1097,170,55.4
1097,180,58.7
1097,190,61.9
1097,210,68.5
1097,220,71.7
1097,230,75
1097,240,78.2
1097,260,84.8
1097,270,88
1097,280,91.3
1097,290,94.5
1097,299,97.5
1653,0,0.3
1653,1,0.3
1653,10,3.3
1653,20,6.5
1653,30,9.8
1653,40,13
1653,60,19.6
1653,70,22.8
1653,80,26.1
1653,90,29.3
1653,110,35.9
1653,120,39.1
1653,130,42.4
1653,140,45.6
1653,160,52.2
1653,170,55.4
1653,180,58.7
1653,190,61.9
1653,210,68.5
1653,220,71.7
1653,230,75
1653,240,78.2
1653,260,84.8
1653,270,88
1653,280,91.3
1653,290,94.5
1653,299,97.5
126,0,0.3
126,1,0.3
126,10,3.3
126,20,6.5
126,30,9.8
126,40,13
126,60,19.6
126,70,22.8
126,80,26.1
126,90,29.3
126,110,35.9
126,120,39.1
126,130,42.4
126,140,45.6
126,160,52.2
126,170,55.4
126,180,58.7
126,190,61.9
126,210,68.5
126,220,71.7
126,230,75
126,240,78.2
126,260,84.8
126,270,88
126,280,91.3
126,290,94.5
126,299,97.5
1426,0,0.4
1426,1,0.4
1426,10,4.1
1426,290,118.9
1426,299,122.6
1261,0,0.4
1261,1,0.4
1261,10,4.1
1261,290,118.9
1261,299,122.6
961,0,0.4
961,1,0.4
961,10,4.1
961,290,118.9
961,299,122.6
1725,0,0.5
1725,1,0.5
1725,10,4.8
1725,20,9.6
1725,30,14.3
1725,70,33.5
1725,80,38.2
1725,120,57.4
1725,130,62.1
1725,170,81.3
1725,180,86
1725,220,105.2
1725,230,109.9
1725,270,129.1
1725,280,133.8
1725,290,138.6
1725,299,142.9
1019,0,0.5
1019,1,0.5
1019,10,4.8
1019,20,9.6
1019,30,14.3
1019,70,33.5
1019,80,38.2
1019,120,57.4
1019,130,62.1
1019,170,81.3
1019,180,86
1019,220,105.2
1019,230,109.9
1019,270,129.1
1019,280,133.8
1019,290,138.6
1019,299,142.9
420,0,0.5
420,1,0.5
420,10,4.8
420,20,9.6
420,30,14.3
420,70,33.5
420,80,38.2
420,120,57.4
420,130,62.1
420,170,81.3
420,180,86
420,220,105.2
420,230,109.9
420,270,129.1
420,280,133.8
420,290,138.6
420,299,142.9
543,0,0.4
543,1,0.4
543,10,4.1
543,290,118.9
543,299,122.6
1101,0,0.4
1101,1,0.4
1101,10,4.1
1101,290,118.9
1101,299,122.6
326,0,0.4
326,1,0.4
326,10,4.1
326,290,118.9
326,299,122.6
67,0,0.4
67,1,0.4
67,10,4.1
67,290,118.9
67,299,122.6
969,0,0.6
969,1,0.6
969,10,6.3
969,20,12.6
969,30,18.8
969,70,44
969,80,50.2
969,120,75.4
969,130,81.6
969,170,106.8
969,180,113
969,220,138.2
969,230,144.4
969,270,169.6
969,280,175.8
969,290,182.1
969,299,187.8
886,0,0.6
886,1,0.6
886,10,6.3
886,20,12.6
886,30,18.8
886,70,44
886,80,50.2
886,120,75.4
886,130,81.6
886,170,106.8
886,180,113
886,220,138.2
886,230,144.4
886,270,169.6
886,280,175.8
886,290,182.1
886,299,187.8
1764,0,0.6
1764,1,0.6
1764,10,6.3
1764,20,12.6
1764,30,18.8
1764,70,44
1764,80,50.2
1764,120,75.4
1764,130,81.6
1764,170,106.8
1764,180,113
1764,220,138.2
1764,230,144.4
1764,270,169.6
1764,280,175.8
1764,290,182.1
1764,299,187.8
456,0,0.6
456,1,0.6
456,10,6.3
456,20,12.6
456,30,18.8
456,70,44
456,80,50.2
456,120,75.4
456,130,81.6
456,170,106.8
456,180,113
456,220,138.2
456,230,144.4
456,270,169.6
456,280,175.8
456,290,182.1
456,299,187.8
1917,0,0.7
1917,1,0.7
1917,10,6.5
1917,20,13.1
1917,30,19.6
1917,40,26.2
1917,60,39.2
1917,70,45.8
1917,80,52.3
1917,90,58.9
1917,110,71.9
1917,120,78.5
1917,130,85
1917,140,91.6
1917,160,104.6
1917,170,111.2
1917,180,117.7
1917,190,124.3
1917,210,137.3
1917,220,143.9
1917,230,150.4
1917,240,157
1917,260,170
1917,270,176.6
1917,280,183.1
1917,290,189.7
1917,299,195.5
1887,0,0.6
1887,1,0.6
1887,10,6.3
1887,20,12.6
1887,30,18.8
1887,70,44
1887,80,50.2
1887,120,75.4
1887,130,81.6
1887,170,106.8
1887,180,113
1887,220,138.2
1887,230,144.4
1887,270,169.6
1887,280,175.8
1887,290,182.1
1887,299,187.8
1805,0,0.6
1805,1,0.6
1805,10,6.3
1805,20,12.6
1805,30,18.8
1805,70,44
1805,80,50.2
1805,120,75.4
1805,130,81.6
1805,170,106.8
1805,180,113
1805,220,138.2
1805,230,144.4
1805,270,169.6
1805,280,175.8
1805,290,182.1
1805,299,187.8
1708,0,0.6
1708,1,0.6
1708,10,6.3
1708,20,12.6
1708,30,18.8
1708,70,44
1708,80,50.2
1708,120,75.4
1708,130,81.6
1708,170,106.8
1708,180,113
1708,220,138.2
1708,230,144.4
1708,270,169.6
1708,280,175.8
1708,290,182.1
1708,299,187.8
1646,0,0.6
1646,1,0.6
1646,10,5.7
1646,20,11.3
1646,30,17
1646,40,22.6
1646,60,34
1646,70,39.6
1646,80,45.3
1646,90,50.9
1646,110,62.3
1646,120,67.9
1646,130,73.6
1646,140,79.2
1646,160,90.6
1646,170,96.2
1646,180,101.9
1646,190,107.5
1646,210,118.9
1646,220,124.5
1646,230,130.2
1646,240,135.8
1646,260,147.2
1646,270,152.8
1646,280,158.5
1646,290,164.1
1646,299,169.2
1574,0,0.6
1574,1,0.6
1574,10,5.7
1574,20,11.3
1574,30,17
1574,40,22.6
1574,60,34
1574,70,39.6
1574,80,45.3
1574,90,50.9
1574,110,62.3
1574,120,67.9
1574,130,73.6
1574,140,79.2
1574,160,90.6
1574,170,96.2
1574,180,101.9
1574,190,107.5
1574,210,118.9
1574,220,124.5
1574,230,130.2
1574,240,135.8
1574,260,147.2
1574,270,152.8
1574,280,158.5
1574,290,164.1
1574,299,169.2
1024,0,0.6
1024,1,0.6
1024,10,6.3
1024,20,12.6
1024,30,18.8
1024,70,44
1024,80,50.2
1024,120,75.4
1024,130,81.6
1024,170,106.8
1024,180,113
1024,220,138.2
1024,230,144.4
1024,270,169.6
1024,280,175.8
1024,290,182.1
1024,299,187.8
1292,0,0.6
1292,1,0.6
1292,10,6.3
1292,20,12.6
1292,30,18.8
1292,70,44
1292,80,50.2
1292,120,75.4
1292,130,81.6
1292,170,106.8
1292,180,113
1292,220,138.2
1292,230,144.4
1292,270,169.6
1292,280,175.8
1292,290,182.1
1292,299,187.8
395,0,0.6
395,1,0.6
395,10,6.3
395,20,12.6
395,30,18.8
395,70,44
395,80,50.2
395,120,75.4
395,130,81.6
395,170,106.8
395,180,113
395,220,138.2
395,230,144.4
395,270,169.6
395,280,175.8
395,290,182.1
395,299,187.8
1926,0,0.6
1926,1,0.6
1926,10,6.3
1926,20,12.6
1926,30,18.8
1926,70,44
1926,80,50.2
1926,120,75.4
1926,130,81.6
1926,170,106.8
1926,180,113
1926,220,138.2
1926,230,144.4
1926,270,169.6
1926,280,175.8
1926,290,182.1
1926,299,187.8
1689,0,0.6
1689,1,0.6
1689,10,6.3
1689,20,12.6
1689,30,18.8
1689,70,44
1689,80,50.2
1689,120,75.4
1689,130,81.6
1689,170,106.8
1689,180,113
1689,220,138.2
1689,230,144.4
1689,270,169.6
1689,280,175.8
1689,290,182.1
1689,299,187.8
1431,0,0.6
1431,1,0.6
1431,10,6.3
1431,20,12.6
1431,30,18.8
1431,70,44
1431,80,50.2
1431,120,75.4
1431,130,81.6
1431,170,106.8
1431,180,113
1431,220,138.2
1431,230,144.4
1431,270,169.6
1431,280,175.8
1431,290,182.1
1431,299,187.8
1191,0,0.6
1191,1,0.6
1191,10,6.3
1191,20,12.6
1191,30,18.8
1191,70,44
1191,80,50.2
1191,120,75.4
1191,130,81.6
1191,170,106.8
1191,180,113
1191,220,138.2
1191,230,144.4
1191,270,169.6
1191,280,175.8
1191,290,182.1
1191,299,187.8
1636,0,0.6
1636,1,0.6
1636,10,6.3
1636,20,12.6
1636,30,18.8
1636,70,44
1636,80,50.2
1636,120,75.4
1636,130,81.6
1636,170,106.8
1636,180,113
1636,220,138.2
1636,230,144.4
1636,270,169.6
1636,280,175.8
1636,290,182.1
1636,299,187.8
987,0,0.6
987,1,0.6
987,10,6.3
987,20,12.6
987,30,18.8
987,70,44
987,80,50.2
987,120,75.4
987,130,81.6
987,170,106.8
987,180,113
987,220,138.2
987,230,144.4
987,270,169.6
987,280,175.8
987,290,182.1
987,299,187.8
1773,0,0.6
1773,1,0.6
1773,10,6.3
1773,20,12.6
1773,30,18.8
1773,70,44
1773,80,50.2
1773,120,75.4
1773,130,81.6
1773,170,106.8
1773,180,113
1773,220,138.2
1773,230,144.4
1773,270,169.6
1773,280,175.8
1773,290,182.1
1773,299,187.8
912,0,0.6
912,1,0.6
912,10,6.3
912,20,12.6
912,30,18.8
912,70,44
912,80,50.2
912,120,75.4
912,130,81.6
912,170,106.8
912,180,113
912,220,138.2
912,230,144.4
912,270,169.6
912,280,175.8
912,290,182.1
912,299,187.8
795,0,0.6
795,1,0.6
795,10,6.3
795,20,12.6
795,30,18.8
795,70,44
795,80,50.2
795,120,75.4
795,130,81.6
795,170,106.8
795,180,113
795,220,138.2
795,230,144.4
795,270,169.6
795,280,175.8
795,290,182.1
795,299,187.8
1472,0,0.6
1472,1,0.6
1472,10,6.3
1472,20,12.6
1472,30,18.8
1472,70,44
1472,80,50.2
1472,120,75.4
1472,130,81.6
1472,170,106.8
1472,180,113
1472,220,138.2
1472,230,144.4
1472,270,169.6
1472,280,175.8
1472,290,182.1
1472,299,187.8
1128,0,0.6
1128,1,0.6
1128,10,6.3
1128,20,12.6
1128,30,18.8
1128,70,44
1128,80,50.2
1128,120,75.4
1128,130,81.6
1128,170,106.8
1128,180,113
1128,220,138.2
1128,230,144.4
1128,270,169.6
1128,280,175.8
1128,290,182.1
1128,299,187.8
561,0,0.6
561,1,0.6
561,10,6.3
561,20,12.6
561,30,18.8
561,70,44
561,80,50.2
561,120,75.4
561,130,81.6
561,170,106.8
561,180,113
561,220,138.2
561,230,144.4
561,270,169.6
561,280,175.8
561,290,182.1
561,299,187.8
359,0,0.6
359,1,0.6
359,10,6.3
359,20,12.6
359,30,18.8
359,70,44
359,80,50.2
359,120,75.4
359,130,81.6
359,170,106.8
359,180,113
359,220,138.2
359,230,144.4
359,270,169.6
359,280,175.8
359,290,182.1
359,299,187.8
85,0,0.6
85,1,0.6
85,10,6.3
85,20,12.6
85,30,18.8
85,70,44
85,80,50.2
85,120,75.4
85,130,81.6
85,170,106.8
85,180,113
85,220,138.2
85,230,144.4
85,270,169.6
85,280,175.8
85,290,182.1
85,299,187.8
283,0,1
291,0,1
291,5,1
291,6,0
1363,0,0.7
1363,1,0.7
1363,10,7.1
1363,20,14.3
1363,30,21.4
1363,40,28.6
1363,60,42.8
1363,70,50
1363,80,57.1
1363,90,64.3
1363,110,78.5
1363,120,85.7
1363,130,92.8
1363,140,100
1363,160,114.2
1363,170,121.4
1363,180,128.5
1363,190,135.7
1363,210,149.9
1363,220,157.1
1363,230,164.2
1363,240,171.4
1363,260,185.6
1363,270,192.8
1363,280,199.9
1363,290,207.1
1363,299,213.5
1072,0,0.7
1072,1,0.7
1072,10,7.1
1072,20,14.3
1072,30,21.4
1072,40,28.6
1072,60,42.8
1072,70,50
1072,80,57.1
1072,90,64.3
1072,110,78.5
1072,120,85.7
1072,130,92.8
1072,140,100
1072,160,114.2
1072,170,121.4
1072,180,128.5
1072,190,135.7
1072,210,149.9
1072,220,157.1
1072,230,164.2
1072,240,171.4
1072,260,185.6
1072,270,192.8
1072,280,199.9
1072,290,207.1
1072,299,213.5
214,0,0.7
214,1,0.7
214,10,6.5
214,20,13.1
214,30,19.6
214,40,26.2
214,60,39.2
214,70,45.8
214,80,52.3
214,90,58.9
214,110,71.9
214,120,78.5
214,130,85
214,140,91.6
214,160,104.6
214,170,111.2
214,180,117.7
214,190,124.3
214,210,137.3
214,220,143.9
214,230,150.4
214,240,157
214,260,170
214,270,176.6
214,280,183.1
214,290,189.7
214,299,195.5
1453,0,0.7
1453,1,0.7
1453,10,7.1
1453,20,14.3
1453,30,21.4
1453,40,28.6
1453,60,42.8
1453,70,50
1453,80,57.1
1453,90,64.3
1453,110,78.5
1453,120,85.7
1453,130,92.8
1453,140,100
1453,160,114.2
1453,170,121.4
1453,180,128.5
1453,190,135.7
1453,210,149.9
1453,220,157.1
1453,230,164.2
1453,240,171.4
1453,260,185.6
1453,270,192.8
1453,280,199.9
1453,290,207.1
1453,299,213.5
1109,0,0.7
1109,1,0.7
1109,10,6.5
1109,20,13.1
1109,30,19.6
1109,40,26.2
1109,60,39.2
1109,70,45.8
1109,80,52.3
1109,90,58.9
1109,110,71.9
1109,120,78.5
1109,130,85
1109,140,91.6
1109,160,104.6
1109,170,111.2
1109,180,117.7
1109,190,124.3
1109,210,137.3
1109,220,143.9
1109,230,150.4
1109,240,157
1109,260,170
1109,270,176.6
1109,280,183.1
1109,290,189.7
1109,299,195.5
820,0,0.7
820,1,0.7
820,10,6.5
820,20,13.1
820,30,19.6
820,40,26.2
820,60,39.2
820,70,45.8
820,80,52.3
820,90,58.9
820,110,71.9
820,120,78.5
820,130,85
820,140,91.6
820,160,104.6
820,170,111.2
820,180,117.7
820,190,124.3
820,210,137.3
820,220,143.9
820,230,150.4
820,240,157
820,260,170
820,270,176.6
820,280,183.1
820,290,189.7
820,299,195.5
1731,0,0.7
1731,1,0.7
1731,10,6.5
1731,20,13.1
1731,30,19.6
1731,40,26.2
1731,60,39.2
1731,70,45.8
1731,80,52.3
1731,90,58.9
1731,110,71.9
1731,120,78.5
1731,130,85
1731,140,91.6
1731,160,104.6
1731,170,111.2
1731,180,117.7
1731,190,124.3
1731,210,137.3
1731,220,143.9
1731,230,150.4
1731,240,157
1731,260,170
1731,270,176.6
1731,280,183.1
1731,290,189.7
1731,299,195.5
1311,0,0.7
1311,1,0.7
1311,10,6.5
1311,20,13.1
1311,30,19.6
1311,40,26.2
1311,60,39.2
1311,70,45.8
1311,80,52.3
1311,90,58.9
1311,110,71.9
1311,120,78.5
1311,130,85
1311,140,91.6
1311,160,104.6
1311,170,111.2
1311,180,117.7
1311,190,124.3
1311,210,137.3
1311,220,143.9
1311,230,150.4
1311,240,157
1311,260,170
1311,270,176.6
1311,280,183.1
1311,290,189.7
1311,299,195.5
1750,0,0.7
1750,1,0.7
1750,10,6.5
1750,20,13.1
1750,30,19.6
1750,40,26.2
1750,60,39.2
1750,70,45.8
1750,80,52.3
1750,90,58.9
1750,110,71.9
1750,120,78.5
1750,130,85
1750,140,91.6
1750,160,104.6
1750,170,111.2
1750,180,117.7
1750,190,124.3
1750,210,137.3
1750,220,143.9
1750,230,150.4
1750,240,157
1750,260,170
1750,270,176.6
1750,280,183.1
1750,290,189.7
1750,299,195.5
1513,0,0.7
1513,1,0.7
1513,10,6.5
1513,20,13.1
1513,30,19.6
1513,40,26.2
1513,60,39.2
1513,70,45.8
1513,80,52.3
1513,90,58.9
1513,110,71.9
1513,120,78.5
1513,130,85
1513,140,91.6
1513,160,104.6
1513,170,111.2
1513,180,117.7
1513,190,124.3
1513,210,137.3
1513,220,143.9
1513,230,150.4
1513,240,157
1513,260,170
1513,270,176.6
1513,280,183.1
1513,290,189.7
1513,299,195.5
430,0,0.7
430,1,0.7
430,10,6.5
430,20,13.1
430,30,19.6
430,40,26.2
430,60,39.2
430,70,45.8
430,80,52.3
430,90,58.9
430,110,71.9
430,120,78.5
430,130,85
430,140,91.6
430,160,104.6
430,170,111.2
430,180,117.7
430,190,124.3
430,210,137.3
430,220,143.9
430,230,150.4
430,240,157
430,260,170
430,270,176.6
430,280,183.1
430,290,189.7
430,299,195.5
867,0,0.7
867,1,0.7
867,10,6.5
867,20,13.1
867,30,19.6
867,40,26.2
867,60,39.2
867,70,45.8
867,80,52.3
867,90,58.9
867,110,71.9
867,120,78.5
867,130,85
867,140,91.6
867,160,104.6
867,170,111.2
867,180,117.7
867,190,124.3
867,210,137.3
867,220,143.9
867,230,150.4
867,240,157
867,260,170
867,270,176.6
867,280,183.1
867,290,189.7
867,299,195.5
251,0,0.7
251,1,0.7
251,10,6.5
251,20,13.1
251,30,19.6
251,40,26.2
251,60,39.2
251,70,45.8
251,80,52.3
251,90,58.9
251,110,71.9
251,120,78.5
251,130,85
251,140,91.6
251,160,104.6
251,170,111.2
251,180,117.7
251,190,124.3
251,210,137.3
251,220,143.9
251,230,150.4
251,240,157
251,260,170
251,270,176.6
251,280,183.1
251,290,189.7
251,299,195.5
334,0,0.7
334,1,0.7
334,10,7.1
334,20,14.3
334,30,21.4
334,40,28.6
334,60,42.8
334,70,50
334,80,57.1
334,90,64.3
334,110,78.5
334,120,85.7
334,130,92.8
334,140,100
334,160,114.2
334,170,121.4
334,180,128.5
334,190,135.7
334,210,149.9
334,220,157.1
334,230,164.2
334,240,171.4
334,260,185.6
334,270,192.8
334,280,199.9
334,290,207.1
334,299,213.5
1797,0,0.7
1797,1,0.7
1797,10,7.1
1797,20,14.3
1797,30,21.4
1797,40,28.6
1797,60,42.8
1797,70,50
1797,80,57.1
1797,90,64.3
1797,110,78.5
1797,120,85.7
1797,130,92.8
1797,140,100
1797,160,114.2
1797,170,121.4
1797,180,128.5
1797,190,135.7
1797,210,149.9
1797,220,157.1
1797,230,164.2
1797,240,171.4
1797,260,185.6
1797,270,192.8
1797,280,199.9
1797,290,207.1
1797,299,213.5
1602,0,0.7
1602,1,0.7
1602,10,7.1
1602,20,14.3
1602,30,21.4
1602,40,28.6
1602,60,42.8
1602,70,50
1602,80,57.1
1602,90,64.3
1602,110,78.5
1602,120,85.7
1602,130,92.8
1602,140,100
1602,160,114.2
1602,170,121.4
1602,180,128.5
1602,190,135.7
1602,210,149.9
1602,220,157.1
1602,230,164.2
1602,240,171.4
1602,260,185.6
1602,270,192.8
1602,280,199.9
1602,290,207.1
1602,299,213.5
24,0,0.7
24,1,0.7
24,10,7.1
24,20,14.3
24,30,21.4
24,40,28.6
24,60,42.8
24,70,50
24,80,57.1
24,90,64.3
24,110,78.5
24,120,85.7
24,130,92.8
24,140,100
24,160,114.2
24,170,121.4
24,180,128.5
24,190,135.7
24,210,149.9
24,220,157.1
24,230,164.2
24,240,171.4
24,260,185.6
24,270,192.8
24,280,199.9
24,290,207.1
24,299,213.5
1588,0,0.5
1588,1,0.5
1588,10,4.8
1588,20,9.6
1588,30,14.3
1588,70,33.5
1588,80,38.2
1588,120,57.4
1588,130,62.1
1588,170,81.3
1588,180,86
1588,220,105.2
1588,230,109.9
1588,270,129.1
1588,280,133.8
1588,290,138.6
1588,299,142.9
1332,0,0.5
1332,1,0.5
1332,10,5.2
1332,20,10.4
1332,30,15.7
1332,70,36.5
1332,80,41.8
1332,120,62.6
1332,130,67.9
1332,170,88.7
1332,180,94
1332,220,114.8
1332,230,120.1
1332,270,140.9
1332,280,146.2
1332,290,151.4
1332,299,156.1
1059,0,0.5
1059,1,0.5
1059,10,4.8
1059,20,9.6
1059,30,14.3
1059,70,33.5
1059,80,38.2
1059,120,57.4
1059,130,62.1
1059,170,81.3
1059,180,86
1059,220,105.2
1059,230,109.9
1059,270,129.1
1059,280,133.8
1059,290,138.6
1059,299,142.9
1682,0,0.5
1682,1,0.5
1682,10,4.8
1682,20,9.6
1682,30,14.3
1682,70,33.5
1682,80,38.2
1682,120,57.4
1682,130,62.1
1682,170,81.3
1682,180,86
1682,220,105.2
1682,230,109.9
1682,270,129.1
1682,280,133.8
1682,290,138.6
1682,299,142.9
1621,0,0.5
1621,1,0.5
1621,10,4.8
1621,20,9.6
1621,30,14.3
1621,70,33.5
1621,80,38.2
1621,120,57.4
1621,130,62.1
1621,170,81.3
1621,180,86
1621,220,105.2
1621,230,109.9
1621,270,129.1
1621,280,133.8
1621,290,138.6
1621,299,142.9
1948,0,0.5
1948,1,0.5
1948,10,4.8
1948,20,9.6
1948,30,14.3
1948,70,33.5
1948,80,38.2
1948,120,57.4
1948,130,62.1
1948,170,81.3
1948,180,86
1948,220,105.2
1948,230,109.9
1948,270,129.1
1948,280,133.8
1948,290,138.6
1948,299,142.9
300,0,0.5
300,1,0.5
300,10,4.8
300,20,9.6
300,30,14.3
300,70,33.5
300,80,38.2
300,120,57.4
300,130,62.1
300,170,81.3
300,180,86
300,220,105.2
300,230,109.9
300,270,129.1
300,280,133.8
300,290,138.6
300,299,142.9
1871,0,0.5
1871,1,0.5
1871,10,4.8
1871,20,9.6
1871,30,14.3
1871,70,33.5
1871,80,38.2
1871,120,57.4
1871,130,62.1
1871,170,81.3
1871,180,86
1871,220,105.2
1871,230,109.9
1871,270,129.1
1871,280,133.8
1871,290,138.6
1871,299,142.9
613,0,0.5
613,1,0.5
613,10,4.8
613,20,9.6
613,30,14.3
613,70,33.5
613,80,38.2
613,120,57.4
613,130,62.1
613,170,81.3
613,180,86
613,220,105.2
613,230,109.9
613,270,129.1
613,280,133.8
613,290,138.6
613,299,142.9
1625,0,0.5
1625,1,0.5
1625,10,4.8
1625,20,9.6
1625,30,14.3
1625,70,33.5
1625,80,38.2
1625,120,57.4
1625,130,62.1
1625,170,81.3
1625,180,86
1625,220,105.2
1625,230,109.9
1625,270,129.1
1625,280,133.8
1625,290,138.6
1625,299,142.9
1253,0,0.5
1253,1,0.5
1253,10,4.8
1253,20,9.6
1253,30,14.3
1253,70,33.5
1253,80,38.2
1253,120,57.4
1253,130,62.1
1253,170,81.3
1253,180,86
1253,220,105.2
1253,230,109.9
1253,270,129.1
1253,280,133.8
1253,290,138.6
1253,299,142.9
1594,0,0.5
1594,1,0.5
1594,10,4.8
1594,20,9.6
1594,30,14.3
1594,70,33.5
1594,80,38.2
1594,120,57.4
1594,130,62.1
1594,170,81.3
1594,180,86
1594,220,105.2
1594,230,109.9
1594,270,129.1
1594,280,133.8
1594,290,138.6
1594,299,142.9
387,0,0.5
387,1,0.5
387,10,4.8
387,20,9.6
387,30,14.3
387,70,33.5
387,80,38.2
387,120,57.4
387,130,62.1
387,170,81.3
387,180,86
387,220,105.2
387,230,109.9
387,270,129.1
387,280,133.8
387,290,138.6
387,299,142.9
374,0,0.5
374,1,0.5
374,10,4.8
374,20,9.6
374,30,14.3
374,70,33.5
374,80,38.2
374,120,57.4
374,130,62.1
374,170,81.3
374,180,86
374,220,105.2
374,230,109.9
374,270,129.1
374,280,133.8
374,290,138.6
374,299,142.9
1876,0,0.5
1876,1,0.5
1876,10,4.8
1876,20,9.6
1876,30,14.3
1876,70,33.5
1876,80,38.2
1876,120,57.4
1876,130,62.1
1876,170,81.3
1876,180,86
1876,220,105.2
1876,230,109.9
1876,270,129.1
1876,280,133.8
1876,290,138.6
1876,299,142.9
813,0,0.5
813,1,0.5
813,10,4.8
813,20,9.6
813,30,14.3
813,70,33.5
813,80,38.2
813,120,57.4
813,130,62.1
813,170,81.3
813,180,86
813,220,105.2
813,230,109.9
813,270,129.1
813,280,133.8
813,290,138.6
813,299,142.9
205,0,0.5
205,1,0.5
205,10,4.8
205,20,9.6
205,30,14.3
205,70,33.5
205,80,38.2
205,120,57.4
205,130,62.1
205,170,81.3
205,180,86
205,220,105.2
205,230,109.9
205,270,129.1
205,280,133.8
205,290,138.6
205,299,142.9
503,0,0.5
503,1,0.5
503,20,10
503,30,14.9
503,70,34.9
503,80,39.8
503,120,59.8
503,130,64.7
503,170,84.7
503,180,89.6
503,220,109.6
503,230,114.5
503,270,134.5
503,280,139.4
503,299,148.9
1909,0,0.5
1909,1,0.5
