CURVE,X,Y
1234,110,104.8
1234,120,113.2
1234,130,120.7
954,79,0
954,80,75.6
954,90,86.2
954,100,95.9
954,110,104.8
954,120,113.2
954,130,120.7
1442,79,0
1442,80,75.6
1442,90,86.2
1442,100,95.9
1442,110,104.8
1442,120,113.2
1442,130,120.7
311,79,0
311,80,75.6
311,90,86.2
311,100,95.9
311,110,104.8
311,120,113.2
311,130,120.7
1692,79,0
1692,80,60.4
1692,90,68.8
1692,100,76.9
1692,110,84
1692,120,90.7
1692,130,96.8
1692,140,102.5
1552,79,0
1552,80,60.4
1552,90,68.8
1552,100,76.9
1552,110,84
1552,120,90.7
1552,130,96.8
1552,140,102.5
849,79,0
849,80,60.4
849,90,68.8
849,100,76.9
849,110,84
849,120,90.7
849,130,96.8
849,140,102.5
233,79,0
233,80,60.4
233,90,68.8
233,100,76.9
233,110,84
233,120,90.7
233,130,96.8
233,140,102.5
643,79,0
643,80,120.8
643,90,137.7
643,100,153.8
643,110,168.1
643,120,181.4
643,130,193.6
643,140,205
1779,79,0
1779,80,120.8
1779,90,137.7
1779,100,153.8
1779,110,168.1
1779,120,181.4
1779,130,193.6
1779,140,205
469,79,0
469,80,120.8
469,90,137.7
469,100,153.8
469,110,168.1
469,120,181.4
469,130,193.6
469,140,205
445,79,0
445,80,120.8
445,90,137.7
445,100,153.8
445,110,168.1
445,120,181.4
445,130,193.6
445,140,205
1701,79,0
1701,80,183.6
1701,90,208.2
1701,100,232
1589,79,0
1589,80,183.6
1589,90,208.2
1589,100,232
1433,79,0
1433,80,183.6
1433,90,208.2
1433,100,232
1426,79,0
1426,80,211.1
1426,90,239.5
1426,100,266.8
1520,79,0
1520,80,353
1520,90,402.4
1520,100,449.6
1520,110,491.2
1520,120,530.2
1520,130,565.9
1520,140,599.1
1468,79,0
1468,80,353
1468,90,402.4
1468,100,449.6
1468,110,491.2
1468,120,530.2
1468,130,565.9
1468,140,599.1
1039,79,0
1039,80,353
1039,90,402.4
1039,100,449.6
1039,110,491.2
1039,120,530.2
1039,130,565.9
1039,140,599.1
508,79,0
508,80,353
508,90,402.4
508,100,449.6
508,110,491.2
508,120,530.2
508,130,565.9
508,140,599.1
1685,79,0
1685,80,138.9
1685,90,158.3
1685,100,176.8
1685,110,193.3
1685,120,208.6
1685,130,222.7
1685,140,235.7
1545,79,0
1545,80,138.9
1545,90,158.3
1545,100,176.8
1545,110,193.3
1545,120,208.6
1545,130,222.7
1545,140,235.7
928,79,0
928,80,138.9
928,90,158.3
928,100,176.8
928,110,193.3
928,120,208.6
928,130,222.7
928,140,235.7
1654,79,0
1654,80,138.9
1654,90,158.3
1654,100,176.8
1654,110,193.3
1654,120,208.6
1654,130,222.7
1654,140,235.7
662,79,0
662,80,138.9
662,90,158.3
662,100,176.8
662,110,193.3
662,120,208.6
662,130,222.7
662,140,235.7
636,79,0
636,80,138.9
636,90,158.3
636,100,176.8
636,110,193.3
636,120,208.6
636,130,222.7
636,140,235.7
438,79,0
438,80,138.9
438,90,158.3
438,100,176.8
438,110,193.3
438,120,208.6
438,130,222.7
438,140,235.7
356,79,0
356,80,138.9
356,90,158.3
356,100,176.8
356,110,193.3
356,120,208.6
356,130,222.7
356,140,235.7
1414,79,0
1414,80,422.6
1414,90,481.8
1414,100,538.2
1414,110,588.3
1414,120,634.8
1414,130,677.7
1414,140,717.4
1450,79,0
1450,80,406.9
1450,90,464.4
1450,100,516.5
1450,110,564.5
1450,120,609.5
1450,130,650
718,79,0
718,80,406.9
718,90,464.4
718,100,516.5
718,110,564.5
718,120,609.5
718,130,650
552,79,0
552,80,406.9
552,90,464.4
552,100,516.5
552,110,564.5
552,120,609.5
552,130,650
1625,79,0
1625,80,406.9
1625,90,464.4
1625,100,516.5
1625,110,564.5
1625,120,609.5
1625,130,650
323,79,0
323,80,406.9
323,90,464.4
323,100,516.5
323,110,564.5
323,120,609.5
323,130,650
1686,79,0
1686,80,464.9
1686,90,530
1686,100,592.1
1686,110,647.1
1686,120,698.3
1686,130,745.4
1686,140,789.2
1655,79,0
1655,80,464.9
1655,90,530
1655,100,592.1
1655,110,647.1
1655,120,698.3
1655,130,745.4
1655,140,789.2
1511,79,0
1511,80,428.6
1511,90,488.7
1511,100,545.9
1511,110,596.5
1511,120,643.8
1511,130,687.2
1511,140,727.5
1459,79,0
1459,80,428.6
1459,90,488.7
1459,100,545.9
1459,110,596.5
1459,120,643.8
1459,130,687.2
1459,140,727.5
1032,79,0
1032,80,428.6
1032,90,488.7
1032,100,545.9
1032,110,596.5
1032,120,643.8
1032,130,687.2
1032,140,727.5
499,79,0
499,80,428.6
499,90,488.7
499,100,545.9
499,110,596.5
499,120,643.8
499,130,687.2
499,140,727.5
1460,79,0
1460,80,504.2
1460,90,574.9
1460,100,642.2
1460,110,701.8
1460,120,757.4
1460,130,808.5
1460,140,855.9
1618,79,0
1618,80,505.6
1618,90,577.2
1618,100,642
1618,110,701.7
1618,120,757.5
1618,130,807.9
1512,79,0
1512,80,504.2
1512,90,574.9
1512,100,642.2
1512,110,701.8
1512,120,757.4
1512,130,808.5
1512,140,855.9
1033,79,0
1033,80,504.2
1033,90,574.9
1033,100,642.2
1033,110,701.8
1033,120,757.4
1033,130,808.5
1033,140,855.9
500,79,0
500,80,504.2
500,90,574.9
500,100,642.2
500,110,701.8
500,120,757.4
500,130,808.5
500,140,855.9
637,79,0
637,80,464.9
637,90,530
637,100,592.1
637,110,647.1
637,120,698.3
637,130,745.4
637,140,789.2
1546,79,0
1546,80,464.9
1546,90,530
1546,100,592.1
1546,110,647.1
1546,120,698.3
1546,130,745.4
1546,140,789.2
357,79,0
357,80,464.9
357,90,530
357,100,592.1
357,110,647.1
357,120,698.3
357,130,745.4
357,140,789.2
1443,79,0
1443,80,505.6
1443,90,577.2
1443,100,642
1443,110,701.7
1443,120,757.5
1443,130,807.9
711,79,0
711,80,505.6
711,90,577.2
711,100,642
711,110,701.7
711,120,757.5
711,130,807.9
712,79,0
712,80,581.2
712,90,663.4
712,100,737.9
712,110,806.5
712,120,870.7
712,130,928.6
1408,79,0
1408,80,603.8
1408,90,688.3
1408,100,768.9
1408,110,840.4
1408,120,906.9
1408,130,968.1
1408,140,1024.9
1656,79,0
1656,80,603.8
1656,90,688.3
1656,100,768.9
1656,110,840.4
1656,120,906.9
1656,130,968.1
1656,140,1024.9
358,79,0
358,80,603.8
358,90,688.3
358,100,768.9
358,110,840.4
358,120,906.9
358,130,968.1
358,140,1024.9
1255,79,0
1255,80,581.2
1255,90,663.4
1255,100,737.9
1255,110,806.5
1255,120,870.7
1255,130,928.6
1444,79,0
1444,80,581.2
1444,90,663.4
1444,100,737.9
1444,110,806.5
1444,120,870.7
1444,130,928.6
1236,79,0
1236,80,581.2
1236,90,663.4
1236,100,737.9
1236,110,806.5
1236,120,870.7
1236,130,928.6
1619,79,0
1619,80,581.2
1619,90,663.4
1619,100,737.9
1619,110,806.5
1619,120,870.7
1619,130,928.6
546,79,0
546,80,581.2
546,90,663.4
546,100,737.9
546,110,806.5
546,120,870.7
546,130,928.6
955,79,0
955,80,581.2
955,90,663.4
955,100,737.9
955,110,806.5
955,120,870.7
955,130,928.6
313,79,0
313,80,581.2
313,90,663.4
313,100,737.9
313,110,806.5
313,120,870.7
313,130,928.6
1235,79,0
1235,80,505.6
1235,90,577.2
1235,100,642
1235,110,701.7
1235,120,757.5
1235,130,807.9
1394,79,0
1394,80,505.6
1394,90,577.2
1394,100,642
1394,110,701.7
1394,120,757.5
1394,130,807.9
1807,79,0
1807,80,505.6
1807,90,577.2
1807,100,642
1807,110,701.7
1807,120,757.5
1807,130,807.9
545,79,0
545,80,505.6
545,90,577.2
545,100,642
545,110,701.7
545,120,757.5
545,130,807.9
312,79,0
312,80,505.6
312,90,577.2
312,100,642
312,110,701.7
312,120,757.5
312,130,807.9
1703,79,0
1703,80,642.4
1703,90,728.8
1703,100,811.9
1591,79,0
1591,80,642.4
1591,90,728.8
1591,100,811.9
1435,79,0
1435,80,642.4
1435,90,728.8
1435,100,811.9
1592,79,0
1592,80,917.8
1592,90,1041.1
1592,100,1159.9
1704,79,0
1704,80,917.8
1704,90,1041.1
1704,100,1159.9
1427,79,0
1427,80,917.8
1427,90,1041.1
1427,100,1159.9
1425,79,0
1425,80,706.7
1425,90,801.6
1425,100,893.1
1429,79,0
1429,101,0
1429,102,1
315,79,0
315,130,0
315,131,1
361,79,0
361,140,0
361,141,1
239,79,0
239,140,0
239,141,1
360,79,0
360,100,0
360,101,1
360,140,1
360,141,0
1428,79,0
1428,100,0
1428,101,1
1428,102,0
314,79,0
314,100,0
314,101,1
314,130,1
314,131,0
238,79,0
238,100,0
238,101,1
238,140,1
238,141,0
1782,79,0
1782,80,603.8
1782,90,688.3
1782,100,768.9
1782,110,840.4
1782,120,906.9
1782,130,968.1
1782,140,1024.9
1015,79,0
1015,80,603.8
1015,90,688.3
1015,100,768.9
1015,110,840.4
1015,120,906.9
1015,130,968.1
1015,140,1024.9
1687,79,0
1687,80,603.8
1687,90,688.3
1687,100,768.9
1687,110,840.4
1687,120,906.9
1687,130,968.1
1687,140,1024.9
472,79,0
472,80,603.8
472,90,688.3
472,100,768.9
472,110,840.4
472,120,906.9
472,130,968.1
472,140,1024.9
1153,79,0
1153,80,603.8
1153,90,688.3
1153,100,768.9
1153,110,840.4
1153,120,906.9
1153,130,968.1
1153,140,1024.9
929,79,0
929,80,603.8
929,90,688.3
929,100,768.9
929,110,840.4
929,120,906.9
929,130,968.1
929,140,1024.9
439,79,0
439,80,603.8
439,90,688.3
439,100,768.9
439,110,840.4
439,120,906.9
439,130,968.1
439,140,1024.9
1547,79,0
1547,80,603.8
1547,90,688.3
1547,100,768.9
1547,110,840.4
1547,120,906.9
1547,130,968.1
1547,140,1024.9
1637,79,0
1637,80,603.8
1637,90,688.3
1637,100,768.9
1637,110,840.4
1637,120,906.9
1637,130,968.1
1637,140,1024.9
638,79,0
638,80,603.8
638,90,688.3
638,100,768.9
638,110,840.4
638,120,906.9
638,130,968.1
638,140,1024.9
663,79,0
663,80,603.8
663,90,688.3
663,100,768.9
663,110,840.4
663,120,906.9
663,130,968.1
663,140,1024.9
235,79,0
235,80,603.8
235,90,688.3
235,100,768.9
235,110,840.4
235,120,906.9
235,130,968.1
235,140,1024.9
1636,79,0
1636,80,422.6
1636,90,481.8
1636,100,538.2
1636,110,588.3
1636,120,634.8
1636,130,677.7
1636,140,717.4
645,79,0
645,80,422.6
645,90,481.8
645,100,538.2
645,110,588.3
645,120,634.8
645,130,677.7
645,140,717.4
1152,79,0
1152,80,422.6
1152,90,481.8
1152,100,538.2
1152,110,588.3
1152,120,634.8
1152,130,677.7
1152,140,717.4
471,79,0
471,80,422.6
471,90,481.8
471,100,538.2
471,110,588.3
471,120,634.8
471,130,677.7
471,140,717.4
1538,79,0
1538,80,422.6
1538,90,481.8
1538,100,538.2
1538,110,588.3
1538,120,634.8
1538,130,677.7
1538,140,717.4
1662,79,0
1662,80,422.6
1662,90,481.8
1662,100,538.2
1662,110,588.3
1662,120,634.8
1662,130,677.7
1662,140,717.4
1781,79,0
1781,80,422.6
1781,90,481.8
1781,100,538.2
1781,110,588.3
1781,120,634.8
1781,130,677.7
1781,140,717.4
447,79,0
447,80,422.6
447,90,481.8
447,100,538.2
447,110,588.3
447,120,634.8
447,130,677.7
447,140,717.4
371,79,0
371,80,422.6
371,90,481.8
371,100,538.2
371,110,588.3
371,120,634.8
371,130,677.7
371,140,717.4
1014,79,0
1014,80,422.6
1014,90,481.8
1014,100,538.2
1014,110,588.3
1014,120,634.8
1014,130,677.7
1014,140,717.4
850,79,0
850,80,422.6
850,90,481.8
850,100,538.2
850,110,588.3
850,120,634.8
850,130,677.7
850,140,717.4
234,79,0
234,80,422.6
234,90,481.8
234,100,538.2
234,110,588.3
234,120,634.8
234,130,677.7
234,140,717.4
1691,79,0
1691,80,120.8
1691,90,137.7
1691,100,153.8
1691,110,168.1
1691,120,181.4
1691,130,193.6
1691,140,205
1551,79,0
1551,80,120.8
1551,90,137.7
1551,100,153.8
1551,110,168.1
1551,120,181.4
1551,130,193.6
1551,140,205
933,79,0
933,80,120.8
933,90,137.7
933,100,153.8
933,110,168.1
933,120,181.4
933,130,193.6
933,140,205
1151,79,0
1151,80,120.8
1151,90,137.7
1151,100,153.8
1151,110,168.1
1151,120,181.4
1151,130,193.6
1151,140,205
848,79,0
848,80,120.8
848,90,137.7
848,100,153.8
848,110,168.1
848,120,181.4
848,130,193.6
848,140,205
232,79,0
232,80,120.8
232,90,137.7
232,100,153.8
232,110,168.1
232,120,181.4
232,130,193.6
232,140,205
99,89,0
397,89,0
397,90,0.1
1609,89,0
1609,90,0.1
396,89,0
396,90,0.2
388,89,0
388,90,0.19
194,89,0
194,90,0.15
104,89,0
104,90,0.1
1608,89,0
1608,90,0.2
562,89,0
562,90,0.3
196,89,0
196,90,0.25
398,89,0
398,90,0.7
195,89,0
195,90,0.6
986,89,0
986,90,0.81
1360,89,0
1360,90,1
1357,89,0
1357,90,1
1357,110,1
1357,111,0
605,89,0
605,90,0.81
389,89,0
389,90,0.81
105,89,0
105,90,0.7
103,89,0
103,90,0.2
1354,89,0
1354,90,48.5
1354,100,54.4
1354,110,59.9
1354,120,65
1354,130,69.7
1354,140,73.8
1354,150,77.6
1354,160,81.1
1354,170,84.3
1354,180,87.2
1354,190,89.9
1354,200,92.2
1354,210,94.4
1354,220,96.3
106,89,0
106,90,1
100,89,0
100,90,1
100,110,1
100,111,0
983,89,0
983,90,92.2
983,100,103.4
983,110,113.8
983,120,123.6
983,130,132.4
983,140,140.3
983,150,147.4
983,160,154.1
983,170,160.1
983,180,165.6
983,190,170.8
983,200,175.2
983,210,179.3
983,220,183
1599,89,0
1599,90,92.2
1599,100,103.4
1599,110,113.8
1599,120,123.6
1599,130,132.4
1599,140,140.3
1599,150,147.4
1599,160,154.1
1599,170,160.1
1599,180,165.6
1599,190,170.8
1599,200,175.2
1599,210,179.3
1599,220,183
1174,89,0
1174,90,92.2
1174,100,103.4
1174,110,113.8
1174,120,123.6
1174,130,132.4
1174,140,140.3
1174,150,147.4
1174,160,154.1
1174,170,160.1
1174,180,165.6
1174,190,170.8
1174,200,175.2
1174,210,179.3
1174,220,183
1792,89,0
1792,90,92.2
1792,100,103.4
1792,110,113.8
1792,120,123.6
1792,130,132.4
1792,140,140.3
1792,150,147.4
1792,160,154.1
1792,170,160.1
1792,180,165.6
1792,190,170.8
1792,200,175.2
1792,210,179.3
1792,220,183
602,89,0
602,90,92.2
602,100,103.4
602,110,113.8
602,120,123.6
602,130,132.4
602,140,140.3
602,150,147.4
602,160,154.1
602,170,160.1
602,180,165.6
602,190,170.8
602,200,175.2
602,210,179.3
602,220,183
1353,89,0
1353,90,97.1
1353,100,108.8
1353,110,119.8
1353,120,130.1
1353,130,139.4
1353,140,147.7
1353,150,155.2
1353,160,162.2
1353,170,168.6
1353,180,174.3
1353,190,179.7
1353,200,184.5
1353,210,188.8
1353,220,192.6
1180,89,0
1180,90,97.1
1180,100,108.8
1180,110,119.8
1180,120,130.1
1180,130,139.4
1180,140,147.7
1180,150,155.2
1180,160,162.2
1180,170,168.6
1180,180,174.3
1180,190,179.7
1180,200,184.5
1180,210,188.8
1180,220,192.6
609,89,0
609,90,97.1
609,100,108.8
609,110,119.8
609,120,130.1
609,130,139.4
609,140,147.7
609,150,155.2
609,160,162.2
609,170,168.6
609,180,174.3
609,190,179.7
609,200,184.5
609,210,188.8
609,220,192.6
990,89,0
990,90,97.1
990,100,108.8
990,110,119.8
990,120,130.1
990,130,139.4
990,140,147.7
990,150,155.2
990,160,162.2
990,170,168.6
990,180,174.3
990,190,179.7
990,200,184.5
990,210,188.8
990,220,192.6
1798,89,0
1798,90,97.1
1798,100,108.8
1798,110,119.8
1798,120,130.1
1798,130,139.4
1798,140,147.7
1798,150,155.2
1798,160,162.2
1798,170,168.6
1798,180,174.3
1798,190,179.7
1798,200,184.5
1798,210,188.8
1798,220,192.6
393,89,0
393,90,97.1
393,100,108.8
393,110,119.8
393,120,130.1
393,130,139.4
393,140,147.7
393,150,155.2
393,160,162.2
393,170,168.6
393,180,174.3
393,190,179.7
393,200,184.5
393,210,188.8
393,220,192.6
385,89,0
385,90,92.2
385,100,103.4
385,110,113.8
385,120,123.6
385,130,132.4
385,140,140.3
385,150,147.4
385,160,154.1
385,170,160.1
385,180,165.6
385,190,170.8
385,200,175.2
385,210,179.3
385,220,183
1568,89,0
1568,90,66.6
1568,100,75.4
1568,110,83.4
1568,120,90.9
1568,130,97.8
1568,140,104.1
1568,150,109.8
1568,160,115
766,89,0
766,90,66.6
766,100,75.4
766,110,83.4
766,120,90.9
766,130,97.8
766,140,104.1
766,150,109.8
766,160,115
654,89,0
654,90,66.6
654,100,75.4
654,110,83.4
654,120,90.9
654,130,97.8
654,140,104.1
654,150,109.8
654,160,115
703,89,0
703,90,66.6
703,100,75.4
703,110,83.4
703,120,90.9
703,130,97.8
703,140,104.1
703,150,109.8
703,160,115
566,89,0
566,90,66.6
566,100,75.4
566,110,83.4
566,120,90.9
566,130,97.8
566,140,104.1
566,150,109.8
566,160,115
188,89,0
188,90,66.6
188,100,75.4
188,110,83.4
188,120,90.9
188,130,97.8
188,140,104.1
188,150,109.8
188,160,115
1181,89,0
1181,90,48.5
1181,100,54.4
1181,110,59.9
1181,120,65
1181,130,69.7
1181,140,73.8
1181,150,77.6
1181,160,81.1
1181,170,84.3
1181,180,87.2
1181,190,89.9
1181,200,92.2
1181,210,94.4
1181,220,96.3
1606,89,0
1606,90,48.5
1606,100,54.4
1606,110,59.9
1606,120,65
1606,130,69.7
1606,140,73.8
1606,150,77.6
1606,160,81.1
1606,170,84.3
1606,180,87.2
1606,190,89.9
1606,200,92.2
1606,210,94.4
1606,220,96.3
991,89,0
991,90,48.5
991,100,54.4
991,110,59.9
991,120,65
991,130,69.7
991,140,73.8
991,150,77.6
991,160,81.1
991,170,84.3
991,180,87.2
991,190,89.9
991,200,92.2
991,210,94.4
991,220,96.3
1799,89,0
1799,90,48.5
1799,100,54.4
1799,110,59.9
1799,120,65
1799,130,69.7
1799,140,73.8
1799,150,77.6
1799,160,81.1
1799,170,84.3
1799,180,87.2
1799,190,89.9
1799,200,92.2
1799,210,94.4
1799,220,96.3
394,89,0
394,90,48.5
394,100,54.4
394,110,59.9
394,120,65
394,130,69.7
394,140,73.8
394,150,77.6
394,160,81.1
394,170,84.3
394,180,87.2
394,190,89.9
394,200,92.2
394,210,94.4
394,220,96.3
610,89,0
610,90,48.5
610,100,54.4
610,110,59.9
610,120,65
610,130,69.7
610,140,73.8
610,150,77.6
610,160,81.1
610,170,84.3
610,180,87.2
610,190,89.9
610,200,92.2
610,210,94.4
610,220,96.3
96,89,0
96,90,48.5
96,100,54.4
96,110,59.9
96,120,65
96,130,69.7
96,140,73.8
96,150,77.6
96,160,81.1
96,170,84.3
96,180,87.2
96,190,89.9
96,200,92.2
96,210,94.4
96,220,96.3
768,89,0
768,90,111
768,100,125.7
768,110,139.1
768,120,151.4
768,130,163.1
768,140,173.5
768,150,183
768,160,191.6
1300,89,0
1300,90,133.3
1300,100,150.8
1300,110,166.9
1300,120,181.7
1300,130,195.7
1300,140,208.2
1300,150,219.6
1300,160,229.9
1291,89,0
1291,90,133.3
1291,100,150.8
1291,110,166.9
1291,120,181.7
1291,130,195.7
1291,140,208.2
1291,150,219.6
1291,160,229.9
1563,89,0
1563,90,133.3
1563,100,150.8
1563,110,166.9
1563,120,181.7
1563,130,195.7
1563,140,208.2
1563,150,219.6
1563,160,229.9
560,89,0
