CURVE,X,Y
65,100,1
65,120,1
65,121,0
198,99,0
198,100,35.9
198,110,47
198,120,56.7
119,99,0
119,100,281.1
119,110,323.4
119,120,360.8
93,99,0
93,100,303.4
93,110,347.5
93,120,386.2
64,99,0
64,100,27.1
64,110,27.9
64,120,28.6
67,99,0
67,121,0
67,122,1
66,99,0
66,120,0
66,121,1
66,122,0
179,99,0
179,100,582.2
179,110,649.5
179,120,712
63,99,0
63,100,582.2
63,110,649.5
63,120,712
29,69,0
30,69,0
30,70,1
26,69,0
26,70,1
26,90,1
26,91,0
248,69,0
248,70,31.3
248,80,32.8
248,100,34.4
248,110,35.1
248,120,35.6
188,69,0
188,70,32.7
188,80,33.8
188,90,34.8
188,100,35.5
188,120,36.3
79,69,0
79,70,32.7
79,80,33.8
79,90,34.8
79,100,35.5
79,120,36.3
25,69,0
25,70,26.8
25,80,27.9
25,90,28.9
25,110,30.1
25,120,30.5
247,69,0
247,70,852.6
247,80,1012.4
247,90,1140.5
247,100,1267.2
247,110,1378.8
247,120,1475.7
78,69,0
78,70,1027.9
78,80,1190.8
78,90,1343.1
78,100,1475.1
78,110,1580.2
78,120,1676.7
28,69,0
28,120,0
28,121,1
27,69,0
27,90,0
27,91,1
27,120,1
27,121,0
24,69,0
24,70,563.9
24,80,661.4
24,90,751.8
24,100,828.2
24,110,898.8
24,120,961.3
22,0,900
80,0,900
80,10,225
10,0,350
2,0,1
8,0,1
8,5,1
8,6,0
223,0,0
195,0,0
195,10,1.5
195,20,2.8
195,40,6
195,60,8.8
195,70,10
195,90,12
195,100,12.9
195,120,14.3
176,0,0
176,10,2.5
176,20,6.7
176,30,11.2
176,40,15.2
176,50,18.7
176,60,21.7
176,70,24.4
176,80,26.7
176,90,28.8
176,100,30.6
176,110,32.2
176,120,33.7
116,0,0
116,10,2.2
116,20,5.2
116,30,8.6
116,40,11.7
116,50,14.5
116,60,16.9
116,70,19
116,80,20.9
116,90,22.6
116,100,24.2
116,120,26.8
90,0,0
90,10,2.2
90,20,5.3
90,30,8.8
90,40,11.9
90,50,14.7
90,60,17.2
90,70,19.4
90,80,21.3
90,90,23.1
90,100,24.6
90,110,26
90,120,27.2
213,0,0
213,10,2.9
213,20,8.7
213,30,14.2
213,40,18.9
213,50,22.8
213,60,26.1
213,70,28.9
213,80,31.3
213,90,33.4
213,100,35.3
213,110,36.9
213,120,38.3
164,0,0
164,10,3
164,20,8.1
164,30,13.4
164,40,18
164,50,22
164,60,25.4
164,70,28.4
164,80,31
164,90,33.3
164,100,35.3
164,110,37.1
164,120,38.7
154,0,0
154,10,3
154,20,8.5
154,30,14.1
154,40,18.9
154,50,23.1
154,60,26.6
154,70,29.7
154,80,32.5
154,90,34.8
154,100,36.9
154,110,38.8
154,120,40.4
205,0,0
205,10,3
205,20,8.1
205,30,13.4
205,40,18
205,50,22
205,60,25.4
205,70,28.4
205,80,31
205,90,33.3
205,100,35.3
205,110,37.1
205,120,38.7
125,0,0
125,10,3
125,20,8.1
125,30,13.4
125,40,18
125,50,22
125,60,25.4
125,70,28.4
125,80,31
125,90,33.3
125,100,35.3
125,110,37.1
125,120,38.7
101,0,0
101,10,2.9
101,20,8.7
101,30,14.2
101,40,18.9
101,50,22.8
101,60,26.1
101,70,28.9
101,80,31.3
101,90,33.4
101,100,35.3
101,110,36.9
101,120,38.3
60,0,0
60,10,2.5
60,20,6.7
60,30,11.2
60,40,15.2
60,50,18.7
60,60,21.7
60,70,24.4
60,80,26.7
60,90,28.8
60,100,30.6
60,110,32.2
60,120,33.7
207,0,0
207,10,0
207,20,0.2
207,30,48.4
207,40,142.4
207,50,244
207,60,347.6
207,70,451.4
207,80,546.9
207,90,635.4
207,100,718.9
207,110,786.6
207,120,845.3
166,0,0
166,10,0
166,20,0.2
166,30,58
166,40,170.5
166,50,292.1
166,70,540.5
166,80,654.8
166,90,760.8
166,100,860.8
166,110,941.8
166,120,1012.1
127,0,0
127,10,0
127,20,0.2
127,30,58
127,40,170.5
127,50,292.1
127,70,540.5
127,80,654.8
127,90,760.8
127,100,860.8
127,110,941.8
127,120,1012.1
215,0,0
215,10,0
215,20,0.4
215,30,57.8
215,40,149.4
215,50,240.4
215,60,334.5
215,70,424.6
215,80,505.1
215,90,577.2
215,100,641.8
215,110,696.5
215,120,748.1
156,0,0
156,10,0
156,20,0.5
156,30,64.3
156,40,173.4
156,50,288.4
156,60,412.3
156,70,526
156,80,635.6
156,90,737.7
156,100,823.8
156,110,896.1
156,120,968.8
103,0,0
103,10,0
103,20,0.4
103,30,57.8
103,40,149.4
103,50,240.4
103,60,334.5
103,70,424.6
103,80,505.1
103,90,577.2
103,100,641.8
103,110,696.5
103,120,748.1
212,0,0
212,10,0
212,20,0.7
212,30,6.3
212,40,24.1
212,50,59.6
212,60,113.2
212,70,179.5
212,80,252.9
212,90,329.3
212,100,405.1
212,110,477.7
212,120,545
212,130,605.6
212,140,658.6
212,150,703.4
212,160,740
212,170,768.3
212,180,788.7
212,190,801.7
212,200,804.6
212,210,799.1
212,220,791.5
212,230,788.1
212,240,784.6
212,290,767.6
212,299,764.5
100,0,0
100,10,0
100,20,0.7
100,30,6.3
100,40,24.1
100,50,59.6
100,60,113.2
100,70,179.5
100,80,252.9
100,90,329.3
100,100,405.1
100,110,477.7
100,120,545
100,130,605.6
100,140,658.6
100,150,703.4
100,160,740
100,170,768.3
100,180,788.7
100,190,801.7
100,200,804.6
100,210,799.1
100,220,791.5
100,230,788.1
100,240,784.6
100,290,767.6
100,299,764.5
88,0,0
88,10,0
88,20,0.1
88,30,1.5
88,40,9.3
88,50,30
88,60,67.2
88,70,119.2
88,80,179.7
88,90,242.1
88,100,303
88,110,360
88,120,411.5
88,130,456.5
88,140,494.5
88,150,525.3
88,160,549.2
88,170,566.4
88,180,577.3
88,190,582.6
88,200,582.8
88,210,578.4
88,220,570.2
88,230,558.6
88,240,544.3
88,250,532.8
88,260,529.4
88,270,534.4
88,290,527
88,299,523.6
165,0,0
165,10,0
165,20,1
165,30,12.9
165,40,19.1
165,50,22.6
165,60,25.1
165,70,27.1
165,80,28.5
165,90,29.7
165,100,30.7
165,110,31.3
165,120,31.8
206,0,0
206,10,0
206,20,1
206,30,11.8
206,40,17.5
206,50,20.7
206,60,23
206,70,24.8
206,80,26.1
206,90,27.1
206,100,28
206,110,28.6
206,120,29
126,0,0
126,10,0
126,20,1
126,30,12.9
126,40,19.1
126,50,22.6
126,60,25.1
126,70,27.1
126,80,28.5
126,90,29.7
126,100,30.7
126,110,31.3
126,120,31.8
155,0,0
155,10,0
155,20,1.5
155,30,13.3
155,40,18.8
155,50,21.9
155,60,24.5
155,70,26.1
155,80,27.5
155,90,28.6
155,100,29.3
155,110,29.9
155,120,30.4
214,0,0
214,10,0
214,20,1.3
214,30,12.5
214,40,17.5
214,50,20.2
214,60,22.2
214,70,23.8
214,80,25
214,90,25.8
214,100,26.5
214,120,27.5
102,0,0
102,10,0
102,20,1.3
102,30,12.5
102,40,17.5
102,50,20.2
102,60,22.2
102,70,23.8
102,80,25
102,90,25.8
102,100,26.5
102,120,27.5
83,0,0
83,10,0
83,20,0.9
83,30,4.2
83,40,9.1
83,50,14.6
83,60,19.9
83,70,24.6
83,80,28.2
83,90,30.9
83,100,32.8
83,110,34.1
83,120,34.9
83,130,35.3
83,140,35.4
83,150,35.3
83,160,34.9
83,170,34.4
83,190,33
83,200,32.2
83,210,31.3
83,220,30.3
83,230,29.4
83,240,28.4
83,250,27.5
83,260,26.9
83,270,26.5
83,280,25.9
83,290,25.4
83,299,24.9
23,0,0
23,10,0
23,20,2.3
23,30,86.6
23,40,208.3
23,50,322.9
23,60,449.1
23,70,563.9
23,80,661.4
23,90,751.8
23,100,828.2
23,110,898.8
23,120,961.3
246,0,0
246,10,0
246,20,7.7
246,30,137.8
246,40,309.9
246,50,496.3
246,60,679.3
246,70,852.6
246,80,1012.4
246,90,1140.5
246,100,1267.2
246,110,1378.8
246,120,1475.7
245,0,0
245,10,0
245,20,5.5
245,30,18.1
245,40,23.5
245,50,27
245,60,29.5
245,70,31.3
245,80,32.8
245,100,34.4
245,110,35.1
245,120,35.6
186,0,0
186,10,0
186,20,8.7
186,30,20.3
186,40,25.2
186,50,28.7
186,60,31.1
186,70,32.7
186,80,33.8
186,90,34.8
186,100,35.5
186,120,36.3
257,0,0
257,10,0
257,20,13
257,30,21.6
257,40,26
257,50,28.8
257,60,30.7
257,70,31.9
257,80,32.8
257,90,33.3
257,100,33.7
257,110,34
257,120,34.1
235,0,0
235,10,0
235,20,10.3
235,30,19.9
235,40,24.3
235,50,27.4
235,60,29.4
235,70,30.7
235,80,31.7
235,90,32.4
235,100,32.9
235,110,33.3
235,120,33.5
137,0,0
137,10,0
137,20,10.3
137,30,19.9
137,40,24.3
137,50,27.4
137,60,29.4
137,70,30.7
137,80,31.7
137,90,32.4
137,100,32.9
137,110,33.3
137,120,33.5
76,0,0
76,10,0
76,20,8.7
76,30,20.3
76,40,25.2
76,50,28.7
76,60,31.1
76,70,32.7
76,80,33.8
76,90,34.8
76,100,35.5
76,120,36.3
187,0,0
187,10,0
187,20,22.5
187,30,195.4
187,40,399.7
187,50,624.1
187,60,834.9
187,70,1027.9
187,80,1190.8
187,90,1343.1
187,100,1475.1
187,110,1580.2
187,120,1676.7
258,0,0
258,10,0
258,20,58.5
258,30,255.4
258,40,486.9
258,50,713
258,60,920.9
258,70,1099.4
258,80,1250.9
258,90,1374.9
258,100,1481
258,110,1568.6
258,120,1645.9
138,0,0
138,10,0
138,20,32.9
138,30,196.9
138,40,386.1
138,50,590.2
138,60,770.7
138,70,931.7
138,80,1073.5
138,90,1194.8
138,100,1296.7
138,110,1382.8
138,120,1457.5
77,0,0
77,10,0
77,20,22.5
77,30,195.4
77,40,399.7
77,50,624.1
77,60,834.9
77,70,1027.9
77,80,1190.8
77,90,1343.1
77,100,1475.1
77,110,1580.2
77,120,1676.7
41,0,0
41,10,0
41,20,58.5
41,30,255.4
41,40,486.9
41,50,713
41,60,920.9
41,70,1099.4
41,80,1250.9
41,90,1374.9
41,100,1481
41,110,1568.6
41,120,1645.9
39,0,0
39,10,0
39,20,13
39,30,21.6
39,40,26
39,50,28.8
39,60,30.7
39,70,31.9
39,80,32.8
39,90,33.3
39,100,33.7
39,110,34
39,120,34.1
16,0,0
16,10,0
16,20,3.1
16,30,14.9
16,40,20
16,50,22.8
16,60,25.1
16,70,26.8
16,80,27.9
16,90,28.9
16,110,30.1
16,120,30.5
244,0,0
244,10,3.5
244,20,10
244,30,16.2
244,40,21.6
244,50,26.2
244,60,30.1
244,70,33.5
244,80,36.4
244,90,39
244,100,41.2
244,110,43.2
244,120,44.9
256,0,0
256,10,4.5
256,20,13.3
256,30,21.2
256,40,27.8
256,50,33.2
256,60,37.8
256,70,41.6
256,80,44.9
256,90,47.8
256,100,50.3
256,110,52.5
256,120,54.5
234,0,0
234,10,4
234,20,12
234,30,19.2
234,40,25.3
234,50,30.3
234,60,34.5
234,70,38.1
234,80,41.2
234,90,43.8
234,100,46.1
234,110,48.2
234,120,50
136,0,0
136,10,4
136,20,12
136,30,19.2
136,40,25.3
136,50,30.3
136,60,34.5
136,70,38.1
136,80,41.2
136,90,43.8
136,100,46.1
136,110,48.2
136,120,50
185,0,0
185,10,4
185,20,11.4
185,30,18.3
185,40,24.2
185,50,29.2
185,60,33.4
185,70,37
185,80,40.1
185,90,42.8
185,100,45.2
185,110,47.3
185,120,49.2
75,0,0
75,10,4
75,20,11.4
75,30,18.3
75,40,24.2
75,50,29.2
75,60,33.4
75,70,37
75,80,40.1
75,90,42.8
75,100,45.2
75,110,47.3
75,120,49.2
118,0,0
118,20,0
118,30,0.6
118,40,19.5
118,50,63.1
118,60,109.8
118,70,155.8
118,80,200
118,90,241.6
118,100,281.1
118,110,323.4
118,120,360.8
117,0,0
117,20,0
117,30,1.6
117,40,8
117,50,13
117,60,15.8
117,70,17.8
117,80,19.2
117,90,20.3
117,110,22.1
117,120,22.8
92,0,0
92,20,0
92,30,0.8
92,40,22.3
92,50,69.7
92,60,119.5
92,70,168.7
92,80,215.8
92,90,259
92,100,303.4
92,110,347.5
92,120,386.2
177,0,0
177,20,0
177,30,7.9
177,40,15.2
177,50,19
177,60,21.5
177,70,23.3
177,80,25
177,90,26.1
177,100,27.1
177,110,27.9
177,120,28.6
91,0,0
91,20,0
91,30,1.9
91,40,8.5
91,50,13.5
91,60,16.4
91,70,18.3
91,80,19.8
91,100,21.8
91,110,22.7
91,120,23.4
178,0,0
178,20,0
178,30,18.2
178,40,90.6
178,50,174.9
178,60,261
178,70,342.9
178,80,431.8
178,90,509.3
178,100,582.2
178,110,649.5
178,120,712
62,0,0
62,20,0
62,30,18.2
62,40,90.6
62,50,174.9
62,60,261
62,70,342.9
62,80,431.8
62,90,509.3
62,100,582.2
62,110,649.5
62,120,712
61,0,0
61,20,0
61,30,7.9
61,40,15.2
61,50,19
61,60,21.5
61,70,23.3
61,80,25
61,90,26.1
61,100,27.1
61,110,27.9
61,120,28.6
38,0,0
38,10,4.5
38,20,13.3
38,30,21.2
38,40,27.8
38,50,33.2
38,60,37.8
38,70,41.6
38,80,44.9
38,90,47.8
38,100,50.3
38,110,52.5
38,120,54.5
15,0,0
15,10,3.1
15,20,9.3
15,30,15.1
15,40,20
15,50,24
15,60,27.4
15,70,30.2
15,80,32.7
15,90,34.8
15,100,36.7
15,110,38.3
15,120,39.8
21,0,0
21,5,0
21,6,1
21,25,1
21,26,0
9,0,0
9,5,0
9,6,1
9,25,1
9,26,0
227,0,0
227,40,0
227,50,0.2
227,60,2.2
227,70,5.7
227,80,11.1
227,90,16.9
227,100,22.1
227,110,27.5
227,120,32.4
226,0,0
226,40,0
226,50,1.7
226,60,5.3
226,70,7.9
226,80,10.6
226,90,12.5
226,100,13.8
226,110,15
226,120,15.8
225,0,0
225,30,1.5
225,40,2.1
225,50,2.6
225,60,3
225,70,3.5
225,80,3.8
225,90,4.2
225,100,4.5
225,110,4.7
225,120,5
197,0,0
197,50,0
197,60,0.8
197,70,5.8
197,80,13.9
197,90,23.4
197,100,35.9
197,110,47
197,120,56.7
196,0,0
196,50,0
196,60,1.9
196,70,4.7
196,80,7
196,100,10.4
196,110,11.5
196,120,12.4
132,0,0
132,25,0
132,26,1
132,80,1
132,81,0
34,0,0
34,25,0
34,26,1
34,70,1
34,71,0
97,0,0
97,25,0
97,26,1
97,100,1
97,101,0
55,0,0
55,25,0
55,26,1
55,120,1
55,121,0
17,0,0
17,25,0
17,26,1
17,90,1
17,91,0
149,0,0
149,25,0
149,26,1
149,100,1
149,101,0
84,0,0
84,25,0
84,26,1
84,120,1
84,121,0
5,0,0
5,25,0
5,26,1
5,90,1
5,91,0
239,0,0
239,1,0
239,10,0.2
239,20,5.4
239,30,26.1
239,40,70.6
239,50,139.1
239,60,225.8
239,70,320.1
239,80,416.2
239,90,509.9
239,100,597.8
239,110,677.8
239,120,748.4
239,130,808.8
239,140,858.7
239,150,898.2
239,160,927.6
239,170,947.5
239,180,958.7
239,190,961.9
239,200,957.1
239,210,948.6
239,220,942.6
239,230,936.1
239,250,923.3
239,260,916.8
239,280,904
239,290,897.5
239,299,891.7
152,0,0
152,1,0
152,10,0.2
152,20,5.4
152,30,26.1
152,40,70.6
152,50,139.1
152,60,225.8
152,70,320.1
152,80,416.2
152,90,509.9
152,100,597.8
152,110,677.8
152,120,748.4
152,130,808.8
152,140,858.7
152,150,898.2
152,160,927.6
152,170,947.5
152,180,958.7
152,190,961.9
152,200,957.1
152,210,948.6
152,220,942.6
152,230,936.1
152,250,923.3
152,260,916.8
152,280,904
152,290,897.5
152,299,891.7
220,0,0
220,1,0
220,10,0.3
220,20,6.5
220,30,29.4
220,40,75.2
220,50,141.5
220,60,220.8
220,70,302.1
220,80,380.3
220,90,451.7
220,100,514.1
220,110,566.2
220,120,607.6
220,130,638.5
220,140,659.5
220,150,671.3
220,160,674.8
220,170,671.1
220,180,661.2
220,190,646
220,200,629.8
220,210,618.7
220,220,616
220,299,537
115,0,0
115,1,0
115,10,0.3
115,20,6.5
115,30,29.4
115,40,75.2
115,50,141.5
115,60,220.8
115,70,302.1
115,80,380.3
115,90,451.7
115,100,514.1
115,110,566.2
115,120,607.6
115,130,638.5
115,140,659.5
115,150,671.3
115,160,674.8
115,170,671.1
115,180,661.2
115,190,646
115,200,629.8
115,210,618.7
115,220,616
115,299,537
174,0,0
174,1,0
174,10,1.1
174,20,5.3
174,30,10.6
174,40,16
174,50,20.9
174,60,24.9
174,70,27.9
174,80,30.1
174,90,31.6
174,100,32.7
174,110,33.3
174,120,33.6
174,130,33.7
174,140,33.5
174,150,33.2
174,160,32.7
174,170,32.1
174,190,30.7
174,220,28.3
174,230,27.7
174,240,27
174,260,25.8
174,290,24.3
174,299,23.9
211,0,0
211,1,0
211,10,0.5
211,20,3.1
211,30,7.7
211,40,13
211,50,18.2
211,60,22.9
211,70,26.7
211,80,29.7
211,90,31.9
211,100,33.6
211,110,34.8
211,120,35.6
211,130,36
211,140,36.2
211,150,36.2
211,160,35.9
211,170,35.5
211,180,35
211,190,34.3
211,200,33.5
211,220,31.7
211,230,30.9
211,250,29.5
211,280,27.7
211,290,27.2
211,299,26.7
96,0,0
96,1,0
96,10,0.5
96,20,3.1
96,30,7.7
96,40,13
96,50,18.2
96,60,22.9
96,70,26.7
96,80,29.7
96,90,31.9
96,100,33.6
96,110,34.8
96,120,35.6
96,130,36
96,140,36.2
96,150,36.2
96,160,35.9
96,170,35.5
96,180,35
96,190,34.3
96,200,33.5
96,220,31.7
96,230,30.9
96,250,29.5
96,280,27.7
96,290,27.2
96,299,26.7
175,0,0
175,1,0
175,10,0.1
175,20,2.3
175,30,13.9
175,40,42.4
175,50,90.1
175,60,153.7
175,70,225.3
175,80,299.4
175,90,372.2
175,100,441.1
175,110,504.2
175,120,560.4
175,130,608.9
175,140,649.5
175,150,682.1
175,160,707
175,170,724.5
175,180,735.3
175,190,739.9
175,200,738.1
175,210,733.2
175,230,726.8
175,270,713.6
175,280,710.4
175,290,707.1
175,299,704.1
59,0,0
59,1,0
59,10,0.1
59,20,2.3
59,30,13.9
