CURVE,X,Y
2379,40,2.2
2379,41,0
2378,39,0
2378,40,4.4
2378,41,0
1252,39,0
1252,40,2.2
1252,41,0
318,39,0
318,40,2.2
318,41,0
1251,39,0
1251,40,4.4
1251,41,0
1162,39,0
1162,40,6.1
1162,41,0
317,39,0
317,40,4.4
317,41,0
2148,39,0
2148,40,6.6
2148,41,0
1924,39,0
1924,40,6.1
1924,41,0
538,39,0
538,40,6.6
538,41,0
385,39,0
385,40,16.9
385,41,0
319,39,0
319,40,6.6
319,41,0
256,39,0
256,40,6.1
256,41,0
81,39,0
81,40,1
81,41,0
80,39,0
80,40,0.8
80,41,0
79,39,0
79,40,0.2
79,41,0
2016,39,0
2016,40,19.2
2016,41,0
1163,39,0
1163,40,24.5
1163,41,0
1654,39,0
1654,40,26.4
1654,41,0
1066,39,0
1066,40,24.5
1066,41,0
805,39,0
805,40,26.4
805,41,0
257,39,0
257,40,24.5
257,41,0
2591,39,0
2591,40,30.6
2591,41,0
1447,39,0
1447,40,52.7
1447,41,0
1067,39,0
1067,40,30.6
1067,41,0
704,39,0
704,40,52.7
704,41,0
258,39,0
258,40,30.6
258,41,0
159,39,0
159,40,26.4
159,41,0
2675,39,0
2675,40,76.9
2675,41,0
766,39,0
766,40,67.5
766,41,0
386,39,0
386,40,67.5
386,41,0
158,39,0
158,40,52.7
158,41,0
2434,39,0
2434,40,84.4
2434,41,0
705,39,0
705,40,79.1
705,41,0
767,39,0
767,40,84.4
767,41,0
387,39,0
387,40,84.4
387,41,0
160,39,0
160,40,79.1
160,41,0
77,39,0
77,40,96.1
77,41,0
76,39,0
76,40,76.9
76,41,0
75,39,0
75,40,19.2
75,41,0
65,9,0
1157,9,0
1157,10,1
1157,11,0
66,9,0
66,10,1
66,11,0
408,70,0
408,71,1
408,72,0
360,79,0
496,79,0
496,80,0.1
683,79,0
683,80,0.1
1223,79,0
1223,80,0.13
742,79,0
742,80,0.15
495,79,0
495,80,0.2
486,79,0
486,80,0.13
365,79,0
365,80,0.1
3532,79,0
3532,80,0.23
682,79,0
682,80,0.2
3405,79,0
3405,80,0.23
511,79,0
511,80,0.23
2831,79,0
2831,80,0.7
653,79,0
653,80,0.77
1959,79,0
1959,80,0.85
1048,79,0
1048,80,0.77
743,79,0
743,80,0.85
512,79,0
512,80,0.77
497,79,0
497,80,0.7
2824,79,0
2824,80,0.87
835,79,0
835,80,0.87
487,79,0
487,80,0.87
488,79,0
488,80,1
483,79,0
483,80,1
483,100,1
483,101,0
366,79,0
366,80,0.7
364,79,0
364,80,0.2
1964,79,0
1964,80,50.4
1964,90,57.5
1964,100,64.2
1964,110,70.2
1964,120,75.7
1964,130,80.9
1964,140,85.6
2469,79,0
2469,80,58.1
2469,90,66.3
2469,100,73.8
2469,110,80.7
2469,120,87.1
2469,130,92.9
840,79,0
840,80,58.1
840,90,66.3
840,100,73.8
840,110,80.7
840,120,87.1
840,130,92.9
2942,79,0
2942,80,50.4
2942,90,57.5
2942,100,64.2
2942,110,70.2
2942,120,75.7
2942,130,80.9
2942,140,85.6
2927,79,0
2927,80,50.4
2927,90,57.5
2927,100,64.2
2927,110,70.2
2927,120,75.7
2927,130,80.9
2927,140,85.6
748,79,0
748,80,50.4
748,90,57.5
748,100,64.2
748,110,70.2
748,120,75.7
748,130,80.9
748,140,85.6
1228,79,0
1228,80,58.1
1228,90,66.3
1228,100,73.8
1228,110,80.7
1228,120,87.1
1228,130,92.9
1105,79,0
1105,80,60.4
1105,90,68.8
1105,100,76.9
1105,110,84
1105,120,90.7
1105,130,96.8
1105,140,102.5
1503,79,0
1503,80,60.4
1503,90,68.8
1503,100,76.9
1503,110,84
1503,120,90.7
1503,130,96.8
1503,140,102.5
658,79,0
658,80,60.4
658,90,68.8
658,100,76.9
658,110,84
658,120,90.7
658,130,96.8
658,140,102.5
3485,79,0
3485,80,58.1
3485,90,66.3
3485,100,73.8
3485,110,80.7
3485,120,87.1
3485,130,92.9
2829,79,0
2829,80,58.1
2829,90,66.3
2829,100,73.8
2829,110,80.7
2829,120,87.1
2829,130,92.9
2912,79,0
2912,80,58.1
2912,90,66.3
2912,100,73.8
2912,110,80.7
2912,120,87.1
2912,130,92.9
1594,79,0
1594,80,58.1
1594,90,66.3
1594,100,73.8
1594,110,80.7
1594,120,87.1
1594,130,92.9
493,79,0
493,80,58.1
493,90,66.3
493,100,73.8
493,110,80.7
493,120,87.1
493,130,92.9
367,79,0
367,80,1
361,79,0
361,80,1
361,100,1
361,101,0
2986,79,0
2986,80,60.4
2986,90,68.8
2986,100,76.9
2986,110,84
2986,120,90.7
2986,130,96.8
2986,140,102.5
3419,79,0
3419,80,60.4
3419,90,68.8
3419,100,76.9
3419,110,84
3419,120,90.7
3419,130,96.8
3419,140,102.5
2324,79,0
2324,80,60.4
2324,90,68.8
2324,100,76.9
2324,110,84
2324,120,90.7
2324,130,96.8
2324,140,102.5
3034,79,0
3034,80,91.8
3034,90,104.1
3034,100,116
2899,79,0
2899,80,91.8
2899,90,104.1
2899,100,116
1963,79,0
1963,80,100.8
1963,90,115
1963,100,128.4
1963,110,140.4
1963,120,151.5
1963,130,161.7
1963,140,171.2
839,79,0
839,80,116.2
839,90,132.7
839,100,147.6
839,110,161.3
839,120,174.1
839,130,185.7
2941,79,0
2941,80,100.8
2941,90,115
2941,100,128.4
2941,110,140.4
2941,120,151.5
2941,130,161.7
2941,140,171.2
2926,79,0
2926,80,100.8
2926,90,115
2926,100,128.4
2926,110,140.4
2926,120,151.5
2926,130,161.7
2926,140,171.2
747,79,0
747,80,100.8
747,90,115
747,100,128.4
747,110,140.4
747,120,151.5
747,130,161.7
747,140,171.2
3478,79,0
3478,80,75.6
3478,90,86.2
3478,100,95.9
3478,110,104.8
3478,120,113.2
3478,130,120.7
2920,79,0
2920,80,75.6
2920,90,86.2
2920,100,96.3
2920,110,105.3
2920,120,113.6
2920,130,121.3
2920,140,128.4
3086,79,0
3086,80,75.6
3086,90,86.2
3086,100,95.9
3086,110,104.8
3086,120,113.2
3086,130,120.7
2907,79,0
2907,80,75.6
2907,90,86.2
2907,100,95.9
2907,110,104.8
2907,120,113.2
2907,130,120.7
1587,79,0
1587,80,75.6
1587,90,86.2
1587,100,95.9
1587,110,104.8
1587,120,113.2
1587,130,120.7
1956,79,0
1956,80,75.6
1956,90,86.2
1956,100,96.3
1956,110,105.3
1956,120,113.6
1956,130,121.3
1956,140,128.4
1218,79,0
1218,80,75.6
1218,90,86.2
1218,100,95.9
1218,110,104.8
1218,120,113.2
1218,130,120.7
739,79,0
739,80,75.6
739,90,86.2
739,100,96.3
739,110,105.3
739,120,113.6
739,130,121.3
739,140,128.4
1227,79,0
1227,80,116.2
1227,90,132.7
1227,100,147.6
1227,110,161.3
1227,120,174.1
1227,130,185.7
1104,79,0
1104,80,120.8
1104,90,137.7
1104,100,153.8
1104,110,168.1
1104,120,181.4
1104,130,193.6
1104,140,205
1502,79,0
1502,80,120.8
1502,90,137.7
1502,100,153.8
1502,110,168.1
1502,120,181.4
1502,130,193.6
1502,140,205
657,79,0
657,80,120.8
657,90,137.7
657,100,153.8
657,110,168.1
657,120,181.4
657,130,193.6
657,140,205
3484,79,0
3484,80,116.2
3484,90,132.7
3484,100,147.6
3484,110,161.3
3484,120,174.1
3484,130,185.7
2828,79,0
2828,80,116.2
2828,90,132.7
2828,100,147.6
2828,110,161.3
2828,120,174.1
2828,130,185.7
3092,79,0
3092,80,116.2
3092,90,132.7
3092,100,147.6
3092,110,161.3
3092,120,174.1
3092,130,185.7
1593,79,0
1593,80,116.2
1593,90,132.7
1593,100,147.6
1593,110,161.3
1593,120,174.1
1593,130,185.7
492,79,0
492,80,116.2
492,90,132.7
492,100,147.6
492,110,161.3
492,120,174.1
492,130,185.7
832,79,0
832,80,75.6
832,90,86.2
832,100,95.9
832,110,104.8
832,120,113.2
832,130,120.7
2935,79,0
2935,80,75.6
2935,90,86.2
2935,100,96.3
2935,110,105.3
2935,120,113.6
2935,130,121.3
2935,140,128.4
480,79,0
480,80,75.6
480,90,86.2
480,100,95.9
480,110,104.8
480,120,113.2
480,130,120.7
3410,79,0
3410,80,60.4
3410,90,68.8
3410,100,76.9
3410,110,84
3410,120,90.7
3410,130,96.8
3410,140,102.5
3103,79,0
3103,80,60.4
3103,90,68.8
3103,100,76.9
3103,110,84
3103,120,90.7
3103,130,96.8
3103,140,102.5
1880,79,0
1880,80,60.4
1880,90,68.8
1880,100,76.9
1880,110,84
1880,120,90.7
1880,130,96.8
1880,140,102.5
1119,79,0
1119,80,60.4
1119,90,68.8
1119,100,76.9
1119,110,84
1119,120,90.7
1119,130,96.8
1119,140,102.5
3537,79,0
3537,80,60.4
3537,90,68.8
3537,100,76.9
3537,110,84
3537,120,90.7
3537,130,96.8
3537,140,102.5
517,79,0
517,80,60.4
517,90,68.8
517,100,76.9
517,110,84
517,120,90.7
517,130,96.8
517,140,102.5
357,79,0
357,80,60.4
357,90,68.8
357,100,76.9
357,110,84
357,120,90.7
357,130,96.8
357,140,102.5
3418,79,0
3418,80,120.8
3418,90,137.7
3418,100,153.8
3418,110,168.1
3418,120,181.4
3418,130,193.6
3418,140,205
2985,79,0
2985,80,120.8
2985,90,137.7
2985,100,153.8
2985,110,168.1
2985,120,181.4
2985,130,193.6
2985,140,205
2323,79,0
2323,80,120.8
2323,90,137.7
2323,100,153.8
2323,110,168.1
2323,120,181.4
2323,130,193.6
2323,140,205
3033,79,0
3033,80,183.6
3033,90,208.2
3033,100,232
2898,79,0
2898,80,183.6
2898,90,208.2
2898,100,232
2891,79,0
2891,80,211.1
2891,90,239.5
2891,100,266.8
3093,79,0
3093,80,406.9
3093,90,464.4
3093,100,516.5
3093,110,564.5
3093,120,609.5
3093,130,650
2913,79,0
2913,80,406.9
2913,90,464.4
2913,100,516.5
2913,110,564.5
2913,120,609.5
2913,130,650
841,79,0
841,80,406.9
841,90,464.4
841,100,516.5
841,110,564.5
841,120,609.5
841,130,650
2943,79,0
2943,80,353
2943,90,402.4
2943,100,449.6
2943,110,491.2
2943,120,530.2
2943,130,565.9
2943,140,599.1
2928,79,0
2928,80,353
2928,90,402.4
2928,100,449.6
2928,110,491.2
2928,120,530.2
2928,130,565.9
2928,140,599.1
1965,79,0
1965,80,353
1965,90,402.4
1965,100,449.6
1965,110,491.2
1965,120,530.2
1965,130,565.9
1965,140,599.1
749,79,0
749,80,353
749,90,402.4
749,100,449.6
749,110,491.2
749,120,530.2
749,130,565.9
749,140,599.1
2979,79,0
2979,80,138.9
2979,90,158.3
2979,100,176.8
2979,110,193.3
2979,120,208.6
2979,130,222.7
2979,140,235.7
1045,79,0
1045,80,138.9
1045,90,158.3
1045,100,176.8
1045,110,193.3
1045,120,208.6
1045,130,222.7
1045,140,235.7
649,79,0
649,80,138.9
649,90,158.3
649,100,176.8
649,110,193.3
649,120,208.6
649,130,222.7
649,140,235.7
3531,79,0
3531,80,138.9
3531,90,158.3
3531,100,176.8
3531,110,193.3
3531,120,208.6
3531,130,222.7
3531,140,235.7
1098,79,0
1098,80,138.9
1098,90,158.3
1098,100,176.8
1098,110,193.3
1098,120,208.6
1098,130,222.7
1098,140,235.7
3402,79,0
3402,80,138.9
3402,90,158.3
3402,100,176.8
3402,110,193.3
3402,120,208.6
3402,130,222.7
3402,140,235.7
1113,79,0
1113,80,138.9
1113,90,158.3
1113,100,176.8
1113,110,193.3
1113,120,208.6
1113,130,222.7
1113,140,235.7
508,79,0
508,80,138.9
508,90,158.3
508,100,176.8
508,110,193.3
508,120,208.6
508,130,222.7
508,140,235.7
3486,79,0
3486,80,406.9
3486,90,464.4
3486,100,516.5
3486,110,564.5
3486,120,609.5
3486,130,650
2830,79,0
2830,80,406.9
2830,90,464.4
2830,100,516.5
2830,110,564.5
2830,120,609.5
2830,130,650
1229,79,0
1229,80,406.9
1229,90,464.4
1229,100,516.5
1229,110,564.5
1229,120,609.5
1229,130,650
680,79,0
680,80,422.6
680,90,481.8
680,100,538.2
680,110,588.3
680,120,634.8
680,130,677.7
680,140,717.4
2971,79,0
2971,80,422.6
2971,90,481.8
2971,100,538.2
2971,110,588.3
2971,120,634.8
2971,130,677.7
2971,140,717.4
659,79,0
659,80,422.6
659,90,481.8
659,100,538.2
659,110,588.3
659,120,634.8
659,130,677.7
659,140,717.4
1595,79,0
1595,80,406.9
1595,90,464.4
1595,100,516.5
1595,110,564.5
1595,120,609.5
1595,130,650
494,79,0
494,80,406.9
494,90,464.4
494,100,516.5
494,110,564.5
494,120,609.5
494,130,650
2936,79,0
2936,80,428.6
2936,90,488.7
2936,100,545.9
2936,110,596.5
2936,120,643.8
2936,130,687.2
2936,140,727.5
1099,79,0
1099,80,464.9
1099,90,530
1099,100,592.1
1099,110,647.1
1099,120,698.3
1099,130,745.4
1099,140,789.2
1957,79,0
1957,80,428.6
1957,90,488.7
1957,100,545.9
1957,110,596.5
1957,120,643.8
1957,130,687.2
1957,140,727.5
2921,79,0
2921,80,428.6
2921,90,488.7
2921,100,545.9
2921,110,596.5
2921,120,643.8
2921,130,687.2
2921,140,727.5
740,79,0
740,80,428.6
740,90,488.7
740,100,545.9
740,110,596.5
740,120,643.8
740,130,687.2
740,140,727.5
3420,79,0
3420,80,422.6
3420,90,481.8
3420,100,538.2
3420,110,588.3
3420,120,634.8
3420,130,677.7
3420,140,717.4
1120,79,0
1120,80,422.6
1120,90,481.8
1120,100,538.2
1120,110,588.3
1120,120,634.8
1120,130,677.7
1120,140,717.4
518,79,0
518,80,422.6
518,90,481.8
518,100,538.2
518,110,588.3
518,120,634.8
518,130,677.7
518,140,717.4
2922,79,0
2922,80,504.2
2922,90,574.9
2922,100,642.2
2922,110,701.8
2922,120,757.4
2922,130,808.5
2922,140,855.9
2937,79,0
2937,80,504.2
2937,90,574.9
2937,100,642.2
2937,110,701.8
2937,120,757.4
2937,130,808.5
2937,140,855.9
1958,79,0
1958,80,504.2
1958,90,574.9
1958,100,642.2
1958,110,701.8
1958,120,757.4
1958,130,808.5
1958,140,855.9
1046,79,0
1046,80,464.9
1046,90,530
1046,100,592.1
1046,110,647.1
1046,120,698.3
1046,130,745.4
1046,140,789.2
741,79,0
741,80,504.2
741,90,574.9
741,100,642.2
741,110,701.8
741,120,757.4
741,130,808.5
741,140,855.9
2980,79,0
2980,80,464.9
2980,90,530
2980,100,592.1
2980,110,647.1
2980,120,698.3
2980,130,745.4
2980,140,789.2
3403,79,0
3403,80,464.9
3403,90,530
3403,100,592.1
3403,110,647.1
3403,120,698.3
3403,130,745.4
3403,140,789.2
509,79,0
509,80,464.9
509,90,530
509,100,592.1
509,110,647.1
509,120,698.3
509,130,745.4
509,140,789.2
3479,79,0
3479,80,505.6
3479,90,577.2
3479,100,642
3479,110,701.7
3479,120,757.5
3479,130,807.9
2823,79,0
2823,80,505.6
2823,90,577.2
2823,100,642
2823,110,701.7
2823,120,757.5
2823,130,807.9
3087,79,0
3087,80,505.6
3087,90,577.2
3087,100,642
3087,110,701.7
3087,120,757.5
3087,130,807.9
2908,79,0
2908,80,505.6
2908,90,577.2
2908,100,642
2908,110,701.7
2908,120,757.5
2908,130,807.9
1219,79,0
1219,80,505.6
1219,90,577.2
1219,100,642
1219,110,701.7
1219,120,757.5
1219,130,807.9
3480,79,0
3480,80,581.2
3480,90,663.4
3480,100,737.9
3480,110,806.5
3480,120,870.7
3480,130,928.6
3088,79,0
3088,80,581.2
3088,90,663.4
3088,100,737.9
3088,110,806.5
3088,120,870.7
3088,130,928.6
2466,79,0
2466,80,581.2
2466,90,663.4
2466,100,737.9
2466,110,806.5
2466,120,870.7
2466,130,928.6
1589,79,0
1589,80,581.2
1589,90,663.4
1589,100,737.9
1589,110,806.5
1589,120,870.7
1589,130,928.6
1220,79,0
1220,80,581.2
1220,90,663.4
1220,100,737.9
1220,110,806.5
1220,120,870.7
1220,130,928.6
834,79,0
834,80,581.2
834,90,663.4
834,100,737.9
834,110,806.5
834,120,870.7
834,130,928.6
482,79,0
482,80,581.2
482,90,663.4
482,100,737.9
482,110,806.5
482,120,870.7
482,130,928.6
1588,79,0
1588,80,505.6
1588,90,577.2
1588,100,642
1588,110,701.7
1588,120,757.5
1588,130,807.9
833,79,0
833,80,505.6
833,90,577.2
833,100,642
833,110,701.7
833,120,757.5
833,130,807.9
481,79,0
481,80,505.6
481,90,577.2
481,100,642
481,110,701.7
481,120,757.5
481,130,807.9
2900,79,0
2900,80,642.4
2900,90,728.8
2900,100,811.9
2892,79,0
2892,80,917.8
2892,90,1041.1
2892,100,1159.9
2890,79,0
2890,80,706.7
2890,90,801.6
2890,100,893.1
1505,79,0
1505,80,603.8
1505,90,688.3
1505,100,768.9
1505,110,840.4
1505,120,906.9
1505,130,968.1
1505,140,1024.9
681,79,0
681,80,603.8
681,90,688.3
681,100,768.9
681,110,840.4
681,120,906.9
681,130,968.1
681,140,1024.9
650,79,0
650,80,603.8
650,90,688.3
650,100,768.9
650,110,840.4
650,120,906.9
650,130,968.1
650,140,1024.9
1047,79,0
1047,80,603.8
1047,90,688.3
1047,100,768.9
1047,110,840.4
1047,120,906.9
1047,130,968.1
1047,140,1024.9
2972,79,0
2972,80,603.8
2972,90,688.3
2972,100,768.9
2972,110,840.4
2972,120,906.9
2972,130,968.1
2972,140,1024.9
1100,79,0
1100,80,603.8
1100,90,688.3
1100,100,768.9
1100,110,840.4
1100,120,906.9
1100,130,968.1
1100,140,1024.9
3404,79,0
3404,80,603.8
3404,90,688.3
3404,100,768.9
3404,110,840.4
3404,120,906.9
3404,130,968.1
3404,140,1024.9
3162,79,0
3162,80,603.8
3162,90,688.3
3162,100,768.9
3162,110,840.4
3162,120,906.9
3162,130,968.1
3162,140,1024.9
3104,79,0
3104,80,603.8
3104,90,688.3
3104,100,768.9
3104,110,840.4
3104,120,906.9
3104,130,968.1
3104,140,1024.9
2981,79,0
2981,80,603.8
2981,90,688.3
2981,100,768.9
2981,110,840.4
2981,120,906.9
2981,130,968.1
2981,140,1024.9
1881,79,0
1881,80,603.8
1881,90,688.3
1881,100,768.9
1881,110,840.4
1881,120,906.9
1881,130,968.1
1881,140,1024.9
2326,79,0
2326,80,603.8
2326,90,688.3
2326,100,768.9
2326,110,840.4
2326,120,906.9
2326,130,968.1
2326,140,1024.9
1114,79,0
1114,80,603.8
1114,90,688.3
1114,100,768.9
1114,110,840.4
1114,120,906.9
1114,130,968.1
1114,140,1024.9
510,79,0
510,80,603.8
510,90,688.3
510,100,768.9
510,110,840.4
510,120,906.9
510,130,968.1
510,140,1024.9
2894,79,0
2894,101,0
2894,102,1
1222,79,0
1222,130,0
1222,131,1
485,79,0
485,130,0
485,131,1
652,79,0
652,140,0
652,141,1
363,79,0
363,140,0
363,141,1
651,79,0
651,100,0
651,101,1
651,140,1
651,141,0
484,79,0
484,100,0
484,101,1
484,130,1
484,131,0
2893,79,0
2893,100,0
2893,101,1
2893,102,0
1221,79,0
1221,100,0
1221,101,1
1221,130,1
1221,131,0
362,79,0
362,100,0
362,101,1
362,140,1
362,141,0
359,79,0
359,80,603.8
359,90,688.3
359,100,768.9
359,110,840.4
359,120,906.9
359,130,968.1
359,140,1024.9
1106,79,0
1106,80,422.6
1106,90,481.8
1106,100,538.2
1106,110,588.3
1106,120,634.8
1106,130,677.7
1106,140,717.4
3411,79,0
3411,80,422.6
3411,90,481.8
3411,100,538.2
3411,110,588.3
3411,120,634.8
3411,130,677.7
3411,140,717.4
2325,79,0
2325,80,422.6
2325,90,481.8
2325,100,538.2
2325,110,588.3
2325,120,634.8
2325,130,677.7
2325,140,717.4
1504,79,0
1504,80,422.6
1504,90,481.8
1504,100,538.2
1504,110,588.3
1504,120,634.8
1504,130,677.7
1504,140,717.4
358,79,0
358,80,422.6
358,90,481.8
358,100,538.2
358,110,588.3
358,120,634.8
358,130,677.7
358,140,717.4
3409,79,0
3409,80,120.8
3409,90,137.7
3409,100,153.8
3409,110,168.1
3409,120,181.4
3409,130,193.6
3409,140,205
3102,79,0
3102,80,120.8
3102,90,137.7
3102,100,153.8
3102,110,168.1
3102,120,181.4
3102,130,193.6
3102,140,205
1118,79,0
1118,80,120.8
1118,90,137.7
1118,100,153.8
1118,110,168.1
1118,120,181.4
1118,130,193.6
1118,140,205
3536,79,0
3536,80,120.8
3536,90,137.7
3536,100,153.8
3536,110,168.1
3536,120,181.4
3536,130,193.6
3536,140,205
516,79,0
516,80,120.8
516,90,137.7
516,100,153.8
516,110,168.1
516,120,181.4
516,130,193.6
516,140,205
356,79,0
356,80,120.8
356,90,137.7
356,100,153.8
356,110,168.1
356,120,181.4
356,130,193.6
356,140,205
2167,85,0
2167,86,1
2167,87,0
339,85,0
339,86,1
339,87,0
1185,75,0
1185,76,1
1185,77,0
281,75,0
281,76,1
281,77,0
126,89,0
981,89,0
981,90,0.1
2631,89,0
2631,90,0.1
1154,89,0
1154,90,0.15
3298,89,0
3298,90,0.15
1795,89,0
1795,90,0.19
971,89,0
971,90,0.19
980,89,0
980,90,0.2
575,89,0
575,90,0.19
247,89,0
247,90,0.15
131,89,0
131,90,0.1
1156,89,0
1156,90,0.25
1064,89,0
1064,90,0.2
1155,89,0
1155,90,0.6
895,89,0
895,90,0.3
249,89,0
249,90,0.25
3299,89,0
3299,90,0.6
982,89,0
982,90,0.7
583,89,0
583,90,0.7
248,89,0
248,90,0.6
2590,89,0
2590,90,0.8
1065,89,0
1065,90,0.8
972,89,0
972,90,0.81
2337,89,0
2337,90,0.81
973,89,0
973,90,1
968,89,0
968,90,1
968,110,1
968,111,0
576,89,0
576,90,0.81
255,89,0
255,90,0.8
132,89,0
132,90,0.7
130,89,0
130,90,0.2
3470,89,0
3470,90,48.5
3470,100,54.4
3470,110,59.9
3470,120,65
3470,130,69.7
3470,140,73.8
3470,150,77.6
3470,160,81.1
3470,170,84.3
3470,180,87.2
3470,190,89.9
3470,200,92.2
3470,210,94.4
3470,220,96.3
1800,89,0
1800,90,48.5
1800,100,54.4
1800,110,59.9
1800,120,65
1800,130,69.7
1800,140,73.8
1800,150,77.6
1800,160,81.1
1800,170,84.3
1800,180,87.2
1800,190,89.9
1800,200,92.2
1800,210,94.4
1800,220,96.3
3456,89,0
3456,90,48.5
3456,100,54.4
3456,110,59.9
3456,120,65
3456,130,69.7
3456,140,73.8
3456,150,77.6
3456,160,81.1
3456,170,84.3
3456,180,87.2
3456,190,89.9
3456,200,92.2
3456,210,94.4
3456,220,96.3
2629,89,0
2629,90,48.5
2629,100,54.4
2629,110,59.9
2629,120,65
2629,130,69.7
2629,140,73.8
2629,150,77.6
2629,160,81.1
2629,170,84.3
2629,180,87.2
2629,190,89.9
2629,200,92.2
2629,210,94.4
2629,220,96.3
978,89,0
978,90,48.5
978,100,54.4
978,110,59.9
978,120,65
978,130,69.7
978,140,73.8
978,150,77.6
978,160,81.1
978,170,84.3
978,180,87.2
978,190,89.9
978,200,92.2
978,210,94.4
978,220,96.3
2525,89,0
2525,90,48.5
2525,100,54.4
2525,110,59.9
2525,120,65
2525,130,69.7
2525,140,73.8
2525,150,77.6
2525,160,81.1
2525,170,84.3
2525,180,87.2
2525,190,89.9
2525,200,92.2
2525,210,94.4
2525,220,96.3
2342,89,0
2342,90,48.5
2342,100,54.4
2342,110,59.9
2342,120,65
2342,130,69.7
2342,140,73.8
2342,150,77.6
2342,160,81.1
2342,170,84.3
2342,180,87.2
2342,190,89.9
2342,200,92.2
2342,210,94.4
2342,220,96.3
3078,89,0
3078,90,48.5
3078,100,54.4
3078,110,59.9
3078,120,65
3078,130,69.7
3078,140,73.8
3078,150,77.6
3078,160,81.1
3078,170,84.3
3078,180,87.2
3078,190,89.9
3078,200,92.2
3078,210,94.4
3078,220,96.3
2065,89,0
2065,90,48.5
2065,100,54.4
2065,110,59.9
2065,120,65
2065,130,69.7
2065,140,73.8
2065,150,77.6
2065,160,81.1
2065,170,84.3
2065,180,87.2
2065,190,89.9
2065,200,92.2
2065,210,94.4
2065,220,96.3
581,89,0
581,90,48.5
581,100,54.4
581,110,59.9
581,120,65
581,130,69.7
581,140,73.8
581,150,77.6
581,160,81.1
581,170,84.3
581,180,87.2
581,190,89.9
581,200,92.2
581,210,94.4
581,220,96.3
133,89,0
133,90,1
127,89,0
127,90,1
127,110,1
127,111,0
1148,89,0
1148,90,66.6
1148,100,75.4
1148,110,83.4
1148,120,90.9
1148,130,97.8
1148,140,104.1
1148,150,109.8
1148,160,115
2595,89,0
2595,90,87.1
2595,100,99.6
2595,110,111.2
2595,120,121.2
2595,130,130.5
2595,140,138.8
2595,150,146.4
2595,160,153.3
1168,89,0
1168,90,87.1
1168,100,99.6
1168,110,111.2
1168,120,121.2
1168,130,130.5
1168,140,138.8
1168,150,146.4
1168,160,153.3
909,89,0
909,90,87.1
909,100,99.6
909,110,111.2
909,120,121.2
909,130,130.5
909,140,138.8
909,150,146.4
