CURVE,X,Y
704,0,0.3
704,1,0.3
704,10,3.3
704,20,6.5
704,30,9.8
704,40,13
704,60,19.6
704,70,22.8
704,80,26.1
704,90,29.3
704,110,35.9
704,120,39.1
704,130,42.4
704,140,45.6
704,160,52.2
704,170,55.4
704,180,58.7
704,190,61.9
704,210,68.5
704,220,71.7
704,230,75
704,240,78.2
704,260,84.8
704,270,88
704,280,91.3
704,290,94.5
704,299,97.5
1190,0,0.3
1190,1,0.3
1190,10,3.2
1190,290,92.8
1190,299,95.7
1054,0,0.3
1054,1,0.3
1054,10,3.2
1054,290,92.8
1054,299,95.7
747,0,0.3
747,1,0.3
747,10,3.2
747,290,92.8
747,299,95.7
1041,0,0.3
1041,1,0.3
1041,10,3.2
1041,290,92.8
1041,299,95.7
938,0,0.3
938,1,0.3
938,10,3.2
938,290,92.8
938,299,95.7
224,0,0.3
224,1,0.3
224,10,3.2
224,290,92.8
224,299,95.7
2530,0,0.3
2530,1,0.3
2530,10,3.3
2530,20,6.5
2530,30,9.8
2530,40,13
2530,60,19.6
2530,70,22.8
2530,80,26.1
2530,90,29.3
2530,110,35.9
2530,120,39.1
2530,130,42.4
2530,140,45.6
2530,160,52.2
2530,170,55.4
2530,180,58.7
2530,190,61.9
2530,210,68.5
2530,220,71.7
2530,230,75
2530,240,78.2
2530,260,84.8
2530,270,88
2530,280,91.3
2530,290,94.5
2530,299,97.5
1583,0,0.3
1583,1,0.3
1583,10,3.3
1583,20,6.5
1583,30,9.8
1583,40,13
1583,60,19.6
1583,70,22.8
1583,80,26.1
1583,90,29.3
1583,110,35.9
1583,120,39.1
1583,130,42.4
1583,140,45.6
1583,160,52.2
1583,170,55.4
1583,180,58.7
1583,190,61.9
1583,210,68.5
1583,220,71.7
1583,230,75
1583,240,78.2
1583,260,84.8
1583,270,88
1583,280,91.3
1583,290,94.5
1583,299,97.5
2516,0,0.3
2516,1,0.3
2516,10,3.3
2516,20,6.5
2516,30,9.8
2516,40,13
2516,60,19.6
2516,70,22.8
2516,80,26.1
2516,90,29.3
2516,110,35.9
2516,120,39.1
2516,130,42.4
2516,140,45.6
2516,160,52.2
2516,170,55.4
2516,180,58.7
2516,190,61.9
2516,210,68.5
2516,220,71.7
2516,230,75
2516,240,78.2
2516,260,84.8
2516,270,88
2516,280,91.3
2516,290,94.5
2516,299,97.5
156,0,0.3
156,1,0.3
156,10,3.3
156,20,6.5
156,30,9.8
156,40,13
156,60,19.6
156,70,22.8
156,80,26.1
156,90,29.3
156,110,35.9
156,120,39.1
156,130,42.4
156,140,45.6
156,160,52.2
156,170,55.4
156,180,58.7
156,190,61.9
156,210,68.5
156,220,71.7
156,230,75
156,240,78.2
156,260,84.8
156,270,88
156,280,91.3
156,290,94.5
156,299,97.5
2102,0,0.4
2102,1,0.4
2102,10,4.1
2102,290,118.9
2102,299,122.6
1845,0,0.4
1845,1,0.4
1845,10,4.1
1845,290,118.9
1845,299,122.6
1372,0,0.4
1372,1,0.4
1372,10,4.1
1372,290,118.9
1372,299,122.6
2644,0,0.5
2644,1,0.5
2644,10,4.8
2644,20,9.6
2644,30,14.3
2644,70,33.5
2644,80,38.2
2644,120,57.4
2644,130,62.1
2644,170,81.3
2644,180,86
2644,220,105.2
2644,230,109.9
2644,270,129.1
2644,280,133.8
2644,290,138.6
2644,299,142.9
1461,0,0.5
1461,1,0.5
1461,10,4.8
1461,20,9.6
1461,30,14.3
1461,70,33.5
1461,80,38.2
1461,120,57.4
1461,130,62.1
1461,170,81.3
1461,180,86
1461,220,105.2
1461,230,109.9
1461,270,129.1
1461,280,133.8
1461,290,138.6
1461,299,142.9
550,0,0.5
550,1,0.5
550,10,4.8
550,20,9.6
550,30,14.3
550,70,33.5
550,80,38.2
550,120,57.4
550,130,62.1
550,170,81.3
550,180,86
550,220,105.2
550,230,109.9
550,270,129.1
550,280,133.8
550,290,138.6
550,299,142.9
726,0,0.4
726,1,0.4
726,10,4.1
726,290,118.9
726,299,122.6
1596,0,0.4
1596,1,0.4
1596,10,4.1
1596,290,118.9
1596,299,122.6
423,0,0.4
423,1,0.4
423,10,4.1
423,290,118.9
423,299,122.6
80,0,0.4
80,1,0.4
80,10,4.1
80,290,118.9
80,299,122.6
1386,0,0.6
1386,1,0.6
1386,10,6.3
1386,20,12.6
1386,30,18.8
1386,70,44
1386,80,50.2
1386,120,75.4
1386,130,81.6
1386,170,106.8
1386,180,113
1386,220,138.2
1386,230,144.4
1386,270,169.6
1386,280,175.8
1386,290,182.1
1386,299,187.8
1263,0,0.6
1263,1,0.6
1263,10,6.3
1263,20,12.6
1263,30,18.8
1263,70,44
1263,80,50.2
1263,120,75.4
1263,130,81.6
1263,170,106.8
1263,180,113
1263,220,138.2
1263,230,144.4
1263,270,169.6
1263,280,175.8
1263,290,182.1
1263,299,187.8
2707,0,0.6
2707,1,0.6
2707,10,6.3
2707,20,12.6
2707,30,18.8
2707,70,44
2707,80,50.2
2707,120,75.4
2707,130,81.6
2707,170,106.8
2707,180,113
2707,220,138.2
2707,230,144.4
2707,270,169.6
2707,280,175.8
2707,290,182.1
2707,299,187.8
598,0,0.6
598,1,0.6
598,10,6.3
598,20,12.6
598,30,18.8
598,70,44
598,80,50.2
598,120,75.4
598,130,81.6
598,170,106.8
598,180,113
598,220,138.2
598,230,144.4
598,270,169.6
598,280,175.8
598,290,182.1
598,299,187.8
2989,0,0.7
2989,1,0.7
2989,10,6.5
2989,20,13.1
2989,30,19.6
2989,40,26.2
2989,60,39.2
2989,70,45.8
2989,80,52.3
2989,90,58.9
2989,110,71.9
2989,120,78.5
2989,130,85
2989,140,91.6
2989,160,104.6
2989,170,111.2
2989,180,117.7
2989,190,124.3
2989,210,137.3
2989,220,143.9
2989,230,150.4
2989,240,157
2989,260,170
2989,270,176.6
2989,280,183.1
2989,290,189.7
2989,299,195.5
2928,0,0.6
2928,1,0.6
2928,10,6.3
2928,20,12.6
2928,30,18.8
2928,70,44
2928,80,50.2
2928,120,75.4
2928,130,81.6
2928,170,106.8
2928,180,113
2928,220,138.2
2928,230,144.4
2928,270,169.6
2928,280,175.8
2928,290,182.1
2928,299,187.8
2786,0,0.6
2786,1,0.6
2786,10,6.3
2786,20,12.6
2786,30,18.8
2786,70,44
2786,80,50.2
2786,120,75.4
2786,130,81.6
2786,170,106.8
2786,180,113
2786,220,138.2
2786,230,144.4
2786,270,169.6
2786,280,175.8
2786,290,182.1
2786,299,187.8
2614,0,0.6
2614,1,0.6
2614,10,6.3
2614,20,12.6
2614,30,18.8
2614,70,44
2614,80,50.2
2614,120,75.4
2614,130,81.6
2614,170,106.8
2614,180,113
2614,220,138.2
2614,230,144.4
2614,270,169.6
2614,280,175.8
2614,290,182.1
2614,299,187.8
2501,0,0.6
2501,1,0.6
2501,10,5.7
2501,20,11.3
2501,30,17
2501,40,22.6
2501,60,34
2501,70,39.6
2501,80,45.3
2501,90,50.9
2501,110,62.3
2501,120,67.9
2501,130,73.6
2501,140,79.2
2501,160,90.6
2501,170,96.2
2501,180,101.9
2501,190,107.5
2501,210,118.9
2501,220,124.5
2501,230,130.2
2501,240,135.8
2501,260,147.2
2501,270,152.8
2501,280,158.5
2501,290,164.1
2501,299,169.2
2366,0,0.6
2366,1,0.6
2366,10,5.7
2366,20,11.3
2366,30,17
2366,40,22.6
2366,60,34
2366,70,39.6
2366,80,45.3
2366,90,50.9
2366,110,62.3
2366,120,67.9
2366,130,73.6
2366,140,79.2
2366,160,90.6
2366,170,96.2
2366,180,101.9
2366,190,107.5
2366,210,118.9
2366,220,124.5
2366,230,130.2
2366,240,135.8
2366,260,147.2
2366,270,152.8
2366,280,158.5
2366,290,164.1
2366,299,169.2
1474,0,0.6
1474,1,0.6
1474,10,6.3
1474,20,12.6
1474,30,18.8
1474,70,44
1474,80,50.2
1474,120,75.4
1474,130,81.6
1474,170,106.8
1474,180,113
1474,220,138.2
1474,230,144.4
1474,270,169.6
1474,280,175.8
1474,290,182.1
1474,299,187.8
1895,0,0.6
1895,1,0.6
1895,10,6.3
1895,20,12.6
1895,30,18.8
1895,70,44
1895,80,50.2
1895,120,75.4
1895,130,81.6
1895,170,106.8
1895,180,113
1895,220,138.2
1895,230,144.4
1895,270,169.6
1895,280,175.8
1895,290,182.1
1895,299,187.8
519,0,0.6
519,1,0.6
519,10,6.3
519,20,12.6
519,30,18.8
519,70,44
519,80,50.2
519,120,75.4
519,130,81.6
519,170,106.8
519,180,113
519,220,138.2
519,230,144.4
519,270,169.6
519,280,175.8
519,290,182.1
519,299,187.8
3009,0,0.6
3009,1,0.6
3009,10,6.3
3009,20,12.6
3009,30,18.8
3009,70,44
3009,80,50.2
3009,120,75.4
3009,130,81.6
3009,170,106.8
3009,180,113
3009,220,138.2
3009,230,144.4
3009,270,169.6
3009,280,175.8
3009,290,182.1
3009,299,187.8
2583,0,0.6
2583,1,0.6
2583,10,6.3
2583,20,12.6
2583,30,18.8
2583,70,44
2583,80,50.2
2583,120,75.4
2583,130,81.6
2583,170,106.8
2583,180,113
2583,220,138.2
2583,230,144.4
2583,270,169.6
2583,280,175.8
2583,290,182.1
2583,299,187.8
2115,0,0.6
2115,1,0.6
2115,10,6.3
2115,20,12.6
2115,30,18.8
2115,70,44
2115,80,50.2
2115,120,75.4
2115,130,81.6
2115,170,106.8
2115,180,113
2115,220,138.2
2115,230,144.4
2115,270,169.6
2115,280,175.8
2115,290,182.1
2115,299,187.8
1741,0,0.6
1741,1,0.6
1741,10,6.3
1741,20,12.6
1741,30,18.8
1741,70,44
1741,80,50.2
1741,120,75.4
1741,130,81.6
1741,170,106.8
1741,180,113
1741,220,138.2
1741,230,144.4
1741,270,169.6
1741,280,175.8
1741,290,182.1
1741,299,187.8
2482,0,0.6
2482,1,0.6
2482,10,6.3
2482,20,12.6
2482,30,18.8
2482,70,44
2482,80,50.2
2482,120,75.4
2482,130,81.6
2482,170,106.8
2482,180,113
2482,220,138.2
2482,230,144.4
2482,270,169.6
2482,280,175.8
2482,290,182.1
2482,299,187.8
1416,0,0.6
1416,1,0.6
1416,10,6.3
1416,20,12.6
1416,30,18.8
1416,70,44
1416,80,50.2
1416,120,75.4
1416,130,81.6
1416,170,106.8
1416,180,113
1416,220,138.2
1416,230,144.4
1416,270,169.6
1416,280,175.8
1416,290,182.1
1416,299,187.8
2728,0,0.6
2728,1,0.6
2728,10,6.3
2728,20,12.6
2728,30,18.8
2728,70,44
2728,80,50.2
2728,120,75.4
2728,130,81.6
2728,170,106.8
2728,180,113
2728,220,138.2
2728,230,144.4
2728,270,169.6
2728,280,175.8
2728,290,182.1
2728,299,187.8
1296,0,0.6
1296,1,0.6
1296,10,6.3
1296,20,12.6
1296,30,18.8
1296,70,44
1296,80,50.2
1296,120,75.4
1296,130,81.6
1296,170,106.8
1296,180,113
1296,220,138.2
1296,230,144.4
1296,270,169.6
1296,280,175.8
1296,290,182.1
1296,299,187.8
1123,0,0.6
1123,1,0.6
1123,10,6.3
1123,20,12.6
1123,30,18.8
1123,70,44
1123,80,50.2
1123,120,75.4
1123,130,81.6
1123,170,106.8
1123,180,113
1123,220,138.2
1123,230,144.4
1123,270,169.6
1123,280,175.8
1123,290,182.1
1123,299,187.8
2192,0,0.6
2192,1,0.6
2192,10,6.3
2192,20,12.6
2192,30,18.8
2192,70,44
2192,80,50.2
2192,120,75.4
2192,130,81.6
2192,170,106.8
2192,180,113
2192,220,138.2
2192,230,144.4
2192,270,169.6
2192,280,175.8
2192,290,182.1
2192,299,187.8
1635,0,0.6
1635,1,0.6
1635,10,6.3
1635,20,12.6
1635,30,18.8
1635,70,44
1635,80,50.2
1635,120,75.4
1635,130,81.6
1635,170,106.8
1635,180,113
1635,220,138.2
1635,230,144.4
1635,270,169.6
1635,280,175.8
1635,290,182.1
1635,299,187.8
764,0,0.6
764,1,0.6
764,10,6.3
764,20,12.6
764,30,18.8
764,70,44
764,80,50.2
764,120,75.4
764,130,81.6
764,170,106.8
764,180,113
764,220,138.2
764,230,144.4
764,270,169.6
764,280,175.8
764,290,182.1
764,299,187.8
468,0,0.6
468,1,0.6
468,10,6.3
468,20,12.6
468,30,18.8
468,70,44
468,80,50.2
468,120,75.4
468,130,81.6
468,170,106.8
468,180,113
468,220,138.2
468,230,144.4
468,270,169.6
468,280,175.8
468,290,182.1
468,299,187.8
103,0,0.6
103,1,0.6
103,10,6.3
103,20,12.6
103,30,18.8
103,70,44
103,80,50.2
103,120,75.4
103,130,81.6
103,170,106.8
103,180,113
103,220,138.2
103,230,144.4
103,270,169.6
103,280,175.8
103,290,182.1
103,299,187.8
356,0,1
364,0,1
364,5,1
364,6,0
2016,0,0.7
2016,1,0.7
2016,10,7.1
2016,20,14.3
2016,30,21.4
2016,40,28.6
2016,60,42.8
2016,70,50
2016,80,57.1
2016,90,64.3
2016,110,78.5
2016,120,85.7
2016,130,92.8
2016,140,100
2016,160,114.2
2016,170,121.4
2016,180,128.5
2016,190,135.7
2016,210,149.9
2016,220,157.1
2016,230,164.2
2016,240,171.4
2016,260,185.6
2016,270,192.8
2016,280,199.9
2016,290,207.1
2016,299,213.5
1552,0,0.7
1552,1,0.7
1552,10,7.1
1552,20,14.3
1552,30,21.4
1552,40,28.6
1552,60,42.8
1552,70,50
1552,80,57.1
1552,90,64.3
1552,110,78.5
1552,120,85.7
1552,130,92.8
1552,140,100
1552,160,114.2
1552,170,121.4
1552,180,128.5
1552,190,135.7
1552,210,149.9
1552,220,157.1
1552,230,164.2
1552,240,171.4
1552,260,185.6
1552,270,192.8
1552,280,199.9
1552,290,207.1
1552,299,213.5
275,0,0.7
275,1,0.7
275,10,6.5
275,20,13.1
275,30,19.6
275,40,26.2
275,60,39.2
275,70,45.8
275,80,52.3
275,90,58.9
275,110,71.9
275,120,78.5
275,130,85
275,140,91.6
275,160,104.6
275,170,111.2
275,180,117.7
275,190,124.3
275,210,137.3
275,220,143.9
275,230,150.4
275,240,157
275,260,170
275,270,176.6
275,280,183.1
275,290,189.7
275,299,195.5
2161,0,0.7
2161,1,0.7
2161,10,7.1
2161,20,14.3
2161,30,21.4
2161,40,28.6
2161,60,42.8
2161,70,50
2161,80,57.1
2161,90,64.3
2161,110,78.5
2161,120,85.7
2161,130,92.8
2161,140,100
2161,160,114.2
2161,170,121.4
2161,180,128.5
2161,190,135.7
2161,210,149.9
2161,220,157.1
2161,230,164.2
2161,240,171.4
2161,260,185.6
2161,270,192.8
2161,280,199.9
2161,290,207.1
2161,299,213.5
1610,0,0.7
1610,1,0.7
1610,10,6.5
1610,20,13.1
1610,30,19.6
1610,40,26.2
1610,60,39.2
1610,70,45.8
1610,80,52.3
1610,90,58.9
1610,110,71.9
1610,120,78.5
1610,130,85
1610,140,91.6
1610,160,104.6
1610,170,111.2
1610,180,117.7
1610,190,124.3
1610,210,137.3
1610,220,143.9
1610,230,150.4
1610,240,157
1610,260,170
1610,270,176.6
1610,280,183.1
1610,290,189.7
1610,299,195.5
1160,0,0.7
1160,1,0.7
1160,10,6.5
1160,20,13.1
1160,30,19.6
1160,40,26.2
1160,60,39.2
1160,70,45.8
1160,80,52.3
1160,90,58.9
1160,110,71.9
1160,120,78.5
1160,130,85
1160,140,91.6
1160,160,104.6
1160,170,111.2
1160,180,117.7
1160,190,124.3
1160,210,137.3
1160,220,143.9
1160,230,150.4
1160,240,157
1160,260,170
1160,270,176.6
1160,280,183.1
1160,290,189.7
1160,299,195.5
2658,0,0.7
2658,1,0.7
2658,10,6.5
2658,20,13.1
2658,30,19.6
2658,40,26.2
2658,60,39.2
2658,70,45.8
2658,80,52.3
2658,90,58.9
2658,110,71.9
2658,120,78.5
2658,130,85
2658,140,91.6
2658,160,104.6
2658,170,111.2
2658,180,117.7
2658,190,124.3
2658,210,137.3
2658,220,143.9
2658,230,150.4
2658,240,157
2658,260,170
2658,270,176.6
2658,280,183.1
2658,290,189.7
2658,299,195.5
1922,0,0.7
1922,1,0.7
1922,10,6.5
1922,20,13.1
1922,30,19.6
1922,40,26.2
1922,60,39.2
1922,70,45.8
1922,80,52.3
1922,90,58.9
1922,110,71.9
1922,120,78.5
1922,130,85
1922,140,91.6
1922,160,104.6
1922,170,111.2
1922,180,117.7
1922,190,124.3
1922,210,137.3
1922,220,143.9
1922,230,150.4
1922,240,157
1922,260,170
1922,270,176.6
1922,280,183.1
1922,290,189.7
1922,299,195.5
2683,0,0.7
2683,1,0.7
2683,10,6.5
2683,20,13.1
2683,30,19.6
2683,40,26.2
2683,60,39.2
2683,70,45.8
2683,80,52.3
2683,90,58.9
2683,110,71.9
2683,120,78.5
2683,130,85
2683,140,91.6
2683,160,104.6
2683,170,111.2
2683,180,117.7
2683,190,124.3
2683,210,137.3
2683,220,143.9
2683,230,150.4
2683,240,157
2683,260,170
2683,270,176.6
2683,280,183.1
2683,290,189.7
2683,299,195.5
2253,0,0.7
2253,1,0.7
2253,10,6.5
2253,20,13.1
2253,30,19.6
2253,40,26.2
2253,60,39.2
2253,70,45.8
2253,80,52.3
2253,90,58.9
2253,110,71.9
2253,120,78.5
2253,130,85
2253,140,91.6
2253,160,104.6
2253,170,111.2
2253,180,117.7
2253,190,124.3
2253,210,137.3
2253,220,143.9
2253,230,150.4
2253,240,157
2253,260,170
2253,270,176.6
2253,280,183.1
2253,290,189.7
2253,299,195.5
566,0,0.7
566,1,0.7
566,10,6.5
566,20,13.1
566,30,19.6
566,40,26.2
566,60,39.2
566,70,45.8
566,80,52.3
566,90,58.9
566,110,71.9
566,120,78.5
566,130,85
566,140,91.6
566,160,104.6
566,170,111.2
566,180,117.7
566,190,124.3
566,210,137.3
566,220,143.9
566,230,150.4
566,240,157
566,260,170
566,270,176.6
566,280,183.1
566,290,189.7
566,299,195.5
1233,0,0.7
1233,1,0.7
1233,10,6.5
1233,20,13.1
1233,30,19.6
1233,40,26.2
1233,60,39.2
1233,70,45.8
1233,80,52.3
1233,90,58.9
1233,110,71.9
1233,120,78.5
1233,130,85
1233,140,91.6
1233,160,104.6
1233,170,111.2
1233,180,117.7
1233,190,124.3
1233,210,137.3
1233,220,143.9
1233,230,150.4
1233,240,157
1233,260,170
1233,270,176.6
1233,280,183.1
1233,290,189.7
1233,299,195.5
318,0,0.7
318,1,0.7
318,10,6.5
318,20,13.1
318,30,19.6
318,40,26.2
318,60,39.2
318,70,45.8
318,80,52.3
318,90,58.9
318,110,71.9
318,120,78.5
318,130,85
318,140,91.6
318,160,104.6
318,170,111.2
318,180,117.7
318,190,124.3
318,210,137.3
318,220,143.9
318,230,150.4
318,240,157
318,260,170
318,270,176.6
318,280,183.1
318,290,189.7
318,299,195.5
437,0,0.7
437,1,0.7
437,10,7.1
437,20,14.3
437,30,21.4
437,40,28.6
437,60,42.8
437,70,50
437,80,57.1
437,90,64.3
437,110,78.5
437,120,85.7
437,130,92.8
437,140,100
437,160,114.2
437,170,121.4
437,180,128.5
437,190,135.7
437,210,149.9
437,220,157.1
437,230,164.2
437,240,171.4
437,260,185.6
437,270,192.8
437,280,199.9
437,290,207.1
437,299,213.5
2778,0,0.7
2778,1,0.7
2778,10,7.1
2778,20,14.3
2778,30,21.4
2778,40,28.6
2778,60,42.8
2778,70,50
2778,80,57.1
2778,90,64.3
2778,110,78.5
2778,120,85.7
2778,130,92.8
2778,140,100
2778,160,114.2
2778,170,121.4
2778,180,128.5
2778,190,135.7
2778,210,149.9
2778,220,157.1
2778,230,164.2
2778,240,171.4
2778,260,185.6
2778,270,192.8
2778,280,199.9
2778,290,207.1
2778,299,213.5
2422,0,0.7
2422,1,0.7
2422,10,7.1
2422,20,14.3
2422,30,21.4
2422,40,28.6
2422,60,42.8
2422,70,50
2422,80,57.1
2422,90,64.3
2422,110,78.5
2422,120,85.7
2422,130,92.8
2422,140,100
2422,160,114.2
2422,170,121.4
2422,180,128.5
2422,190,135.7
2422,210,149.9
2422,220,157.1
2422,230,164.2
2422,240,171.4
2422,260,185.6
2422,270,192.8
2422,280,199.9
2422,290,207.1
2422,299,213.5
30,0,0.7
30,1,0.7
30,10,7.1
30,20,14.3
30,30,21.4
30,40,28.6
30,60,42.8
30,70,50
30,80,57.1
30,90,64.3
30,110,78.5
30,120,85.7
30,130,92.8
30,140,100
30,160,114.2
30,170,121.4
30,180,128.5
30,190,135.7
30,210,149.9
30,220,157.1
30,230,164.2
30,240,171.4
30,260,185.6
30,270,192.8
30,280,199.9
30,290,207.1
30,299,213.5
2394,0,0.5
2394,1,0.5
2394,10,4.8
2394,20,9.6
2394,30,14.3
2394,70,33.5
2394,80,38.2
2394,120,57.4
2394,130,62.1
2394,170,81.3
2394,180,86
2394,220,105.2
2394,230,109.9
2394,270,129.1
2394,280,133.8
2394,290,138.6
2394,299,142.9
1953,0,0.5
1953,1,0.5
1953,10,5.2
1953,20,10.4
1953,30,15.7
1953,70,36.5
1953,80,41.8
1953,120,62.6
1953,130,67.9
1953,170,88.7
1953,180,94
1953,220,114.8
1953,230,120.1
1953,270,140.9
1953,280,146.2
1953,290,151.4
1953,299,156.1
1526,0,0.5
1526,1,0.5
1526,10,4.8
1526,20,9.6
1526,30,14.3
1526,70,33.5
1526,80,38.2
1526,120,57.4
1526,130,62.1
1526,170,81.3
1526,180,86
1526,220,105.2
1526,230,109.9
1526,270,129.1
1526,280,133.8
1526,290,138.6
1526,299,142.9
2570,0,0.5
2570,1,0.5
2570,10,4.8
2570,20,9.6
2570,30,14.3
2570,70,33.5
2570,80,38.2
2570,120,57.4
2570,130,62.1
2570,170,81.3
2570,180,86
2570,220,105.2
2570,230,109.9
2570,270,129.1
2570,280,133.8
2570,290,138.6
2570,299,142.9
2451,0,0.5
2451,1,0.5
2451,10,4.8
2451,20,9.6
2451,30,14.3
2451,70,33.5
2451,80,38.2
2451,120,57.4
2451,130,62.1
2451,170,81.3
2451,180,86
2451,220,105.2
2451,230,109.9
2451,270,129.1
2451,280,133.8
2451,290,138.6
2451,299,142.9
3039,0,0.5
3039,1,0.5
3039,10,4.8
3039,20,9.6
3039,30,14.3
3039,70,33.5
3039,80,38.2
3039,120,57.4
3039,130,62.1
3039,170,81.3
3039,180,86
3039,220,105.2
3039,230,109.9
3039,270,129.1
3039,280,133.8
3039,290,138.6
3039,299,142.9
379,0,0.5
379,1,0.5
379,10,4.8
379,20,9.6
379,30,14.3
379,70,33.5
379,80,38.2
379,120,57.4
379,130,62.1
379,170,81.3
379,180,86
379,220,105.2
379,230,109.9
379,270,129.1
379,280,133.8
379,290,138.6
379,299,142.9
2890,0,0.5
2890,1,0.5
2890,10,4.8
2890,20,9.6
2890,30,14.3
2890,70,33.5
2890,80,38.2
2890,120,57.4
2890,130,62.1
2890,170,81.3
2890,180,86
2890,220,105.2
2890,230,109.9
2890,270,129.1
2890,280,133.8
2890,290,138.6
2890,299,142.9
831,0,0.5
831,1,0.5
831,10,4.8
831,20,9.6
831,30,14.3
831,70,33.5
831,80,38.2
831,120,57.4
831,130,62.1
831,170,81.3
831,180,86
831,220,105.2
831,230,109.9
831,270,129.1
831,280,133.8
831,290,138.6
831,299,142.9
2462,0,0.5
2462,1,0.5
2462,10,4.8
2462,20,9.6
2462,30,14.3
2462,70,33.5
2462,80,38.2
2462,120,57.4
2462,130,62.1
2462,170,81.3
2462,180,86
2462,220,105.2
2462,230,109.9
2462,270,129.1
2462,280,133.8
2462,290,138.6
2462,299,142.9
1831,0,0.5
1831,1,0.5
1831,10,4.8
1831,20,9.6
1831,30,14.3
1831,70,33.5
1831,80,38.2
1831,120,57.4
1831,130,62.1
1831,170,81.3
1831,180,86
1831,220,105.2
1831,230,109.9
1831,270,129.1
1831,280,133.8
1831,290,138.6
1831,299,142.9
2408,0,0.5
2408,1,0.5
2408,10,4.8
2408,20,9.6
2408,30,14.3
2408,70,33.5
2408,80,38.2
2408,120,57.4
2408,130,62.1
2408,170,81.3
2408,180,86
2408,220,105.2
2408,230,109.9
2408,270,129.1
2408,280,133.8
2408,290,138.6
2408,299,142.9
505,0,0.5
505,1,0.5
505,10,4.8
505,20,9.6
505,30,14.3
505,70,33.5
505,80,38.2
505,120,57.4
505,130,62.1
505,170,81.3
505,180,86
505,220,105.2
505,230,109.9
505,270,129.1
505,280,133.8
505,290,138.6
505,299,142.9
484,0,0.5
484,1,0.5
484,10,4.8
484,20,9.6
484,30,14.3
484,70,33.5
484,80,38.2
484,120,57.4
484,130,62.1
484,170,81.3
484,180,86
484,220,105.2
484,230,109.9
484,270,129.1
484,280,133.8
484,290,138.6
484,299,142.9
2904,0,0.5
2904,1,0.5
2904,10,4.8
2904,20,9.6
2904,30,14.3
2904,70,33.5
2904,80,38.2
2904,120,57.4
2904,130,62.1
2904,170,81.3
2904,180,86
2904,220,105.2
2904,230,109.9
2904,270,129.1
2904,280,133.8
2904,290,138.6
2904,299,142.9
1147,0,0.5
1147,1,0.5
1147,10,4.8
1147,20,9.6
1147,30,14.3
1147,70,33.5
1147,80,38.2
1147,120,57.4
1147,130,62.1
1147,170,81.3
1147,180,86
1147,220,105.2
1147,230,109.9
1147,270,129.1
1147,280,133.8
1147,290,138.6
1147,299,142.9
260,0,0.5
260,1,0.5
260,10,4.8
260,20,9.6
260,30,14.3
260,70,33.5
260,80,38.2
260,120,57.4
